,tax_sce,regionbase,varphi,pe,tb,prop,te,jxbar_prime,jmbar_prime,j0_prime,Qe_prime,Qestar_prime,Qeworld_prime,Cey_prime,Cex_prime,Cem_prime,Ceystar_prime,Ge_prime,Ce_prime,Gestar_prime,Cestar_prime,Vgx_prime,Vgm_prime,Vgx1_prime,Vgx2_prime,Cex1_prime,Cex2_prime,Vg_prime,Vgstar_prime,Lg_prime,Lgstar_prime,Ve_prime,Vestar_prime,delta_Le,delta_Lestar,leakage1,leakage2,leakage3,chg_extraction,chg_production,chg_consumption,chg_Qeworld,pai_g,subsidy_ratio,welfare,welfare_noexternality,region_scenario,conv
60,Unilateral,US as Home,1.0,1.003793096981058,0.4277641080152347,4.431228670136634e-06,1.0,0.01629894567924483,0.7935787495405133,0.012763395286823898,2.943073204195951,27.848606453078126,30.791679657274077,3.5525217341290913,0.33583388707819245,0.9240620153551555,25.97926353023824,3.8883556212072836,4.476583749484247,26.903325545593393,26.31509741731643,2.8774669402436777,7.97406666666667,2.253289795907791,0.624177144335887,0.2611188991797276,0.07471498789846487,38.630066666666686,176.54313333333343,27.987629150441943,154.23908005111102,6.408485605992148,26.52661042020973,-1.0699785430255175,0.05276630604732255,0.03548234246271388,-0.23758968738022201,-0.11208821954324155,0.052666453078124675,-0.3526544544066077,-0.16637258268357158,-1.4843003427259198,-1.212963379046307,0.060142203075528644,1.9229904665150326,-1.9193542944550557,1.0,1.0
66,Unilateral,US as Home,1.1,1.006297435712662,0.47135346758590724,4.189006582596877e-06,1.1,0.01636874459535431,0.7935787495405133,0.012518461785037197,2.7531328153650976,27.883324214405107,30.636457029770206,3.4721371968096677,0.33009913495493337,0.9031528406567527,25.93106731930681,3.8022363317646013,4.375290037466421,26.83422015996356,26.261166454261744,2.88978945959691,7.97406666666667,2.210048468044061,0.6797409915528488,0.25031287489065773,0.07978626006427567,38.630066666666686,176.5431333333334,27.952114864283423,154.19849936923413,6.46515133246965,26.544530306535567,-1.1467722899593547,0.08765921870021082,0.0532985606129433,-0.25724545962129913,-0.13437051492324043,0.08738421440510535,-0.4217598400364402,-0.2203035457382576,-1.639522970229791,-1.3425175084447143,0.0657572576620854,2.3272226799947924,-2.341356545650092,1.0,1.0
72,Unilateral,US as Home,1.2000000000000002,1.0092715080012238,0.5152542265467943,3.9792641363259456e-06,1.2000000000000002,0.016442916644773462,0.7935787495405133,0.012283047756340112,2.5521515654864704,27.924497846281202,30.476649411767674,3.39465010158769,0.3246796956193799,0.8829973323351714,25.87432257130347,3.7193297972070702,4.277647433922862,26.757319903638642,26.19900226692285,2.902884025607126,7.97406666666667,2.1684877377872542,0.7343962878198722,0.24012451459326595,0.08455518102611397,38.630066666666686,176.54313333333346,27.917864559265734,154.1539472576612,6.521383596338696,26.565631697106383,-1.217267046177543,0.12915335049771792,0.07144759674624149,-0.2771364526466739,-0.15698490034266027,0.12855784628120048,-0.498660096361359,-0.28246773307715145,-1.7993305882323227,-1.4742669979029608,0.07130397435493807,2.7722136734345213,-2.817206413541219,1.0,1.0
78,Unilateral,US as Home,1.3,1.0127780747134265,0.5595295361224324,3.6982268805746887e-06,1.3,0.016521179021565097,0.7935787495405133,0.012056551406276868,2.3378238316869466,27.972965582581335,30.31078941426828,3.3197273208768356,0.31953406020068076,0.8635088391122983,25.808020579669197,3.6392613810775165,4.183236159989134,26.671529418781496,26.127554639869878,2.916700710828054,7.97406666666667,2.128501362458526,0.7881993483695281,0.23049465440622174,0.08903940579445899,38.630066666666686,176.54313333333346,27.884696799394558,154.10500037456993,6.577334052274688,26.590383052195882,-1.281144259279398,0.17815540891722167,0.09008061806657779,-0.2974014762038419,-0.18009213085984102,0.17702558258133294,-0.5844505812185048,-0.3539153601301237,-1.9651905857317153,-1.6085659248559856,0.0767830958687361,3.259321797505401,-3.354044375263035,1.0,1.0
84,Unilateral,US as Home,1.4000000000000001,1.016910063168343,0.6042610335165894,3.4639923657306455e-06,1.4000000000000001,0.01660325348662535,0.7935787495405133,0.011838421391721558,2.1069104506314904,28.029970331260458,30.136880781891946,3.2470126034851714,0.31461886568443226,0.844594694927507,25.730654483855066,3.561631469169604,4.091607298412678,26.575249178782574,26.0452733495395,2.931190394056444,7.97406666666667,2.0899920062148856,0.8411983878415584,0.22136711852045243,0.09325174716397981,38.630066666666686,176.54313333333346,27.85239515478899,154.05101562157392,6.633195491171755,26.61946409094073,-1.3380174350056293,0.23600630005628487,0.10940601972985937,-0.31823246694443036,-0.20391604408434172,0.23403033126045614,-0.680730821217427,-0.43619665046050216,-2.1390992181080506,-1.7459048957491148,0.08219514665841965,3.790346044559869,-3.9620063683739333,1.0,1.0
90,Unilateral,US as Home,1.5,1.0218101276703697,0.649561211885451,3.245261448628374e-06,1.5,0.016688854695090835,0.7935787495405133,0.01162814984647371,1.8546031018052886,28.09742152904601,29.952024630851298,3.1760938491399804,0.30988521687274495,0.826147706570725,25.63989867227196,3.4859790660127254,4.002241555710706,26.466046378842687,25.949783889144705,2.9463026996160426,7.97406666666667,2.0528700087659884,0.8934326908500543,0.21268618893285463,0.0971990279398903,38.630066666666686,176.54313333333346,27.82068001197459,153.99098956923294,6.689231812654842,26.65390468648791,-1.3874047300756058,0.304763293267566,0.12972776200794475,-0.33990911858461315,-0.22878499213608477,0.3014815290460078,-0.7899336211573136,-0.531686110855297,-2.323955369148699,-1.8870010327274893,0.08754034686131884,4.3677410249489155,-4.656144654055125,1.0,1.0
96,Unilateral,US as Home,1.6,1.0277126596002413,0.695598568353411,3.1113195654471003e-06,1.6,0.016777667796438904,0.7935787495405133,0.011425267984745538,1.5731972778501255,28.178457676759518,29.75165495460964,3.106436104297151,0.30527131509903865,0.808028724928424,25.531919345064445,3.4117074193961896,3.914464829225575,26.339948069992868,25.837190660163483,2.9619820428090815,7.97406666666667,2.017052609199997,0.9449294336090844,0.20439212713614432,0.1008791879628943,38.630066666666686,176.54313333333346,27.789149599393518,153.92325625582393,6.745841154689485,26.69538279904469,-1.4286823755675853,0.3878058941384534,0.15153265521729367,-0.3628819242909662,-0.25522835936403315,0.382517676759516,-0.9160319300071329,-0.644279339836519,-2.5243250453903556,-2.032986731508059,0.09281834728550875,4.994867071561299,-5.460512432377518,1.0,1.0
102,Unilateral,US as Home,1.7000000000000002,1.0350457072301529,0.742657982144231,2.9451283400692817e-06,1.7000000000000002,0.016869299750115578,0.7935787495405133,0.011229340032246677,1.248828166803545,28.278809988386417,29.527638155189962,3.0372209578660145,0.3006850581140776,0.7900248695009392,25.39970614551538,3.337906015980092,3.8272458273669536,26.18973101501632,25.700391203629458,2.978159035024623,7.97406666666667,1.9824628745582635,0.9956961604663592,0.1964110709420557,0.10427398717202191,38.630066666666686,176.54313333333343,27.757138041543502,153.84475403627016,6.803708991957525,26.74694583724727,-1.461000485208951,0.4913069613521779,0.17569502472855272,-0.38796083063581893,-0.2842000160371359,0.48286998838641537,-1.0662489849836803,-0.7810787963705437,-2.748341844810035,-2.185865810201008,0.09802766722959222,5.676679292635187,-6.417996019454336,1.0,1.0
108,Unilateral,US as Home,1.8,1.0447578041225491,0.7913287214139723,2.7963767748890744e-06,1.8,0.016963131907096505,0.7935787495405133,0.011039957782538721,0.8510487269226639,28.411173842553026,29.26222256947569,2.966832158255076,0.29594881333772166,0.7717157299953198,25.22772649005599,3.2627809715927976,3.7385478882503955,25.99944222005131,25.52367530339371,2.994724458025461,7.97406666666667,1.9490287387971053,1.0456957192283554,0.18862347141266253,0.10732534192505912,38.630066666666686,176.54313333333346,27.72326330986672,153.7486745578305,6.864297402689568,26.8153221335722,-1.4831095361276936,0.6289518654299014,0.20414179201077623,-0.41693394671451334,-0.3178074940290279,0.6152338425530246,-1.2565377799486903,-0.9577946966062925,-3.013757430524308,-2.349960527774647,0.10316384375281584,6.421275469125601,-7.621577269786968,1.0,1.0
114,Unilateral,US as Home,1.9000000000000001,1.0601802930237572,0.8435465931435098,2.6890640765630126e-06,1.9000000000000001,0.017057524441926524,0.7935787495405133,0.010856732639138203,0.27349900134474237,28.620105420446002,28.893604421790744,2.8899039437770964,0.29048499253130067,0.7517055945962123,24.961508859217428,3.180388936308397,3.6416095383733085,25.71321445381364,25.25199385174873,3.0113888118876275,7.97406666666667,1.9166815978757286,1.0947072140118992,0.1806832498912465,0.10980174264005417,38.630066666666686,176.54313333333343,27.682862675358322,153.61106925033428,6.932630036454515,26.924080983512518,-1.4930068988834155,0.84884391700642,0.24366466744723317,-0.4561189349064403,-0.36349486324703184,0.8241654204460005,-1.5427655461863594,-1.2294761482512726,-3.3823755782092526,-2.5400750727947314,0.10820915226930394,7.245272179490056,-9.390768482958306,1.0,1.0
120,Unilateral,US as Home,2.0,1.0665727491494328,0.8915357281840708,2.6137062717238892e-06,2.0,0.017157819172446867,0.7935787495405133,0.010679628174755871,0.0,28.70625954678708,28.70625954678708,2.8313536177721716,0.28689657319551615,0.7364758124028951,24.851533197877906,3.1182501909676876,3.567829430175067,25.5880090102808,25.138429771073422,3.029095157870509,7.97406666666667,1.88541502080635,1.143680137064159,0.17413480689463895,0.1127617663008772,38.630066666666686,176.5431333333334,27.65645167440554,153.5400372106624,6.986197132408051,26.96721155598099,-1.4933466666666666,0.940458054204615,0.2550114382115688,-0.4672553527876248,-0.37623120536449284,0.910319546787079,-1.6679709897192012,-1.3430402289265793,-3.5697204532129163,-2.692923622922391,0.11323157635950565,8.159574161396216,-10.321990905604693,1.0,1.0
126,Unilateral,US as Home,2.1,1.064629921548195,0.9350191712678191,2.5997381974696283e-06,2.1,0.01726446860140518,0.7935787495405133,0.010508324409531358,0.0,28.680102524542516,28.680102524542516,2.7884631467282324,0.28495160178513274,0.7253193837928641,24.881367435939154,3.073414748513365,3.5137825305210963,25.60668681973202,25.166319037724286,3.0479233822270313,7.97406666666667,1.8551725173418165,1.1927508648852148,0.16874609196994705,0.11620550981518568,38.630066666666686,176.5431333333334,27.642969716190535,153.5294441086341,7.026332049509269,26.950597093857674,-1.4933466666666666,0.9125851002326286,0.24588227229016688,-0.45866222960173375,-0.3657385356569741,0.8841625245425142,-1.649293180267982,-1.315150962275716,-3.595877475457481,-2.8096803835415414,0.11823837815385696,9.087051212929866,-10.460786391442307,1.0,1.0
