,tax_sce,regionbase,varphi,pe,tb,prop,te,jxbar_prime,jmbar_prime,j0_prime,Qe_prime,Qestar_prime,Qeworld_prime,Cey_prime,Cex_prime,Cem_prime,Ceystar_prime,Ge_prime,Ce_prime,Gestar_prime,Cestar_prime,Vgx_prime,Vgm_prime,Vgx1_prime,Vgx2_prime,Cex1_prime,Cex2_prime,Vg_prime,Vgstar_prime,Lg_prime,Lgstar_prime,Ve_prime,Vestar_prime,delta_Le,delta_Lestar,leakage1,leakage2,leakage3,chg_extraction,chg_production,chg_consumption,chg_Qeworld,pai_g,subsidy_ratio,welfare,welfare_noexternality,region_scenario,conv
60,Unilateral,US as Home,1.0,1.0053223674032836,0.22326010619237752,2.554668400500792e-06,1.0,0.016244234864322863,0.7935787194577492,0.014285321186101542,2.141922835525756,27.86981795548647,30.011740791012226,3.11625171108925,0.29190298692257444,0.8105820543355319,25.793004406613612,3.408154698011824,3.9268337654247816,26.603586460949145,26.084907393536188,2.8855788207581727,7.929059785857846,2.5213658328921675,0.36421298786600537,0.25775740778274836,0.03414557913982608,38.41202493520448,176.53620000218527,29.151143627568075,154.65352980941702,4.824439140924542,26.281287800598662,-1.3301462600014966,0.07406845536940042,0.032625364378285504,-0.2881301830475217,-0.17514264988574055,0.07387195548647085,-0.6523985390508535,-0.3965666064638107,-2.264249208987774,2.1632089879484915,0.03209729413572471,3.2688637899953674,-2.5924974722649208,1.0,1.0
66,Unilateral,US as Home,1.1,1.0086026280155538,0.24704074425080552,2.3163627759889107e-06,1.1,0.01630670960061471,0.7935787194577492,0.014160555689889097,1.7674513640030256,27.915249061379317,29.682700425382343,2.9898565436285613,0.2812187255158896,0.7777048467165888,25.63391861944971,3.271075269144451,3.76756139034515,26.411623466166297,25.915137344965597,2.896968077517897,7.924762683823032,2.49908604364727,0.39788203387062704,0.24525041393020822,0.03596831158568141,38.391207789796546,176.52024394006867,29.224744422875084,154.71708103613807,4.7307129466337265,26.198662440970367,-1.4016509880037111,0.11981585500530084,0.04600452743381184,-0.32559477433529216,-0.21838542852195736,0.11930306137931623,-0.8443615338337018,-0.5663366550344016,-2.593289574617657,2.148947935428617,0.035189837256674905,3.9324278030100683,-3.4520189679400537,1.0,1.0
72,Unilateral,US as Home,1.2000000000000002,1.0132718883372567,0.2717576493933692,2.214128343361182e-06,1.2000000000000002,0.01637426276637263,0.7935787194577492,0.014041805233424673,1.3063732827046184,27.97979036590732,29.28616364861194,2.8611265333283464,0.270307349680934,0.7442203127707384,25.410508814227605,3.1314338830092803,3.605346846099085,26.154729126998344,25.68081616390854,2.9084382529822213,7.9202913900280425,2.477773588728843,0.43066466425337824,0.23282090826866983,0.037486441412264204,38.36954677911125,176.4965540612536,29.301991661050756,154.8043078570364,4.632977224769895,26.084919953386933,-1.4563214904773847,0.18506300644783152,0.06148998112280581,-0.3683343925610879,-0.26779409303143836,0.18384436590731923,-1.101255873001655,-0.8006578360914602,-2.9898263513880607,2.133461307537739,0.03825897297064618,4.67800472141782,-4.609551941876457,1.0,1.0
78,Unilateral,US as Home,1.3,1.0212534711761339,0.2985886467695797,1.9355556003455865e-06,1.3,0.01644760128579791,0.7935787194577492,0.01392982896855249,0.6310683075882939,28.08977316506075,28.72084147264904,2.7191152671989127,0.25812475412899155,0.707281132463718,25.0363198585204,2.9772400213279044,3.4263963996626305,25.743600990984117,25.294444612649393,2.9191061453839273,7.9152399789599475,2.457430496774123,0.4616756486098043,0.2195883168835599,0.03853643724543163,38.3450754126257,176.45466442214405,29.389045505673785,154.94887026687616,4.522302281052294,25.897605940525324,-1.489174356069677,0.29694411645616864,0.0826483514824306,-0.42540670168365713,-0.33389023783911914,0.2938271650607476,-1.5123840090158822,-1.1870293873506057,-3.5551485273509584,2.115115037879222,0.04129890418899329,5.519553162595445,-6.444418254599328,1.0,1.0
84,Unilateral,US as Home,1.4000000000000001,1.02885928966352,0.32586422155154915,1.849355793326264e-06,1.4000000000000001,0.01652547387182358,0.7935787194577492,0.013823014772216495,0.0,28.19417888464955,28.19417888464955,2.5871813981639984,0.24684903753909493,0.6729632286120503,24.687185498556104,2.8340304357030934,3.2601446267760488,25.360148727168156,24.9340345360952,2.9303486601596744,7.910426982219062,2.4380422175543153,0.49230644260535883,0.20741140344330386,0.03943763409579109,38.3217590351715,176.41503780723247,29.473622945002028,155.08379687438108,4.416594629584304,25.721201020194826,-1.4933482666666666,0.40396561996891683,0.09756279097577925,-0.464459579156463,-0.37910609290208175,0.3982328846495484,-1.8958362728318434,-1.547439463904798,-4.081811115350451,2.096732490031152,0.044316086884957584,6.536462179457724,-8.256501969088388,1.0,1.0
90,Unilateral,US as Home,1.5,1.027162947451942,0.34813153018665854,1.7861007433633545e-06,1.5,0.016603741466882517,0.7935787194577492,0.01371616239332104,0.0,28.170926576819387,28.170926576819387,2.5138322201626706,0.24108076187065322,0.6538840485905631,24.762131456991757,2.754912982033324,3.167716268753234,25.41601550558232,25.00321221886241,2.9460961009724747,7.907697817046949,2.4192999383536566,0.5267961626188179,0.20005084602946416,0.041029915841189035,38.30853769954348,176.42605712441073,29.52751747744599,155.05363180267116,4.356542614674018,25.752017160807295,-1.4933482666666666,0.38006199169934884,0.09134586683897078,-0.4482195047286424,-0.3601069286262644,0.3749805768193859,-1.83996949441768,-1.47826178113759,-4.105063423180614,2.0858915856478997,0.04733913964040726,7.649640055240282,-8.29025271290756,1.0,1.0
96,Unilateral,US as Home,1.6,1.025542208450722,0.37031451724947523,1.6845609247452506e-06,1.6,0.016685627089133757,0.7935787194577492,0.013613281432350771,0.0,28.148692643863054,28.148692643863054,2.4435909794645494,0.23559878032923776,0.6356132879258998,24.83389187065887,2.679189759793787,3.079204267390449,25.46950515858477,25.069490650988108,2.962537773842707,7.905046584714709,2.4012522090977426,0.561285564744965,0.1930751192175332,0.042523661111704525,38.295693906558505,176.43681356974946,29.58099817999117,155.02389298783956,4.298127969118744,25.781319325428797,-1.4933482666666666,0.3572421396626361,0.0854667385034782,-0.43284495573329185,-0.34210846158501024,0.3527466438630533,-1.786479841415229,-1.4119833490118907,-4.127297356136946,2.0750552446886013,0.050343893401327056,8.769581786055042,-8.325060089981335,1.0,1.0
102,Unilateral,US as Home,1.7000000000000002,1.0239922768780592,0.3924193050998147,1.610635079059733e-06,1.7000000000000002,0.01677100246740701,0.7935787194577492,0.013514150250423795,0.0,28.12741363465323,28.12741363465323,2.3762799771445438,0.23038396779064788,0.6181047245624921,24.90264520723312,2.6066639449351916,2.9943847017070357,25.520749931795613,25.13302917502377,2.9796478390292362,7.902469836965905,2.3838603753522913,0.5957874636769449,0.18645757479642552,0.043926392994222324,38.283210951271,176.4473234422056,29.634093485719074,154.9945383869561,4.241281154952387,25.80919732062134,-1.4933482666666666,0.33543611014650965,0.07989912814959665,-0.4182724181477954,-0.3250379663346312,0.3314676346532295,-1.7352350682043856,-1.3484448249762302,-4.14857636534677,2.064222809070964,0.05333050112212656,9.895985747151656,-8.360714088822913,1.0,1.0
108,Unilateral,US as Home,1.8,1.022508686763647,0.41445132113331884,1.5537035033065537e-06,1.8,0.016859749719057793,0.7935787194577492,0.01341856384440628,0.0,28.107030337110395,28.107030337110395,2.311734903279034,0.22541886802521824,0.6013156191173301,24.968559797769732,2.5371537713042525,2.9130505223963645,25.56987541688706,25.19397866579495,2.997402667488333,7.899964354909947,2.367088681360382,0.6303139861279511,0.1801739010446545,0.04524496698056377,38.271073239889404,176.4576022552956,29.686830326108524,154.9655281456683,4.185937155229158,25.83573535454789,-1.4933482666666666,0.3145788929415777,0.07461917654889805,-0.40444372684197544,-0.3088289257547418,0.31108433711039396,-1.6861095831129376,-1.2874953342050475,-4.1689596628896055,2.0533937493956635,0.05629911413399469,11.028586746435145,-8.39701421435283,1.0,1.0
114,Unilateral,US as Home,1.9000000000000001,1.0210873270327108,0.4364156937151621,1.5222806501317089e-06,1.9000000000000001,0.016951760594193264,0.7935787194577492,0.013326332059990096,0.0,28.087488158810533,28.087488158810533,2.249803101506201,0.22068747435221503,0.5852062634670522,25.0317920759553,2.4704905758584164,2.8350093649732533,25.616998339422352,25.252479550307513,3.0157806400561222,7.897527110304391,2.350903954662525,0.6648766853935965,0.1742018355698873,0.046485638782327754,38.25926610220976,176.46766449037358,29.73923457349058,154.93682541078692,4.132034671611794,25.861011257326957,-1.4933482666666666,0.2946107357142539,0.06960535529518573,-0.3913061812364397,-0.2934210121639749,0.29154215881053247,-1.6389866605776469,-1.228994449692486,-4.188501841189467,2.0425675726129597,0.059249889494000785,12.167137857744123,-8.433780295905171,1.0,1.0
120,Unilateral,US as Home,2.0,1.01972454215321,0.4583169793505049,1.4854293362801721e-06,2.0,0.01704693534034241,0.7935787194577492,0.013237278655903368,0.0,28.06873854589183,28.06873854589183,2.1903420980626698,0.21617503495239368,0.5697395981291413,25.092481350434184,2.4065171330150634,2.7600816961918113,25.662220948563327,25.308656385386577,3.034761817618131,7.895155232337049,2.335275435726923,0.699486381891208,0.16852092822981402,0.04765410672257968,38.24777563069291,176.47752290739496,29.79133133856568,154.90839846556494,4.079515434539347,25.88509405306402,-1.4933482666666666,0.27547852084256813,0.06483865983942087,-0.37881359572184375,-0.2787609981020326,0.27279254589182855,-1.593764051436672,-1.1728176146134217,-4.207251454108171,2.03174373232612,0.06218297823438079,13.311374028940188,-8.470875553668415,1.0,1.0
126,Unilateral,US as Home,2.1,1.0184168146097474,0.4801595327790105,1.4797162979552445e-06,2.1,0.01714518185231875,0.7935787194577492,0.013151239709613058,0.0,28.050734645395274,28.050734645395274,2.1332200466555236,0.2118680570958113,0.5548813279795584,25.150763953420757,2.3450881037513347,2.6881013746350817,25.705645281400315,25.362632010516567,3.054327944323862,7.892846048062977,2.3201745194925003,0.7341534248313613,0.16311245787396106,0.04875559922185025,38.23658887635996,176.48719024117125,29.84314421281703,154.8802154007481,4.02832513941134,25.908050903832695,-1.4933482666666666,0.2571312750089118,0.06030136027580002,-0.3669221357024275,-0.2647986679110663,0.2547886453952728,-1.550339718599684,-1.1188419894834318,-4.225255354604727,2.020921868842417,0.06509853083329376,14.461084615126548,-8.508149829870721,1.0,1.0
