,tax_sce,regionbase,varphi,pe,tb,prop,te,jxbar_prime,jmbar_prime,j0_prime,Qe_prime,Qestar_prime,Qeworld_prime,Ced_prime,Cedstar_prime,Cey_prime,Cex_prime,Cem_prime,Cex1_prime,Cex2_prime,Ceystar_prime,Vgm_prime,Vgx1_prime,Vgx2_prime,Vgx_prime,Vg_prime,Vgstar_prime,Lg_prime,Lgstar_prime,Ve_prime,Vestar_prime,delta_Le,delta_Lestar,leakage1,leakage2,leakage3,chg_extraction,chg_production,chg_consumption,chg_Qeworld,subsidy_ratio,delta_Vg,delta_Vgstar,delta_UCed,delta_UCedstar,leak,leakstar,welfare,welfare_noexternality,Qe1_prime,Qe1star_prime,Qe2_prime,Qe2star_prime,region_scenario,conv
123,Unilateral,China as Home,2,1.075645432,0.778443354,0.052348275,1.854088785,0.089267244,0.907132122,0.060948349,0,27.05486606,27.05486606,0.27177771,3.892360695,4.166736856,1.001172393,0.426570731,0.671523974,0.329648419,17.2962487,5.272666667,8.300433716,3.856693651,12.15712737,56.776,136.188,54.2966541,109.9080084,8.5164,20.20428077,-2.516366667,1.005081026,0.147203979,-0.911289533,-0.368549892,0.968666058,-5.996680573,-2.425218216,-6.580433942,0.097924633,-5.257968681,-2.282092475,-0.311104506,-0.305305153,0,0,11.14981719,-12.03051937,0,27.05486606,0,0,5,1
129,Unilateral,China as Home,2.1,1.072331296,0.815269165,0.052428698,1.88760046,0.089850218,0.907132122,0.060231219,0,27.01315497,27.01315497,0.266952682,3.904390385,4.092762337,0.99145413,0.418997571,0.651841017,0.339613113,17.33859848,5.272666667,8.202769281,4.03375225,12.23652153,56.776,136.188,54.38282577,109.8405234,8.5164,20.18731493,-2.516366667,0.960283822,0.139978053,-0.900298004,-0.359484275,0.926954971,-5.96190395,-2.380557006,-6.622145029,0.102367449,-5.410523556,-2.245045544,-0.320130903,-0.292385426,0,0,12.3125138,-12.1811183,0,27.01315497,0,0,5,1
135,Unilateral,China as Home,2.2,1.069130663,0.851981003,0.051723859,1.921111666,0.09045055,0.907132122,0.059535835,0,26.97281119,26.97281119,0.262296045,3.916078873,4.021369503,0.982343183,0.411688711,0.63307612,0.349267063,17.37903394,5.272666667,8.108066271,4.21021325,12.31827952,56.776,136.188,54.47191556,109.7710291,8.5164,20.17008014,-2.516366667,0.917086498,0.133075073,-0.889874267,-0.350851471,0.886611186,-5.928777348,-2.337544003,-6.662488814,0.10677098,-5.56039187,-2.209165299,-0.32899834,-0.279870219,0,0,13.4824313,-12.33389143,0,26.97281119,0,0,5,1
141,Unilateral,China as Home,2.3,1.06603653,0.888585606,0.051015162,1.954622136,0.09106776,0.907132122,0.058861127,0,26.93375239,26.93375239,0.257799191,3.92744515,3.952426369,0.973804015,0.404630641,0.615171017,0.358632999,17.41764852,5.272666667,8.016179168,4.3861569,12.40233607,56.776,136.188,54.56387358,109.699581,8.5164,20.15259234,-2.516366667,0.875387981,0.126471143,-0.879978952,-0.342622697,0.847552388,-5.897220842,-2.296102318,-6.701547612,0.111135771,-5.707664748,-2.174376311,-0.33771221,-0.267735785,0,0,14.65935352,-12.48866591,0,26.93375239,0,0,5,1
147,Unilateral,China as Home,2.4,1.063042793,0.925089164,0.051589623,1.988131957,0.091701404,0.907132122,0.058206099,0,26.89590694,26.89590694,0.253453999,3.938505605,3.885808434,0.965803558,0.397810613,0.598071878,0.36773168,17.45452345,5.272666667,7.926972157,4.561658718,12.48863087,56.776,136.188,54.65865464,109.6262304,8.5164,20.13486571,-2.516366667,0.835100015,0.12014538,-0.870577793,-0.334773082,0.809706942,-5.867165934,-2.256167384,-6.739393058,0.115462361,-5.85243169,-2.140615669,-0.346277809,-0.255961507,0,0,15.8430292,-12.64531683,0,26.89590694,0,0,5,1
153,Unilateral,China as Home,2.5,1.060143268,0.961497467,0.052107998,2.021640735,0.092351077,0.907132122,0.057569816,0,26.85920164,26.85920164,0.249253001,3.949277541,3.821401193,0.958311764,0.391216905,0.581729355,0.376582409,17.48974341,5.272666667,7.840318085,4.736790325,12.57710841,56.776,136.188,54.75621811,109.5510245,8.5164,20.11691276,-2.516366667,0.796133938,0.114077689,-0.861637388,-0.327277907,0.773001643,-5.838539687,-2.217667287,-6.776098357,0.119751291,-5.994773894,-2.107814799,-0.35469994,-0.244526109,0,0,17.03329092,-12.80369282,0,26.85920164,0,0,5,1
159,Unilateral,China as Home,2.6,1.057332801,0.997815691,0.052679293,2.055148492,0.093016396,0.907132122,0.056951408,0,26.8235758,26.8235758,0.245189096,3.959775006,3.759095768,0.951300395,0.384838372,0.566097659,0.385202736,17.52337811,5.272666667,7.756098337,4.911618588,12.66771693,56.776,136.188,54.85652691,109.4740073,8.5164,20.0987447,-2.516366667,0.758415514,0.108250977,-0.853129597,-0.320116674,0.7373758,-5.811283522,-2.180546493,-6.8117242,0.124003077,-6.134772597,-2.075920989,-0.36298341,-0.233412057,0,0,18.22990494,-12.96370313,0,26.8235758,0,0,5,1
165,Unilateral,China as Home,2.7,1.054606151,1.034049052,0.052798122,2.088655204,0.093697014,0.907132122,0.056350056,0,26.78896715,26.78896715,0.241255719,3.970012876,3.698791535,0.944743695,0.378664711,0.551134639,0.393609056,17.55550035,5.272666667,7.67420136,5.08620759,12.76040895,56.776,136.188,54.95954813,109.3952191,8.5164,20.08037139,-2.516366667,0.72186985,0.102648698,-0.84502683,-0.313268889,0.702767153,-5.785334941,-2.144743081,-6.846332847,0.128218252,-6.272502262,-2.044876483,-0.371132625,-0.222601191,0,0,19.43271057,-13.12523413,0,26.78896715,0,0,5,1
171,Unilateral,China as Home,2.8,1.051958745,1.070201994,0.053510391,2.122160739,0.094392606,0.907132122,0.055764992,0,26.75532149,26.75532149,0.237446664,3.980003987,3.640393336,0.938617566,0.372686181,0.536801179,0.401816388,17.58617346,5.272666667,7.594522758,5.260617503,12.85514026,56.776,136.188,55.06525191,109.3146974,8.5164,20.06180164,-2.516366667,0.686431474,0.097256335,-0.837304994,-0.3067168,0.669121492,-5.760640363,-2.110204991,-6.879978508,0.132397325,-6.408035819,-2.014633158,-0.379151901,-0.21207774,0,0,20.64151585,-13.28820767,0,26.75532149,0,0,5,1
177,Unilateral,China as Home,2.9,1.049386055,1.106278951,0.053863537,2.155665006,0.095102871,0.907132122,0.055195498,0,26.7225848,26.7225848,0.233756172,3.989761423,3.583812874,0.932899904,0.366893742,0.523061179,0.409838725,17.61546138,5.272666667,7.516964525,5.434905302,12.95186983,56.776,136.188,55.1736115,109.2324773,8.5164,20.04304325,-2.516366667,0.652035949,0.092060035,-0.829940872,-0.300443058,0.636384804,-5.737144877,-2.076877291,-6.912715196,0.136540799,-6.541440565,-1.98514086,-0.387045219,-0.201825881,0,0,21.85617769,-13.45253386,0,26.7225848,0,0,5,1
183,Unilateral,China as Home,3,1.046884125,1.142283995,0.054369601,2.189168119,0.095827532,0.907132122,0.054640895,0,26.69071001,26.69071001,0.230178759,3.999296484,3.528966063,0.927569917,0.361278786,0.509880956,0.417688961,17.64341971,5.272666667,7.441434224,5.609125763,13.05055999,56.776,136.188,55.28460345,109.1485907,8.5164,20.02410308,-2.516366667,0.618626861,0.087047616,-0.822914169,-0.294432629,0.604510005,-5.714801504,-2.044713888,-6.944589995,0.140649188,-6.672783504,-1.956357937,-0.394816543,-0.191831858,0,0,23.07652145,-13.61815585,0,26.69071001,0,0,5,1
189,Unilateral,China as Home,3.1,1.044449044,1.178220761,0.054794913,2.222669806,0.096566329,0.907132122,0.054100547,0,26.65965028,26.65965028,0.226709344,4.008620643,3.475775023,0.92260852,0.35583334,0.497229425,0.425379094,17.67010446,5.272666667,7.36784535,5.783329844,13.15117519,56.776,136.188,55.39820627,109.0630678,8.5164,20.00498731,-2.516366667,0.586148754,0.082207437,-0.816205289,-0.288670799,0.573450282,-5.693562198,-2.013666375,-6.975649718,0.144722968,-6.802125867,-1.928241053,-0.402469497,-0.182081906,0,0,24.30241598,-13.78500499,0,26.65965028,0,0,5,1
195,Unilateral,China as Home,3.2,1.04207735,1.214092851,0.055350387,2.2561702,0.097319022,0.907132122,0.053573854,0,26.62936422,26.62936422,0.223343085,4.017743982,3.424165514,0.917997743,0.350549803,0.485077513,0.43292023,17.69556508,5.272666667,7.296116018,5.957566952,13.25368297,56.776,136.188,55.51440157,108.9759361,8.5164,19.98570132,-2.516366667,0.554552429,0.077529147,-0.809796906,-0.283144645,0.543164222,-5.673385119,-1.983693197,-7.005935778,0.148762635,-6.929528535,-1.900753424,-0.410007683,-0.17256387,0,0,25.53370703,-13.95303823,0,26.62936422,0,0,5,1
201,Unilateral,China as Home,3.3,1.03976571,1.249903469,0.055846406,2.289669179,0.09808539,0.907132122,0.053060248,0,26.59981187,26.59981187,0.220075448,4.026676355,3.374068009,0.913720934,0.345421059,0.473398214,0.44032272,17.71984963,5.272666667,7.226169103,6.131883982,13.35805308,56.776,136.188,55.63317314,108.8872215,8.5164,19.96624987,-2.516366667,0.523790761,0.073003019,-0.803672639,-0.277841856,0.513611874,-5.654229307,-1.954753077,-7.035488126,0.15276867,-7.055048823,-1.873858806,-0.417434491,-0.163265978,0,0,26.77026198,-14.12221163,0,26.59981187,0,0,5,1
207,Unilateral,China as Home,3.4,1.037510987,1.285656031,0.056341546,2.323167018,0.098865223,0.907132122,0.052559199,0,26.57095548,26.57095548,0.216902181,4.035427146,3.325417338,0.90976261,0.340440434,0.462166431,0.447596179,17.74300388,5.272666667,7.157932169,6.30632476,13.46425693,56.776,136.188,55.75450629,108.7969483,8.5164,19.94663724,-2.516366667,0.493819413,0.068620023,-0.797817218,-0.272750906,0.484755484,-5.636055686,-1.926806363,-7.064344516,0.156741527,-7.178740671,-1.847522676,-0.424753114,-0.154177078,0,0,28.01196016,-14.29248425,0,26.57095548,0,0,5,1
213,Unilateral,China as Home,3.5,1.035310141,1.321353119,0.05655491,2.35666326,0.099658331,0.907132122,0.052070199,0,26.54275838,26.54275838,0.213819266,4.044005591,3.278151889,0.906108352,0.335601622,0.451358696,0.454749656,17.76507247,5.272666667,7.091336259,6.480932475,13.57226873,56.776,136.188,55.8783893,108.7051382,8.5164,19.92686706,-2.516366667,0.464595643,0.064371618,-0.792216135,-0.26786076,0.456558381,-5.618825907,-1.899813586,-7.092541619,0.160681684,-7.300656056,-1.82171088,-0.431966628,-0.145286294,0,0,29.2586996,-14.46381636,0,26.54275838,0,0,5,1
219,Unilateral,China as Home,3.6,1.033160632,1.356997596,0.057305856,2.390158228,0.100464535,0.907132122,0.051592773,0,26.51519004,26.51519004,0.210822864,4.052419219,3.232212807,0.902744446,0.330898597,0.440953018,0.461791428,17.78609234,5.272666667,7.026316533,6.6557475,13.68206403,56.776,136.188,56.00481165,108.6118122,8.5164,19.9069426,-2.516366667,0.436083497,0.06025048,-0.786857099,-0.263162227,0.428990042,-5.602509063,-1.873743995,-7.120109958,0.164589591,-7.420846585,-1.79639729,-0.439078084,-0.136584629,0,0,30.51033631,-14.63619716,0,26.51519004,0,0,5,1
225,Unilateral,China as Home,3.7,1.03105979,1.392592085,0.057962641,2.423651875,0.101283669,0.907132122,0.051126469,0,26.48821817,26.48821817,0.207909401,4.060676249,3.187545295,0.899658298,0.326325749,0.430928945,0.468729353,17.80610314,5.272666667,6.962811527,6.830808735,13.79362026,56.776,136.188,56.13376475,108.5169894,8.5164,19.88686668,-2.516366667,0.408245553,0.056249274,-0.781727598,-0.258645746,0.402018167,-5.587071114,-1.848562316,-7.147081833,0.168465699,-7.53935963,-1.771551841,-0.446090287,-0.12806247,0,0,31.76677729,-14.80959791,0,26.48821817,0,0,5,1
231,Unilateral,China as Home,3.8,1.029005184,1.428138831,0.058535618,2.457144015,0.102115578,0.907132122,0.05067086,0,26.4618133,26.4618133,0.205075483,4.068784167,3.144097327,0.896838055,0.321877752,0.421267311,0.475570744,17.82514105,5.272666667,6.900763072,7.006153323,13.9069164,56.776,136.188,56.26524158,108.4206877,8.5164,19.86664176,-2.516366667,0.381047687,0.052361329,-0.776816273,-0.254302658,0.3756133,-5.572481201,-1.824236732,-7.1734867,0.172310446,-7.656241173,-1.747147694,-0.453005956,-0.119711057,0,0,33.02792244,-14.98400066,0,26.4618133,0,0,5,1
237,Unilateral,China as Home,3.9,1.026994628,1.463640426,0.059164264,2.490635053,0.102960121,0.907132122,0.050225541,0,26.43594901,26.43594901,0.202317878,4.07674966,3.101819349,0.894272515,0.317549534,0.411950118,0.482322397,17.84323848,5.272666667,6.840116022,7.181816909,14.02193293,56.776,136.188,56.39923668,108.3229237,8.5164,19.84626997,-2.516366667,0.354459205,0.048580631,-0.77211293,-0.250125233,0.349749011,-5.558711987,-1.800739346,-7.199350989,0.176124266,-7.771536234,-1.723161613,-0.459827757,-0.111522535,0,0,34.29365898,-15.15940016,0,26.43594901,0,0,5,1
243,Unilateral,China as Home,4,1.02502582,1.499098699,0.059911855,2.524124518,0.103817165,0.907132122,0.049790128,0,26.41059723,26.41059723,0.199633567,4.084580037,3.060665064,0.891951374,0.313336354,0.40296057,0.488990804,17.86043029,5.272666667,6.78081793,7.357834109,14.13865204,56.776,136.188,56.53574633,108.2237124,8.5164,19.82575308,-2.516366667,0.328448023,0.044901118,-0.76760713,-0.246105391,0.324397231,-5.545733357,-1.7780383,-7.224702769,0.179907595,-7.88528632,-1.699566872,-0.466558144,-0.103488494,0,0,35.56391984,-15.33577558,0,26.41059723,0,0,5,1
249,Unilateral,China as Home,4.1,1.023096847,1.534515932,0.060447876,2.55761278,0.104686583,0.907132122,0.049364257,0,26.38573478,26.38573478,0.19701966,4.092281206,3.020590162,0.889864764,0.309233675,0.394282874,0.49558189,17.8767451,5.272666667,6.722819446,7.534236859,14.2570563,56.776,136.188,56.67476712,108.1230688,8.5164,19.80509274,-2.516366667,0.302987357,0.04131762,-0.763290081,-0.242236448,0.299534784,-5.533521221,-1.756108927,-7.249565216,0.183660833,-7.997532501,-1.676343268,-0.473199548,-0.095602029,0,0,36.8385998,-15.51312872,0,26.38573478,0,0,5,1
255,Unilateral,China as Home,4.2,1.021205777,1.569893911,0.061675723,2.591099688,0.105568263,0.907132122,0.048947581,0,26.3613381,26.3613381,0.194473412,4.099859297,2.981552579,0.888003489,0.305237193,0.385902159,0.502101329,17.89221213,5.272666667,6.666073138,7.711057527,14.37713067,56.776,136.188,56.81629826,108.0210056,8.5164,19.78429015,-2.516366667,0.278050253,0.037825067,-0.759153092,-0.238511708,0.275138096,-5.522050672,-1.734925079,-7.273961904,0.18738441,-8.108314391,-1.653469271,-0.479754312,-0.087856078,0,0,38.11761747,-15.69145678,0,26.3613381,0,0,5,1
261,Unilateral,China as Home,4.3,1.019350807,1.605234481,0.062531231,2.624585288,0.106462098,0.907132122,0.048539771,0,26.33738518,26.33738518,0.19199224,4.107320042,2.943512702,0.886358913,0.301342851,0.377804517,0.508554396,17.9068588,5.272666667,6.610534391,7.888325785,14.49886018,56.776,136.188,56.96033896,107.9175355,8.5164,19.76334647,-2.516366667,0.253611611,0.034418759,-0.755188088,-0.234924945,0.251185175,-5.511298345,-1.714462241,-7.297914825,0.191078717,-8.217669221,-1.630924863,-0.48622464,-0.080244046,0,0,39.40089397,-15.8707591,0,26.33738518,0,0,5,1
267,Unilateral,China as Home,4.4,1.017530232,1.640539379,0.063716094,2.658069611,0.107367992,0.907132122,0.048140514,0,26.3138552,26.3138552,0.189573666,4.114668898,2.906432539,0.88492288,0.29754676,0.369976783,0.514946097,17.92071097,5.272666667,6.556160276,8.066071758,14.62223203,56.776,136.188,57.1068908,107.8126694,8.5164,19.74226246,-2.516366667,0.22964773,0.031094299,-0.751387522,-0.231470331,0.227655196,-5.501242272,-1.694697254,-7.321444804,0.194744173,-8.325633902,-1.608691213,-0.492612715,-0.072759677,0,0,40.68835129,-16.0510406,0,26.3138552,0,0,5,1
273,Unilateral,China as Home,4.5,1.015742493,1.675810313,0.065496231,2.691552807,0.10828585,0.907132122,0.047749511,0,26.29072911,26.29072911,0.187215349,4.121910846,2.870276208,0.883687692,0.293845247,0.362406621,0.521281071,17.93379239,5.272666667,6.502910402,8.244322947,14.74723335,56.776,136.188,57.25595519,107.7064183,8.5164,19.72103889,-2.516366667,0.206136913,0.027847659,-0.747744483,-0.228142542,0.204529109,-5.491862364,-1.675609073,-7.344570891,0.198381156,-8.432243327,-1.586751415,-0.498920602,-0.065397253,0,0,41.97990816,-16.23231005,0,26.29072911,0,0,5,1
279,Unilateral,China as Home,4.6,1.013985891,1.711048617,0.067853352,2.725034508,0.10921559,0.907132122,0.047366479,0,26.26798597,26.26798597,0.184915094,4.129051537,2.835010033,0.882646275,0.290234863,0.35508245,0.527563825,17.94612949,5.272666667,6.450746047,8.423106679,14.87385273,56.776,136.188,57.40753519,107.5987918,8.5164,19.69967627,-2.516366667,0.183055714,0.02467466,-0.744251653,-0.224935803,0.181785966,-5.483135648,-1.657172699,-7.367314034,0.201990054,-8.537529779,-1.565085015,-0.505150211,-0.058150425,0,0,43.2755267,-16.41456165,0,26.26798597,0,0,5,1
285,Unilateral,China as Home,4.7,1.012259231,1.746255976,0.068775212,2.758515207,0.110157132,0.907132122,0.046991147,0,26.2456113,26.2456113,0.182670736,4.13609466,2.800600849,0.881791599,0.286712214,0.347993209,0.53379839,17.95773999,5.272666667,6.399630367,8.602449119,15.00207949,56.776,136.188,57.56163464,107.4897991,8.5164,19.67817498,-2.516366667,0.160387437,0.021572126,-0.740903712,-0.221846117,0.159411299,-5.475047791,-1.639373746,-7.389688701,0.205571247,-8.64152774,-1.543680998,-0.511303582,-0.051014882,0,0,44.57509366,-16.59782605,0,26.2456113,0,0,5,1
291,Unilateral,China as Home,4.8,1.010560925,1.781433626,0.069821083,2.791994552,0.111110406,0.907132122,0.046623257,0,26.22358543,26.22358543,0.180480296,4.143045604,2.767018313,0.881117424,0.283274194,0.341128613,0.539988811,17.96864885,5.272666667,6.349528149,8.782375799,15.13190395,56.776,136.188,57.7182585,107.3794483,8.5164,19.65653522,-2.516366667,0.138110254,0.018536255,-0.737693945,-0.218868132,0.137385431,-5.46757696,-1.622188126,-7.411714569,0.209125111,-8.744266727,-1.522519685,-0.517382462,-0.04398463,0,0,45.87858608,-16.7820979,0,26.22358543,0,0,5,1
297,Unilateral,China as Home,4.9,1.008889729,1.81658291,0.03875219,2.825472639,0.112075345,0.907132122,0.046262562,0,26.20189307,26.20189307,0.178341845,4.149908439,2.734232833,0.880617634,0.279917772,0.334478866,0.546138768,17.97887512,5.272666667,6.300405846,8.962911199,15.26331705,56.776,136.188,57.8774124,107.2677472,8.5164,19.63475711,-2.516366667,0.116206934,0.015563936,-0.734617002,-0.215997702,0.115693073,-5.460707112,-1.605598812,-7.433406927,0.212652013,-8.845777298,-1.501587661,-0.52338866,-0.037055056,0,0,47.18593319,-16.96739558,0,26.20189307,0,0,5,1
4,Unilateral,OECD and China as Home,0,1,0,0.512500025,0,0.14819484,0.902933668,0.14819484,16.85307,16.78223,33.6353,3.0311,1.6596,17.8268,1.3636,1.9164,1.3636,0,7.8378,12.776,9.090666667,0,9.090666667,131.6213333,61.34266667,108.7456,55.2738,19.7432,9.2014,0,0,,inf,,0,-1.6596,0,0,0,0,0,0,0,0,0,0,0,16.85307,16.78223,0,0,6,1
10,Unilateral,OECD and China as Home,0.1,0.987491046,0.04643307,0.597559798,0.1,0.148263547,0.902933668,0.144748297,16.28676461,16.67693561,32.96370022,2.931646485,1.680622834,17.24188432,1.3195809,1.853520941,1.288186398,0.031394502,7.936444415,12.776,8.879246549,0.2156348,9.094881349,131.6213333,61.34266667,108.7498303,55.27021752,19.7432,9.20005657,-0.547489255,-0.104635135,-0.156781451,-2.417860597,0.112638733,-0.105294388,-1.623834644,0.075648148,-0.67159978,0.007003789,-0.658660483,0.053900425,-0.101121692,0.020890795,0,0,0.025562453,-0.025462694,16.28676461,16.67693561,0,0,6,1
16,Unilateral,OECD and China as Home,0.2,0.977009975,0.09206701,0,0.2,0.148461612,0.902933668,0.141502986,15.71115671,16.58819636,32.29935307,2.835249393,1.698652054,16.67494437,1.278213926,1.792574292,1.217896875,0.060317051,8.019718865,12.776,8.680170492,0.426860665,9.107031157,131.6213333,61.34266667,108.7620852,55.25989018,19.7432,9.196301261,-1.066288198,-0.191798897,-0.145240529,-1.198780283,0.101489694,-0.194033639,-1.601506843,0.135584845,-1.335946933,0.013938009,-1.318760614,0.094002474,-0.202464408,0.038599669,0,0,0.101866654,-0.101131887,15.71115671,16.58819636,0,0,6,1
22,Unilateral,OECD and China as Home,0.3,0.96841894,0.13711711,1.54E-06,0.3,0.148777861,0.902933668,0.138443013,15.12591012,16.51510374,31.64101386,2.741746865,1.713721129,16.12502821,1.239200648,1.733457719,1.152264136,0.086936511,8.087858529,12.776,8.492463617,0.633967137,9.126430754,131.6213333,61.34266667,108.7817589,55.24340053,19.7432,9.190495894,-1.556201368,-0.26289691,-0.133945801,-0.798523201,0.090147699,-0.267126255,-1.592483752,0.179780306,-1.994286139,0.02079661,-1.980841789,0.120705663,-0.304111266,0.053257387,0,0,0.228408754,-0.22614206,15.12591012,16.51510374,0,0,6,1
28,Unilateral,OECD and China as Home,0.4,0.961600845,0.18178635,1.13E-06,0.4,0.149202259,0.902933668,0.135553801,14.53070052,16.45686426,30.98756478,2.65098307,1.725872028,15.59121935,1.20227492,1.676072698,1.090868246,0.111406674,8.141143363,12.776,8.315231628,0.837232805,9.152464433,131.6213333,61.34266667,108.8083057,55.2212719,19.7432,9.182943831,-2.017044608,-0.319098477,-0.122884547,-0.602999849,0.078667349,-0.325365744,-1.596583939,0.208290311,-2.647735221,0.027574889,-2.645491053,0.134374911,-0.406152393,0.064983027,0,0,0.404777926,-0.399874376,14.53070052,16.45686426,0,0,6,1
34,Unilateral,OECD and China as Home,0.5,0.956458112,0.226267051,8.32E-07,0.5,0.149725783,0.902933668,0.132822087,13.92521706,16.41279882,30.33801588,2.562810148,1.735151784,15.0726482,1.167199716,1.620325746,1.033333192,0.133866524,8.179880627,12.776,8.147660985,1.036917799,9.184578784,131.6213333,61.34266667,108.8412332,55.1939747,19.7432,9.173900053,-2.448658062,-0.361358474,-0.11204105,-0.489370515,0.067095258,-0.369431176,-1.613593627,0.221232127,-3.29728412,0.034269101,-3.3133279,0.135331495,-0.508682898,0.073882544,0,0,0.630637821,-0.621926651,13.92521706,16.41279882,0,0,6,1
40,Unilateral,OECD and China as Home,0.6,0.952910777,0.270742762,6.96E-07,0.6,0.150340305,0.902933668,0.130235858,13.30916226,16.38233445,29.69149672,2.477090047,1.741611115,14.5685028,1.133764337,1.566129578,0.979323138,0.154441199,8.204397421,12.776,7.98901482,1.23326039,9.222275209,131.6213333,61.34266667,108.8800969,55.16193274,19.7432,9.163579625,-2.850921288,-0.390442317,-0.101398451,-0.416672152,0.055472562,-0.399895545,-1.643273001,0.218772873,-3.943803282,0.040876202,-3.984988949,0.123853044,-0.611800519,0.080049152,0,0,0.905726037,-0.89206913,13.30916226,16.38233445,0,0,6,1
46,Unilateral,OECD and China as Home,0.7,0.950894914,0.315389823,6.06E-07,0.7,0.15103847,0.902933668,0.127784276,12.68225425,16.36499704,29.04725128,2.393695426,1.745303267,14.07803425,1.101781647,1.513403687,0.92853858,0.173243067,8.215034605,12.776,7.838628253,1.426474262,9.265102514,131.6213333,61.34266667,108.9244926,55.12552953,19.7432,9.152164812,-3.223767634,-0.406945851,-0.090939087,-0.367337361,0.043835524,-0.417232963,-1.685361708,0.201119519,-4.588048716,0.047393622,-4.661117096,0.100173589,-0.715603956,0.08356372,0,0,1.229847492,-1.210208402,12.68225425,16.36499704,0,0,6,1
52,Unilateral,OECD and China as Home,0.8,0.950361726,0.360378986,5.29E-07,0.8,0.151813576,0.902933668,0.1254576,12.04423619,16.36040829,28.40464448,2.312509233,1.746282446,13.60055412,1.071085092,1.462074064,0.88071237,0.190372722,8.212138962,12.776,7.695903726,1.616745888,9.312649613,131.6213333,61.34266667,108.9740507,55.0851145,19.7432,9.139811066,-3.567196076,-0.411308048,-0.08064414,-0.332575328,0.032215178,-0.421821714,-1.739586975,0.1685065,-5.230655523,0.053819045,-5.342360004,0.064480322,-0.820192644,0.084494555,0,0,1.602844678,-1.576369748,12.04423619,16.36040829,0,0,6,1
58,Unilateral,OECD and China as Home,0.9,0.951275564,0.405876805,4.81E-07,0.9,0.15265947,0.902933668,0.123247089,11.39487369,16.36827222,27.7631459,2.23342644,1.74460489,13.13544471,1.041527175,1.412074306,0.835606806,0.205920369,8.196067948,12.776,7.560305084,1.804233872,9.364538955,131.6213333,61.34266667,109.0284295,55.04100855,19.7432,9.126651934,-3.88129214,-0.403830873,-0.070495047,-0.307494953,0.020639788,-0.413957781,-1.805657745,0.121200014,-5.872154095,0.06015027,-6.02934946,0.016922965,-0.925663578,0.082899504,0,0,2.024620973,-1.990638979,11.39487369,16.36827222,0,0,6,1
64,Unilateral,OECD and China as Home,1,0.953613308,0.452047087,4.64E-07,1,0.153570438,0.902933668,0.121144923,10.73396882,16.38837226,27.12234108,2.156352992,1.740328062,12.68215286,1.012976981,1.363344949,0.793010102,0.219966879,8.167185699,12.776,7.431352625,1.98906756,9.420420185,131.6213333,61.34266667,109.0873092,54.99350951,19.7432,9.112803209,-4.166241321,-0.384686705,-0.060472935,-0.28915726,0.009134211,-0.393857738,-1.883269352,0.059490742,-6.512958917,0.06638507,-6.722702238,-0.042387476,-1.032111449,0.078826066,0,0,2.495107027,-2.453147752,10.73396882,16.38837226,0,0,6,1
70,Unilateral,OECD and China as Home,1.1,0.957363335,0.499051561,4.29E-07,1.1,0.154541111,0.902933668,0.119144136,10.061366,16.42056378,26.48192979,2.081206399,1.733511134,12.24019341,0.985318739,1.315833837,0.752733892,0.232584847,8.125865215,12.776,7.308619022,2.171344857,9.479963879,131.6213333,61.34266667,109.1503864,54.94289737,19.7432,9.098366476,-4.422349762,-0.3539281,-0.050558856,-0.275688366,-0.002279333,-0.361666215,-1.972100948,-0.016304912,-7.153370212,0.072521029,-7.423006182,-0.113373707,-1.139626506,0.072312589,0,0,3.014258747,-2.964032943,10.061366,16.42056378,0,0,6,1
76,Unilateral,OECD and China as Home,1.2,0.962524189,0.547050979,3.98E-07,1.2,0.15556638,0.902933668,0.117238522,9.376960433,16.46476343,25.84172386,2.007915912,1.724216408,11.80915027,0.958450621,1.26949624,0.714610678,0.243839943,8.072494801,12.776,7.191723565,2.35113302,9.542856584,131.6213333,61.34266667,109.2173685,54.88943857,19.7432,9.08343189,-4.650065299,-0.311498977,-0.04073439,-0.265835468,-0.01358018,-0.31746657,-2.071808959,-0.10583817,-7.793576136,0.078555499,-8.130807816,-0.195983274,-1.248292656,0.063390217,0,0,3.58205996,-3.523392573,9.376960433,16.46476343,0,0,6,1
82,Unilateral,OECD and China as Home,1.3,0.969104196,0.59620543,3.73E-07,1.3,0.156641303,0.902933668,0.115422584,8.680715833,16.52094577,25.20166161,1.936421985,1.712509353,11.38867324,0.932283317,1.224294511,0.678491548,0.253791769,8.007478196,12.776,7.080329072,2.528466141,9.608795213,131.6213333,61.34266667,109.2879684,54.83339074,19.7432,9.068080747,-4.84999747,-0.257237376,-0.030981199,-0.258729055,-0.024749595,-0.261284225,-2.182027294,-0.208729134,-8.433638392,0.084485459,-8.846605264,-0.290186606,-1.358186374,0.052083465,0,0,4.198491795,-4.131259645,8.680715833,16.52094577,0,0,6,1
