,tax_sce,regionbase,varphi,pe,tb,prop,te,jxbar_prime,jmbar_prime,j0_prime,Qe_prime,Qestar_prime,Qeworld_prime,Ced_prime,Cedstar_prime,Cey_prime,Cex_prime,Cem_prime,Cex1_prime,Cex2_prime,Ceystar_prime,Vgm_prime,Vgx1_prime,Vgx2_prime,Vgx_prime,Vg_prime,Vgstar_prime,Lg_prime,Lgstar_prime,Ve_prime,Vestar_prime,delta_Le,delta_Lestar,leakage1,leakage2,leakage3,chg_extraction,chg_production,chg_consumption,chg_Qeworld,subsidy_ratio,delta_Vg,delta_Vgstar,delta_UCed,delta_UCedstar,leak,leakstar,welfare,welfare_noexternality,Qe1_prime,Qe1star_prime,Qe2_prime,Qe2star_prime,region_scenario,conv
171,Unilateral,China as Home,2.8,0.973055762,1.910978917,0.05837713,2.8,0.116365797,0.907132122,0.04478502,2.188388299,24.6993928,26.8877811,0.174720508,4.302733887,2.678712612,0.906485197,0.274233876,0.317221342,0.589263855,18.55089599,5.272666667,6.099182292,9.74844283,15.84762512,56.776,136.188,58.59239676,106.7710853,8.5164,19.53932016,-2.455066516,-1.368209014,-0.205528465,-0.725358492,-0.126696188,-1.386807199,-4.894370133,-0.854884925,-6.7475189,0.227551197,-9.020487717,-0.815520588,-0.533725959,0.114357792,0,0,19.5802274,-13.6962502,2.188388299,24.6993928,0,0,5,1
177,Unilateral,China as Home,2.9,0.975712756,1.9853378,0.058183399,2.9,0.118284933,0.907132122,0.044182469,1.865262138,24.83446364,26.69972578,0.17017609,4.291016978,2.609040251,0.902194143,0.26710115,0.30481355,0.597380593,18.46019909,5.272666667,6.017122139,10.09186636,16.1089885,56.776,136.188,58.91600715,106.5489264,8.5164,19.49729191,-2.478408257,-1.236598029,-0.180480565,-0.71979617,-0.138646024,-1.251736356,-4.992199758,-0.961589788,-6.935574218,0.233841796,-9.244927875,-0.892695245,-0.547005678,0.102941034,0,0,20.78510314,-14.64036753,1.865262138,24.83446364,0,0,5,1
183,Unilateral,China as Home,3,0.978853513,2.061060458,0.058373667,3,0.120237075,0.907132122,0.043601557,1.508195418,24.99460208,26.5027975,0.16576127,4.277248787,2.541354817,0.898034532,0.260171837,0.293002152,0.60503238,18.3602273,5.272666667,5.938008891,10.43683787,16.37484676,56.776,136.188,59.24753704,106.3229469,8.5164,19.45491239,-2.496300647,-1.080097301,-0.153045571,-0.714910491,-0.151347915,-1.091597919,-5.099100866,-1.079489385,-7.132502502,0.240027988,-9.46878232,-0.979032987,-0.560250741,0.089485636,0,0,22.02381478,-15.6637777,1.508195418,24.99460208,0,0,5,1
189,Unilateral,China as Home,3.1,0.982676501,2.13862076,0.058279588,3.1,0.122219833,0.907132122,0.043041525,1.101684023,25.19022003,26.29190406,0.161439286,4.26060865,2.475092679,0.893792856,0.253388234,0.281697259,0.612095597,18.24758076,5.272666667,5.861739217,10.78313541,16.64487463,56.776,136.188,59.58666143,106.0934232,8.5164,19.41222165,-2.508545716,-0.888241814,-0.122011665,-0.71064274,-0.165184847,-0.895979965,-5.218531011,-1.213017738,-7.343395942,0.24610709,-9.693781263,-1.078592358,-0.573563522,0.073165614,0,0,23.2983281,-16.79700693,1.101684023,25.19022003,0,0,5,1
195,Unilateral,China as Home,3.2,0.987605073,2.218986165,0.058118818,3.2,0.124228807,0.907132122,0.042502153,0.61288387,25.44353464,26.05641851,0.157145069,4.23934639,2.409256267,0.88906195,0.246648215,0.270768058,0.618293892,18.11496273,5.272666667,5.788283184,11.13018956,16.91847275,56.776,136.188,59.93269672,105.8608648,8.5164,19.36930175,-2.515020115,-0.638690747,-0.084796861,-0.706949839,-0.18098039,-0.642665362,-5.357889055,-1.37162893,-7.578881492,0.252071012,-9.923381233,-1.199977614,-0.587148537,0.052219381,0,0,24.61195238,-18.10402053,0.61288387,25.44353464,0,0,5,1
201,Unilateral,China as Home,3.3,0.994181587,2.303423175,0.058455688,3.297604762,0.126256688,0.907132122,0.041983862,0,25.78352256,25.78352256,0.152807883,4.2113031,2.342761061,0.883347019,0.239840751,0.260084152,0.623262867,17.95346379,5.272666667,5.717698235,11.47694757,17.19464581,56.776,136.188,60.28443285,105.6261177,8.5164,19.32629433,-2.516366667,-0.301797745,-0.038548907,-0.703814582,-0.199558138,-0.302677439,-5.526195457,-1.566886089,-7.851777439,0.257904567,-10.16173758,-1.353983699,-0.601251652,0.024431677,0,0,25.97107604,-19.66592824,0,25.78352256,0,0,5,1
207,Unilateral,China as Home,3.4,0.992886407,2.371649009,0.012250039,3.364535416,0.128364962,0.907132122,0.041470517,0,25.71638685,25.71638685,0.149768077,4.216796573,2.296156531,0.885089379,0.235069601,0.251793457,0.633295922,17.93350654,5.272666667,5.647786722,11.83398077,17.48176749,56.776,136.188,60.65268259,105.3820643,8.5164,19.2818938,-2.516366667,-0.368499369,-0.046699989,-0.700970418,-0.199472766,-0.369813154,-5.550923863,-1.579607512,-7.918913154,0.263783515,-10.33286205,-1.345592249,-0.611376778,0.029889627,0,0,27.35994509,-20.06203731,0,25.71638685,0,0,5,1
213,Unilateral,China as Home,3.5,0.991613609,2.43985133,0.012320526,3.431464939,0.130508467,0.907132122,0.04097301,0,25.65049653,25.65049653,0.146846901,4.222209097,2.251370776,0.887216851,0.230484648,0.243920553,0.643296297,17.91236706,5.272666667,5.580032262,12.19365481,17.77368707,56.776,136.188,61.02973686,105.1339327,8.5164,19.23705314,-2.516366667,-0.433879046,-0.054566587,-0.698407708,-0.199529895,-0.435703472,-5.576648295,-1.593206995,-7.984803472,0.269578704,-10.50061288,-1.337055056,-0.621302291,0.035260203,0,0,28.76052966,-20.46240283,0,25.65049653,0,0,5,1
219,Unilateral,China as Home,3.6,0.990361338,2.508032144,0.012419241,3.498393482,0.132686927,0.907132122,0.04049054,0,25.58575139,25.58575139,0.144037543,4.227547904,2.208299342,0.889709786,0.226075199,0.23643677,0.653273016,17.89008136,5.272666667,5.514325675,12.55604153,18.07036721,56.776,136.188,61.41564447,104.8817545,8.5164,19.19177011,-2.516366667,-0.498040676,-0.062171015,-0.696106541,-0.199720633,-0.50044861,-5.603343439,-1.607660948,-8.04954861,0.275292065,-10.66512055,-1.32836491,-0.631035912,0.040550893,0,0,30.17263077,-20.86720119,0,25.58575139,0,0,5,1
225,Unilateral,China as Home,3.7,0.989127928,2.576193191,0.012387206,3.565321119,0.134900089,0.907132122,0.040022361,0,25.52206134,25.52206134,0.141333694,4.232819519,2.16684551,0.892550116,0.221831353,0.229315892,0.663234224,17.86668186,5.272666667,5.450565252,12.92120807,18.37177332,56.776,136.188,61.81045728,104.6255593,8.5164,19.14604228,-2.516366667,-0.561077567,-0.069533103,-0.694049199,-0.200037072,-0.564138658,-5.630986792,-1.622948509,-8.113238658,0.280925474,-10.82650857,-1.319516191,-0.64058495,0.045768444,0,0,31.59604301,-21.27661979,0,25.52206134,0,0,5,1
231,Unilateral,China as Home,3.8,0.987911816,2.644336221,0.012436275,3.632248037,0.137147717,0.907132122,0.039567775,0,25.45934223,25.45934223,0.138729513,4.238030089,2.126919726,0.895721247,0.21774394,0.222533926,0.673187321,17.8421988,5.272666667,5.388656113,13.28921713,18.67787324,56.776,136.188,62.21422986,104.3653744,8.5164,19.09986714,-2.516366667,-0.623076662,-0.076670867,-0.692219483,-0.200471909,-0.626857768,-5.659557256,-1.639049861,-8.175957768,0.286480751,-10.98489345,-1.310503421,-0.649956297,0.050919195,0,0,33.03058441,-21.69084633,0,25.45934223,0,0,5,1
237,Unilateral,China as Home,3.9,0.98671156,2.712462961,0.012571293,3.699174522,0.139429589,0.907132122,0.039126132,0,25.39751658,25.39751658,0.13621958,4.243185312,2.088438908,0.899207888,0.213804457,0.216068867,0.683139021,17.81666008,5.272666667,5.328509645,13.66012723,18.98863687,56.776,136.188,62.62701915,104.1012253,8.5164,19.05324209,-2.516366667,-0.684117854,-0.083600573,-0.690602699,-0.201018482,-0.688683417,-5.689035463,-1.65594672,-8.237783417,0.291959666,-11.14038539,-1.301321758,-0.659156474,0.056009005,0,0,34.47608278,-22.11007215,0,25.39751658,0,0,5,1
243,Unilateral,China as Home,4,0.985525773,2.780574752,0.01269229,3.766100525,0.141745497,0.907132122,0.038696824,0,25.33650998,25.33650998,0.133798871,4.248290724,2.05132602,0.902995977,0.210005016,0.209900519,0.693095459,17.79009248,5.272666667,5.270043024,14.03399269,19.30403572,56.776,136.188,63.04888387,103.8331363,8.5164,19.00616453,-2.516366667,-0.744277609,-0.090337268,-0.689185109,-0.201670462,-0.749690017,-5.719402505,-1.673620819,-8.298790017,0.29736393,-11.2930881,-1.291965703,-0.668191618,0.061043546,0,0,35.93240504,-22.53448249,0,25.33650998,0,0,5,1
249,Unilateral,China as Home,4.1,0.984353171,2.848672933,0.012806358,3.833026104,0.144095244,0.907132122,0.038279281,0,25.27625387,25.27625387,0.13146271,4.253351465,2.015509363,0.907072511,0.206338276,0.204010299,0.703062212,17.76252068,5.272666667,5.21317867,14.41086435,19.62404302,56.776,136.188,63.4798848,103.5611301,8.5164,18.95863186,-2.516366667,-0.803626243,-0.096894564,-0.687954218,-0.202422061,-0.809946133,-5.750641047,-1.692055348,-8.359046133,0.302695212,-11.44310001,-1.282430405,-0.677067551,0.066028068,0,0,37.39942451,-22.96426638,0,25.27625387,0,0,5,1
255,Unilateral,China as Home,4.2,0.983192645,2.916758989,0.013088167,3.899951634,0.146478641,0.907132122,0.037872969,0,25.21668898,25.21668898,0.129206731,4.258371968,1.980922015,0.911425366,0.202797388,0.198381073,0.713044293,17.73396608,5.272666667,5.157843904,14.79078927,19.94863318,56.776,136.188,63.920084,103.2852285,8.5164,18.91064151,-2.516366667,-0.862224571,-0.10328438,-0.686899123,-0.20326828,-0.869511019,-5.782736529,-1.711236583,-8.418611019,0.307955125,-11.59051504,-1.272713184,-0.685789833,0.070967102,0,0,38.87697988,-23.39962692,0,25.21668898,0,0,5,1
261,Unilateral,China as Home,4.3,0.982043051,2.984834036,0.013360589,3.966877087,0.148895512,0.907132122,0.037477388,0,25.15775442,25.15775442,0.127026878,4.263356882,1.947501774,0.916043407,0.199375983,0.192997053,0.723046354,17.70445061,5.272666667,5.103970468,15.17381156,20.27778203,56.776,136.188,64.3695453,103.0054519,8.5164,18.86219091,-2.516366667,-0.920134727,-0.109518205,-0.686009099,-0.204204045,-0.928445577,-5.815673405,-1.731149099,-8.477545577,0.313145243,-11.73542151,-1.262809263,-0.694363687,0.075865366,0,0,40.36497998,-23.84075129,0,25.15775442,0,0,5,1
267,Unilateral,China as Home,4.4,0.98090339,3.052899111,0.013849122,4.033802501,0.151345684,0.907132122,0.037092066,0,25.09939714,25.09939714,0.124919355,4.268310257,1.915190466,0.920916217,0.196068104,0.187843642,0.733072574,17.67399346,5.272666667,5.051494301,15.55997171,20.61146601,56.776,136.188,64.8283332,102.7218206,8.5164,18.81327762,-2.516366667,-0.977410841,-0.115606149,-0.685274719,-0.20522493,-0.986802857,-5.849438433,-1.751780063,-8.535902857,0.318267088,-11.87790371,-1.25271569,-0.702794101,0.08072697,0,0,41.86330454,-24.28783779,0,25.09939714,0,0,5,1
273,Unilateral,China as Home,4.5,0.979772666,3.120955289,0.014281165,4.100727955,0.153828992,0.907132122,0.036716562,0,25.0415645,25.0415645,0.122880622,4.273236173,1.8839338,0.926034165,0.192868195,0.182907345,0.743126819,17.64261361,5.272666667,5.000355095,15.9493077,20.9496628,56.776,136.188,65.29651372,102.4343533,8.5164,18.76389919,-2.516366667,-1.034106384,-0.12155779,-0.684686909,-0.20632658,-1.044635498,-5.884018194,-1.773116051,-8.593735498,0.323322145,-12.01804142,-1.242428466,-0.711085796,0.085556032,0,0,43.37187568,-24.74107652,0,25.0415645,0,0,5,1
279,Unilateral,China as Home,4.6,0.978650056,3.189003869,0.014682503,4.167653925,0.156345277,0.907132122,0.036350457,0,24.98421278,24.98421278,0.120907352,4.278138008,1.853680785,0.931388172,0.189771035,0.178175642,0.75321253,17.6103269,5.272666667,4.950496092,16.34185454,21.29235063,56.776,136.188,65.77415356,102.1430686,8.5164,18.7140533,-2.516366667,-1.090265846,-0.127381356,-0.684237936,-0.207505354,-1.101987218,-5.919402061,-1.795146916,-8.651087218,0.328311854,-12.15591138,-1.231946081,-0.719243313,0.090355963,0,0,44.89056416,-25.20067369,0,24.98421278,0,0,5,1
285,Unilateral,China as Home,4.7,0.977534629,3.257045383,0.015015325,4.234580012,0.158894382,0.907132122,0.035993361,0,24.92729322,24.92729322,0.118996451,4.283019623,1.824383976,0.936969906,0.186771767,0.173636952,0.763332954,17.577151,5.272666667,4.901863839,16.73764422,21.63950806,56.776,136.188,66.26131978,101.8479848,8.5164,18.66373776,-2.516366667,-1.145938441,-0.133085195,-0.683919682,-0.208757241,-1.158906781,-5.955577231,-1.817859469,-8.708006781,0.333237614,-12.29158525,-1.221263903,-0.72727089,0.095130633,0,0,46.41933737,-25.66681149,0,24.92729322,0,0,5,1
291,Unilateral,China as Home,4.8,0.976425636,3.325081012,0.015240081,4.301506648,0.161476154,0.907132122,0.035644902,0,24.87076626,24.87076626,0.117145001,4.287884143,1.795998619,0.942771468,0.183865809,0.169280496,0.773490972,17.54310026,5.272666667,4.854407859,17.13670664,21.9911145,56.776,136.188,66.75808052,101.5491193,8.5164,18.61295042,-2.516366667,-1.20116416,-0.138676372,-0.683725354,-0.21007896,-1.215433738,-5.992533931,-1.841244129,-8.764533738,0.338100787,-12.42513246,-1.2103801,-0.735172637,0.09988317,0,0,47.95810005,-26.13969117,0,24.87076626,0,0,5,1
297,Unilateral,China as Home,4.9,0.975322301,3.393111348,0.015410476,4.368433649,0.164090445,0.907132122,0.03530473,0,24.81459141,24.81459141,0.11535027,4.292734818,1.768482852,0.948785522,0.181048876,0.165096265,0.783689257,17.50818941,5.272666667,4.808080522,17.53906895,22.34714948,56.776,136.188,67.26450407,101.2464896,8.5164,18.56168927,-2.516366667,-1.255983739,-0.144161727,-0.683648219,-0.211467166,-1.271608587,-6.030261715,-1.86529025,-8.820708587,0.342902697,-12.55661859,-1.199291536,-0.742952434,0.104616818,0,0,49.50680404,-26.61950298,0,24.81459141,0,0,5,1
4,Unilateral,OECD and China as Home,0,1,0,0.512500025,0,0.14819484,0.902933668,0.14819484,16.85307,16.78223,33.6353,3.0311,1.6596,17.8268,1.3636,1.9164,1.3636,0,7.8378,12.776,9.090666667,0,9.090666667,131.6213333,61.34266667,108.7456,55.2738,19.7432,9.2014,0,0,,inf,,0,-1.6596,0,0,0,0,0,0,0,0,0,0,0,16.85307,16.78223,0,0,6,1
10,Unilateral,OECD and China as Home,0.1,0.979020151,0.076827354,0.719146962,0.1,0.148381911,0.902933668,0.142563695,16.47681745,16.08543946,32.56225692,2.870774411,1.695164291,16.88387756,1.293404139,1.815034832,1.242400609,0.051003531,8.004001422,12.776,8.745237224,0.356904907,9.10214213,131.6213333,61.34266667,108.757146,55.26404586,19.7432,9.197797748,-0.367915047,-0.689507085,-0.649359329,-1.486206632,0.122613765,-0.696790536,-1.594763746,0.131569852,-1.073043082,0.011634112,-1.072919863,0.094049826,-0.164721393,0.035188587,0,0,0.041430757,-0.040094256,16.47681745,16.08543946,0,0,6,1
16,Unilateral,OECD and China as Home,0.2,0.960707739,0.151609866,0.058367225,0.2,0.148911322,0.902933668,0.137436307,16.09726347,15.48931627,31.58657974,2.72503104,1.727476455,16.02671748,1.232967421,1.72288921,1.136911282,0.09605614,8.151498157,12.776,8.430709558,0.703908001,9.134617559,131.6213333,61.34266667,108.7900911,55.23644174,19.7432,9.188095677,-0.722417715,-1.267682657,-0.631083587,-0.751402063,0.122487212,-1.292913733,-1.539412633,0.250942033,-2.048720263,0.023124203,-2.101580144,0.176357784,-0.322647776,0.066525129,0,0,0.160586874,-0.150718324,16.09726347,15.48931627,0,0,6,1
22,Unilateral,OECD and China as Home,0.3,0.944762541,0.224636542,0.03181207,0.3,0.149740239,0.902933668,0.132754916,15.71406749,14.97942008,30.69348757,2.592015026,1.756631881,15.24441077,1.180638301,1.638790405,1.04458016,0.136058141,8.281001648,12.776,8.143540552,1.041925031,9.185465583,131.6213333,61.34266667,108.842145,55.19322092,19.7432,9.173653881,-1.063758035,-1.753490008,-0.612822864,-0.507852891,0.121446162,-1.802809917,-1.494007947,0.35727183,-2.941812428,0.03443733,-3.089613649,0.247351958,-0.474336882,0.09430123,0,0,0.350648728,-0.31986851,15.71406749,14.97942008,0,0,6,1
28,Unilateral,OECD and China as Home,0.4,0.930914022,0.296192297,0.021310276,0.4,0.150832098,0.902933668,0.128467386,15.32708952,14.54349589,29.87058541,2.470120114,1.782763994,14.52751056,1.135067936,1.561722868,0.963306753,0.171761182,8.393399764,12.776,7.880532025,1.371911101,9.252443127,131.6213333,61.34266667,108.9113445,55.13629001,19.7432,9.155508228,-1.391979136,-2.162323833,-0.594662373,-0.38746028,0.119592517,-2.23873411,-1.458677368,0.450231694,-3.764714588,0.045552027,-4.040619845,0.307595776,-0.620341323,0.118808036,0,0,0.605826488,-0.538278193,15.32708952,14.54349589,0,0,6,1
34,Unilateral,OECD and China as Home,0.5,0.918922032,0.366549399,0.020118409,0.5,0.152156046,0.902933668,0.124527448,14.93634109,14.17121206,29.10755315,2.357967604,1.806029177,13.86790831,1.09515751,1.490814924,0.891367037,0.203790473,8.489677134,12.776,7.638845764,1.694811842,9.333657606,131.6213333,61.34266667,108.9960309,55.0672577,19.7432,9.134445779,-1.707000242,-2.506660685,-0.576670478,-0.316560971,0.117025938,-2.611017943,-1.433307942,0.529863821,-4.527746854,0.056455652,-4.958021502,0.357726146,-0.761186584,0.14032582,0,0,0.921195335,-0.798794403,14.93634109,14.17121206,0,0,6,1
40,Unilateral,OECD and China as Home,0.6,0.908575719,0.435962578,0.019023379,0.6,0.153686241,0.902933668,0.120894509,14.54194659,13.85389595,28.39584254,2.254379818,1.826595149,13.25867775,1.060011789,1.42532199,0.827346266,0.232665522,8.570855745,12.776,7.415991598,2.011532276,9.427523874,131.6213333,61.34266667,109.0948165,54.98747137,19.7432,9.111064403,-2.008677952,-2.796611021,-0.558900244,-0.270566614,0.113840543,-2.928334053,-1.417622265,0.596462682,-5.23945746,0.067142088,-5.844987789,0.398407474,-0.897359217,0.159117552,0,0,1.29253635,-1.095886862,14.54194659,13.85389595,0,0,6,1
46,Unilateral,OECD and China as Home,0.7,0.899690835,0.504666501,0.019309498,0.7,0.155401128,0.902933668,0.117533207,14.14410761,13.58426865,27.72837626,2.158353774,1.844633662,12.69392005,1.028900389,1.364609935,0.770081805,0.258818583,8.637958457,12.776,7.20980032,2.322919291,9.532719611,131.6213333,61.34266667,109.2065484,54.898055,19.7432,9.085818814,-2.296854585,-3.040391996,-0.541392016,-0.238911432,0.110123736,-3.197961352,-1.411231608,0.650492508,-5.906923738,0.077609895,-6.704391915,0.430305156,-1.029300333,0.17542651,0,0,1.716233376,-1.42523808,14.14410761,13.58426865,0,0,6,1
52,Unilateral,OECD and China as Home,0.8,0.892107263,0.572874969,0.01937485,0.8,0.157282736,0.902933668,0.114412885,13.74307907,13.35622784,27.09930691,2.069035333,1.860314414,12.16861175,1.001225413,1.308138733,0.718615348,0.282610064,8.691980164,12.776,7.018391443,2.629750995,9.648142439,131.6213333,61.34266667,109.3302722,54.79994559,19.7432,9.059055842,-2.57138887,-3.244694757,-0.524174691,-0.216291707,0.105954823,-3.426002157,-1.413681103,0.692519991,-6.535993087,0.0878608,-7.538804964,0.454063407,-1.157404662,0.189474713,0,0,2.18915032,-1.783453769,13.74307907,13.35622784,0,0,6,1
58,Unilateral,OECD and China as Home,0.9,0.885685723,0.6407813,0.0182694,0.9,0.159316072,0.902933668,0.111507006,13.33914925,13.16463907,26.50378832,1.985696353,1.873802363,11.67847044,0.976495546,1.255448019,0.672153769,0.304341777,8.733875799,12.776,6.840137079,2.93273559,9.772872669,131.6213333,61.34266667,109.4652001,54.6939249,19.7432,9.031040828,-2.83217763,-3.41499809,-0.507268458,-0.199743931,0.101405388,-3.617590934,-1.424476181,0.723173708,-7.131511684,0.097898665,-8.350503508,0.470297605,-1.282021718,0.201463999,0,0,2.70856369,-2.167819456,13.33914925,13.16463907,0,0,6,1
64,Unilateral,OECD and China as Home,1,0.880305358,0.70855911,0.017567064,1,0.161488571,0.902933668,0.10879263,12.93262575,13.00517977,25.93780552,1.907714602,1.885254911,11.21983658,0.954305005,1.206144391,0.630037683,0.324267322,8.764548565,12.776,6.673630036,3.232509521,9.906139557,131.6213333,61.34266667,109.6106809,54.58064804,19.7432,9.001977833,-3.079168618,-3.555800376,-0.490685669,-0.187477503,0.096539008,-3.777050234,-1.443107044,0.743108481,-7.697494485,0.107728594,-9.141488719,0.479585195,-1.403458733,0.211576485,0,0,3.272074991,-2.576136913,12.93262575,13.00517977,0,0,6,1
70,Unilateral,OECD and China as Home,1.1,0.875860811,0.77636381,0.016533021,1.1,0.163789655,0.902933668,0.106249899,12.52382251,12.87418834,25.39801086,1.834556862,1.89482162,10.78957417,0.934317072,1.159890723,0.591716047,0.342601025,8.784850028,12.776,6.517652108,3.529642111,10.04729422,131.6213333,61.34266667,109.7661761,54.46066658,19.7432,8.972024495,-3.312368989,-3.670821974,-0.474432983,-0.178342562,0.0914122,-3.908041656,-1.469059249,0.75298872,-8.237289144,0.11735641,-9.913507504,0.482467179,-1.521983903,0.219976815,0,0,3.877577302,-3.006578806,12.52382251,12.87418834,0,0,6,1
76,Unilateral,OECD and China as Home,1.2,0.872260294,0.84433366,0.015793507,1.2,0.166210346,0.902933668,0.103861603,12.11305453,12.76855865,24.88161319,1.765764141,1.902643066,10.38498373,0.916250578,1.11639682,0.556725815,0.359524763,8.795576471,12.776,6.371147683,3.824638197,10.19578588,131.6213333,61.34266667,109.9312377,54.33444867,19.7432,8.941303446,-3.531846534,-3.763148851,-0.458512103,-0.171565049,0.086074603,-4.013671348,-1.501826709,0.753470114,-8.753686814,0.126788201,-10.6680812,0.479444952,-1.637830794,0.226813213,0,0,4.523187272,-3.457604224,12.11305453,12.76855865,0,0,6,1
82,Unilateral,OECD and China as Home,1.3,0.869423548,0.912591428,0.01475118,1.3,0.168742953,0.902933668,0.101612797,11.70063088,12.68564243,24.38627332,1.700939714,1.90885099,10.00373201,0.899869421,1.075411853,0.524675727,0.375193694,8.797471163,12.776,6.23319993,4.117942811,10.35114274,131.6213333,61.34266667,110.105491,54.20239534,19.7432,8.90991081,-3.737730329,-3.835355835,-0.442920937,-0.16660315,0.080569729,-4.096587567,-1.540916984,0.745191574,-9.249026684,0.136030054,-11.40652953,0.470982579,-1.751202017,0.232219324,0,0,5.207214303,-3.927881342,11.70063088,12.68564243,0,0,6,1
88,Unilateral,OECD and China as Home,1.4,0.867280083,0.981245757,0.014264234,1.4,0.171380821,0.902933668,0.099490461,11.28685013,12.62316953,23.91001966,1.639739048,1.913568676,9.643792701,0.884974186,1.036717994,0.495233285,0.389740901,8.7912275,12.776,6.103010161,4.409946402,10.51295656,131.6213333,61.34266667,110.28862,54.06485359,19.7432,8.877922561,-3.930208689,-3.889604325,-0.427654559,-0.163065171,0.074935666,-4.159060475,-1.585854506,0.728770362,-9.72528034,0.145087885,-12.1299946,0.457509571,-1.862272916,0.236315931,0,0,5.928134648,-4.416231368,11.28685013,12.62316953,0,0,6,1
94,Unilateral,OECD and China as Home,1.5,0.86576786,1.050392282,0.013489783,1.5,0.174118109,0.902933668,0.097483226,10.87199556,12.5791874,23.45118296,1.581861522,1.916911077,9.303397771,0.871395407,1.000125176,0.468114399,0.403281008,8.777491042,12.776,5.979881026,4.700988099,10.68086913,131.6213333,61.34266667,110.4803545,53.92212791,19.7432,8.84539952,-4.109526259,-3.9277159,-0.412705646,-0.160660348,0.06920556,-4.2030426,-1.636183782,0.704797526,-10.18411704,0.153967293,-12.83946214,0.439422351,-1.971194827,0.2392122,0,0,6.684564468,-4.921590225,10.87199556,12.5791874,0,0,6,1
100,Unilateral,OECD and China as Home,1.6,0.864832084,1.120114732,0.012898175,1.6,0.176949622,0.902933668,0.095581134,10.45633264,12.55200938,23.00834202,1.527043433,1.918985234,8.980996294,0.858988158,0.965466674,0.443074968,0.41591319,8.75686261,12.776,5.863201648,4.99136006,10.85456171,131.6213333,61.34266667,110.6804596,53.77448921,19.7432,8.812391062,-4.275979347,-3.951233046,-0.398065056,-0.159167912,0.063408174,-4.230220624,-1.691470716,0.673836003,-10.62695798,0.1626735,-13.53578236,0.417086623,-2.078098278,0.241006968,0,0,7.475239057,-5.442980462,10.45633264,12.55200938,0,0,6,1
106,Unilateral,OECD and China as Home,1.7,0.8644242,1.190486511,0.012546046,1.7,0.179870685,0.902933668,0.093775423,10.04011221,12.54017225,22.58028446,1.475051938,1.919890721,8.675218862,0.847627665,0.932595274,0.419903978,0.427723687,8.729901219,12.776,5.752434495,5.281313006,11.0337475,131.6213333,61.34266667,110.8887285,53.62218129,19.7432,8.778937755,-4.429908941,-3.961467761,-0.383722459,-0.1584171,0.057568404,-4.242057753,-1.751303507,0.636419605,-11.05501554,0.171211369,-14.21969209,0.390839547,-2.183096393,0.241789877,0,0,8.298984648,-5.97949586,10.04011221,12.54017225,0,0,6,1
112,Unilateral,OECD and China as Home,1.8,0.86450105,1.261571134,0.012427379,1.8,0.182877009,0.902933668,0.092058366,9.623562657,12.54240207,22.16596473,1.425680685,1.919720051,8.38485185,0.837205907,0.90138051,0.398418205,0.438787702,8.697127077,12.776,5.647105664,5.571057744,11.21816341,131.6213333,61.34266667,111.1049743,53.46542777,19.7432,8.745073767,-4.571698078,-3.95954016,-0.369666404,-0.15827355,0.051707708,-4.239827928,-1.815292413,0.593053035,-11.46933527,0.179585339,-14.89182619,0.360991997,-2.286286639,0.24164234,0,0,9.154717478,-6.530280511,9.623562657,12.54240207,0,0,6,1
118,Unilateral,OECD and China as Home,1.9,0.865024177,1.333423363,0.012040671,1.9,0.185964608,0.902933668,0.090423124,9.206891684,12.557586,21.76447768,1.378745652,1.918559092,8.108812966,0.827628736,0.871706036,0.378457669,0.449171067,8.659024171,12.776,5.546795569,5.860769361,11.40756493,131.6213333,61.34266667,111.3290241,53.30443648,19.7432,8.710828429,-4.701765244,-3.946409667,-0.355884697,-0.158630105,0.045844507,-4.224644,-1.883069793,0.544211999,-11.87082232,0.187799464,-15.55273447,0.327830373,-2.387753427,0.240638385,0,0,10.04142511,-7.094522258,9.206891684,12.557586,0,0,6,1
124,Unilateral,OECD and China as Home,2,0.865959121,1.406090147,0.011812682,2,0.189129727,0.902933668,0.088863618,8.790281953,12.5847459,21.37502785,1.334081986,1.916487694,7.846132674,0.818813684,0.843467625,0.359882027,0.458931657,8.616043813,12.776,5.451131305,6.150590492,11.6017218,131.6213333,61.34266667,111.5607152,53.13940314,19.7432,8.676227481,-4.820560076,-3.922903,-0.342364676,-0.159400096,0.039994642,-4.197484102,-1.954288562,0.490345192,-12.26027215,0.195857443,-16.20289252,0.291619493,-2.487569772,0.238845608,0,0,10.95817182,-7.671440625,8.790281953,12.5847459,0,0,6,1
130,Unilateral,OECD and China as Home,2.1,0.867275144,1.479611169,0.011627508,2.1,0.192368775,0.902933668,0.087374431,8.373895055,12.62302576,20.99692082,1.291541056,1.913579573,7.595936818,0.810687894,0.816571304,0.342567549,0.468120345,8.568604787,12.776,5.359780572,6.440633072,11.80041364,131.6213333,61.34266667,111.7998897,52.97051507,19.7432,8.641294179,-4.928556698,-3.889729007,-0.329093168,-0.16051298,0.034171491,-4.159204238,-2.028623909,0.431872254,-12.63837918,0.20376262,-16.84271598,0.252601883,-2.585799486,0.236325381,0,0,11.90406493,-8.260292638,8.373895055,12.62302576,0,0,6,1
