,tax_sce,regionbase,varphi,pe,tb,prop,te,jxbar_prime,jmbar_prime,j0_prime,Qe_prime,Qestar_prime,Qeworld_prime,Cec_prime,Cecstar_prime,Cey_prime,Cex_prime,Cem_prime,Cex1_prime,Cex2_prime,Ceystar_prime,Vgm_prime,Vgx1_prime,Vgx2_prime,Vgx_prime,Vg_prime,Vgstar_prime,Lg_prime,Lgstar_prime,Ve_prime,Vestar_prime,delta_Le,delta_Lestar,leakage1,leakage2,leakage3,chg_extraction,chg_production,chg_consumption,chg_Qeworld,subsidy_ratio,delta_Vg,delta_Vgstar,delta_UCec,delta_UCecstar,welfare,welfare_noexternality,Qe1_prime,Qe1star_prime,Qe2_prime,Qe2star_prime,region_scenario,conv
6,purete,OECD37 as Home,0.30000000000000004,1.0193189641025224,0.0,1.0,0.19786230587811726,0.057913510706746885,0.7795968539285809,0.057913510706746885,8.432583154225822,24.565233754913795,32.997816909139615,2.4793024450645027,2.1225936887233137,8.58641927427115,1.0066525161762767,2.427503153714627,1.0066525161762767,0.0,16.37534529213484,16.496,6.840666666666666,0.0,6.840666666666666,74.84466666666667,118.11866666666667,55.410933333333325,108.60789999999999,11.2267,17.7178,-0.7923227640043748,0.2361595413316812,0.36691758301871646,-3.9637938486182303,-0.591087839611568,0.23390375491379345,-2.5268515541505323,-0.3768085029655701,-0.6374830908603855,0.0,-0.21481978397910845,-0.3390251782433883,-0.04835726955133657,-0.04139988461588786,0.1386952980943929,-0.11682715363868405,8.432583154225822,24.565233754913795,0.0,0.0,3.0,1.0
8,purete,OECD37 as Home,0.4,1.0261996999651803,0.0,1.0,0.26290852032412193,0.057913510706746885,0.7795968539285809,0.05791351070674689,8.128556098263621,24.648005979732023,32.77656207799564,2.462678560601557,2.1083615597172876,8.528846773485679,0.9999028454547553,2.4112265868757885,0.9999028454547555,-2.406001421356283e-16,16.26554753481838,16.496,6.840666666666667,0.0,6.840666666666666,74.84466666666667,118.11866666666667,55.410933333333325,108.60789999999999,11.2267,17.7178,-1.033171761176499,0.320815447046991,0.36876906401533577,-3.0893312270566806,-0.5910861125415607,0.3166759797320218,-2.6529258783058296,-0.5075880600095743,-0.8587379220043587,0.0,-0.2903490372950275,-0.4582242487094015,-0.06535937426420843,-0.05595581756807588,0.2484652726462873,-0.21047880994487062,8.128556098263621,24.648005979732023,0.0,0.0,3.0,1.0
10,purete,OECD37 as Home,0.5,1.033332005090189,0.0,1.0,0.3274636085283465,0.057913510706746885,0.7795968539285809,0.057913510706746885,7.816821059605617,24.733512094925622,32.55033315453124,2.4456805630242977,2.0938091429880386,8.469978629217144,0.993001276400456,2.394583723151046,0.993001276400456,0.0,16.153278827885675,16.496,6.840666666666666,0.0,6.840666666666666,74.84466666666665,118.11866666666666,55.41093333333333,108.6079,11.226700000000003,17.717800000000004,-1.262107684148446,0.4088665486573111,0.37068606898476886,-2.5639838310094865,-0.5910878801542999,0.40218209492562096,-2.7818374489632767,-0.641310752725829,-1.084966845468763,0.0,-0.3681070731156781,-0.5809407483988136,-0.08286319178190944,-0.07094127957397091,0.3913067936550229,-0.3335056036670506,7.816821059605617,24.733512094925622,0.0,0.0,3.0,1.0
12,purete,OECD37 as Home,0.6000000000000001,1.0407383530710743,0.0,1.0,0.3915012820081114,0.057913510706746885,0.7795968539285809,0.05791351070674688,7.496696969641597,24.82199185048981,32.318688820131406,2.428276033589599,2.078908684027563,8.409702567579236,0.9859346462750425,2.3775428211119434,0.9859346462750423,-2.3723906488367867e-16,16.0383250513879,16.495999999999995,6.840666666666665,0.0,6.840666666666666,74.84466666666665,118.11866666666663,55.410933333333325,108.60789999999997,11.2267,17.717799999999997,-1.4789454727796834,0.5006229728074649,0.37267027501526956,-2.2131303243156197,-0.5910868980978622,0.4906618504898077,-2.9138321275001537,-0.7782316183094942,-1.3166111798685947,0.0,-0.44828680277305105,-0.7074791269181828,-0.10091214764517333,-0.08639344834009853,0.5681335773872335,-0.48734137240365366,7.496696969641597,24.82199185048981,0.0,0.0,3.0,1.0
14,purete,OECD37 as Home,0.7000000000000001,1.0484451694442327,0.0,1.0,0.4549920347084291,0.057913510706746885,0.7795968539285809,0.057913510706746885,7.16739794257605,24.91372753487942,32.08112547745547,2.4104264807091784,2.0636272292111344,8.34788528296571,0.9786873266285564,2.3600661933629277,0.9786873266285564,0.0,15.920431975329768,16.496,6.840666666666666,0.0,6.840666666666666,74.84466666666667,118.11866666666666,55.41093333333333,108.60790000000001,11.2267,17.717799999999997,-1.6834850598916642,0.5964490955980328,0.3747311041529013,-1.961943003875192,-0.591087716022071,0.5823975348794193,-3.049201831307304,-0.9186534688305379,-1.5541745225445283,0.0,-0.531115818906767,-0.8381985673640798,-0.11955747437280591,-0.10235618532486661,0.7799220841025143,-0.6736513156247028,7.16739794257605,24.91372753487942,0.0,0.0,3.0,1.0
16,purete,OECD37 as Home,0.8,1.0564830213761907,0.0,1.0,0.5179023214617979,0.057913510706746885,0.7795968539285809,0.05791351070674689,6.8280027454525944,25.009045113678496,31.83704785913109,2.392087661482748,2.0479269010699883,8.284373551596808,0.9712413538491008,2.3421105213568025,0.971241353849101,-2.3370351314263517e-16,15.799307383337917,16.496,6.840666666666667,0.0,6.840666666666666,74.84466666666665,118.11866666666664,55.410933333333325,108.6079,11.2267,17.7178,-1.8755132097308083,0.6967671811441706,0.3768743538662075,-1.7729894617362776,-0.5910874996814357,0.6777151136784951,-3.1882820953052793,-1.0629243617429935,-1.798252140868911,0.0,-0.6168565024033635,-0.973513155092976,-0.13885823553437562,-0.11888005634780592,1.0277817059820313,-0.8943348278548872,6.8280027454525944,25.009045113678496,0.0,0.0,3.0,1.0
18,purete,OECD37 as Home,0.9,1.064888250746169,0.0,1.0,0.5801937718185994,0.057913510706746885,0.7795968539285809,0.05791351070674688,6.477424399936088,25.10833223773801,31.5857566376741,2.373206764399163,2.0317624863303374,8.21898447453735,0.9635752852761874,2.3236240969568254,0.9635752852761873,-2.3185887673955987e-16,15.674602464910377,16.496000000000002,6.840666666666665,0.0,6.840666666666666,74.84466666666667,118.11866666666666,55.410933333333325,108.60789999999997,11.226700000000001,17.7178,-2.0547993122565162,0.802079331932825,0.37910992859220966,-1.625471068029568,-0.5910876470104474,0.7770022377380101,-3.3314734381327966,-1.2114597634830986,-2.0495433623259025,0.0,-0.7058211109158798,-1.1139156901837026,-0.15888472226982261,-0.1360252394361302,1.3129355602423005,-1.1516208447030247,6.477424399936088,25.10833223773801,0.0,0.0,3.0,1.0
20,purete,OECD37 as Home,1.0,1.0737042051621266,0.0,1.0,0.6418217349970426,0.057913510706746885,0.7795968539285809,0.05791351070674688,6.114361186321632,25.212050944823577,31.326412131145208,2.353720873821482,2.0150801213201004,8.151500159840042,0.9556635757471598,2.3045453190027994,0.9556635757471597,-2.299551333450162e-16,15.545901673617452,16.496000000000002,6.840666666666665,0.0,6.840666666666666,74.84466666666667,118.11866666666666,55.41093333333333,108.6079,11.226700000000001,17.7178,-2.221094862456633,0.9129850400729463,0.38144812344672807,-1.5068956159856537,-0.5910874441867995,0.880720944823576,-3.4792530073797465,-1.3647546293152857,-2.308887868854793,0.0,-0.7983816507347418,-1.2599932670676162,-0.17972067550899581,-0.1538634273232286,1.6367748366891557,-1.448131505586125,6.114361186321632,25.212050944823577,0.0,0.0,3.0,1.0
22,purete,OECD37 as Home,1.1,1.0829835091827427,0.0,1.0,0.7027338890166461,0.057913510706746885,0.7795968539285809,0.0579135107067469,5.73723576723895,25.320761979148745,31.057997746387695,2.3335535385087387,1.9978143541933788,8.081655838512992,0.9474751843399085,2.2847993335256502,0.9474751843399087,-3.4197722067460253e-16,15.412700062807184,16.496,6.840666666666667,0.0,6.840666666666666,74.84466666666665,118.11866666666667,55.41093333333333,108.6079,11.2267,17.717800000000004,-2.3741294214805597,1.0302125544531584,0.38390218988167646,-1.4093033126310004,-0.5910872100951052,0.989431979148744,-3.6322006036671652,-1.523410398659525,-2.577302253612306,0.0,-0.894989615440956,-1.4124584257582165,-0.2014677292652683,-0.17248163146499468,2.0008799701668543,-1.7870084729734317,5.73723576723895,25.320761979148745,0.0,0.0,3.0,1.0
24,purete,OECD37 as Home,1.2000000000000002,1.092791081427708,0.0,1.0,0.7628677834273633,0.057913510706746885,0.7795968539285809,0.05791351070674689,5.344102593196135,25.435156841439568,30.779259434635705,2.3126103817559236,1.9798843866599858,8.00912466138112,0.9389717919910386,2.264293735603378,0.9389717919910389,-2.2593869758580664e-16,15.27437429137201,16.496000000000002,6.840666666666667,0.0,6.840666666666666,74.84466666666667,118.11866666666666,55.410933333333325,108.6079,11.2267,17.7178,-2.513608701332177,1.1546608503467026,0.3864885025884674,-1.3273732939927805,-0.5910873782570498,1.1038268414395667,-3.7910319730246087,-1.688169529976964,-2.856040565364296,0.0,-0.9962017699969528,-1.5721898438946447,-0.2242512147947573,-0.1919871511277053,2.407074050622921,-2.1720747799824514,5.344102593196135,25.435156841439568,0.0,0.0,3.0,1.0
26,purete,OECD37 as Home,1.3,1.10320840208599,0.0,1.0,0.8221474450555761,0.057913510706746885,0.7795968539285809,0.057913510706746885,4.932516670678688,25.556102974783723,30.48861964546241,2.2907729810808823,1.9611888342302142,7.933496502973332,0.9301053165111955,2.242912576917749,0.9301053165111955,0.0,15.130142200185093,16.496,6.840666666666666,0.0,6.840666666666666,74.84466666666665,118.11866666666666,55.41093333333333,108.60790000000001,11.226700000000001,17.7178,-2.6392107146568584,1.2874591754520548,0.3892270064919588,-1.257402969828689,-0.591087571507345,1.224772974783722,-3.9566452228971585,-1.8599636490734959,-3.1466803545375903,0.0,-1.102716377123827,-1.7402895086360677,-0.24822831537916978,-0.21251455490438895,2.857501194554298,-2.608064547247212,4.932516670678688,25.556102974783723,0.0,0.0,3.0,1.0
28,purete,OECD37 as Home,1.4000000000000001,1.1143403493033202,0.0,1.0,0.8804786234098873,0.057913510706746885,0.7795968539285809,0.057913510706746885,4.499330600151294,25.68471653771423,30.184047137865523,2.267888802177892,1.941597108417255,7.854243100388399,0.9208138255439755,2.2205065100146313,0.9208138255439755,0.0,14.97899632767993,16.496000000000002,6.840666666666666,0.0,6.840666666666666,74.84466666666667,118.11866666666667,55.41093333333334,108.60790000000001,11.226700000000001,17.717800000000004,-2.750582880507646,1.430061999464413,0.3921435466415542,-1.1967240093068865,-0.5910875904633592,1.3533865377142291,-4.130197162305439,-2.0399927383588405,-3.451252862134478,0.0,-1.2154318982968977,-1.9181753576424747,-0.27360128028502917,-0.234236993520374,3.3547204765692737,-3.100988690400899,4.499330600151294,25.68471653771423,0.0,0.0,3.0,1.0
30,purete,OECD37 as Home,1.5,1.126325776586929,0.0,1.0,0.9377406891026052,0.057913510706746885,0.7795968539285809,0.057913510706746885,4.040377571664568,25.822474703462877,29.862852275127445,2.2437558054101343,1.9209362379650867,7.770664741884741,0.9110152864558954,2.1968777164082134,0.9110152864558954,0.0,14.81960223851074,16.496,6.840666666666666,0.0,6.840666666666666,74.84466666666665,118.11866666666666,55.410933333333325,108.6079,11.2267,17.7178,-2.8473383748875496,1.5843962912580507,0.39527246292412194,-1.1433478631507765,-0.5910873787240105,1.4911447034628758,-4.313220045081046,-2.2298462370682763,-3.7724477248725563,0.0,-1.3355373243383364,-2.1077238373842513,-0.3006377587419139,-0.25738360826764994,3.9018560336601587,-3.6586981638896567,4.040377571664568,25.822474703462877,0.0,0.0,3.0,1.0
32,purete,OECD37 as Home,1.6,1.1393553353034114,0.0,1.0,0.9937742404935331,0.057913510706746885,0.7795968539285809,0.057913510706746885,3.549938223678188,25.971404968312946,29.521343191991136,2.2180964284746203,1.8989685947482149,7.681800162606211,0.9005970027135991,2.1717544328179805,0.9005970027135991,0.0,14.65012668374874,16.496,6.840666666666666,0.0,6.840666666666666,74.84466666666665,118.11866666666664,55.41093333333332,108.60789999999997,11.226700000000001,17.7178,-2.929055366118022,1.7531096053242923,0.39866120254838866,-1.0957380190909294,-0.5910873235361899,1.6400749683129447,-4.507818883433277,-2.431707718789447,-4.113956808008865,0.0,-1.4646645511937897,-2.3115103801777304,-0.32970510067757697,-0.282268896733937,4.50282949329487,-4.291826406676873,3.549938223678188,25.971404968312946,0.0,0.0,3.0,1.0
34,purete,OECD37 as Home,1.7000000000000002,1.1537033382495423,0.0,1.0,1.0483583728645507,0.057913510706746885,0.7795968539285809,0.057913510706746885,3.019779581173655,26.134423452332644,29.1542030335063,2.1905111272663884,1.875352118927492,7.586265645446979,0.889396750430532,2.1447454626891225,0.889396750430532,0.0,14.467930746673142,16.496,6.840666666666666,0.0,6.840666666666666,74.84466666666665,118.11866666666664,55.410933333333325,108.6079,11.226699999999997,17.717799999999997,-2.9952837835378694,1.9400138600610988,0.4023776914034286,-1.0526493458874286,-0.5910874957123192,1.803093452332643,-4.717023790637736,-2.6487203839688327,-4.481096966493702,0.0,-1.6051605871537686,-2.5332389973075826,-0.3613316322565848,-0.30934517234502495,5.162770507967287,-5.015462868322221,3.019779581173655,26.134423452332644,0.0,0.0,3.0,1.0
36,purete,OECD37 as Home,1.8,1.1697904237879249,0.0,1.0,1.1011672499023453,0.057913510706746885,0.7795968539285809,0.057913510706746885,2.437270330376345,26.31600013154976,28.753270461926107,2.16038697924763,1.8495620719769599,7.481938492588252,0.877165669280624,2.115250689082912,0.877165669280624,0.0,14.268966184515536,16.496,6.840666666666666,0.0,6.840666666666666,74.84466666666667,118.11866666666666,55.410933333333325,108.6079,11.226700000000001,17.717799999999997,-3.0455722581041393,2.150958315429559,0.4065256295710104,-1.0129973790270617,-0.5910873852199957,1.984670131549759,-4.945483126401552,-2.8857060742268814,-4.882029538073894,0.0,-1.7606228243577953,-2.778587036030761,-0.39632714882530146,-0.33930572143020826,5.888762121411692,-5.8524260752975055,2.437270330376345,26.31600013154976,0.0,0.0,3.0,1.0
38,purete,OECD37 as Home,1.9000000000000001,1.1883244403799846,0.0,1.0,1.1516749295542696,0.057913510706746885,0.7795968539285809,0.05791351070674689,1.781157781366872,26.52365459682248,28.304812378189354,2.1266919320382653,1.8207148876851817,7.365244458997511,0.8634847228017031,2.0822596219671907,0.8634847228017033,-2.0777473329776025e-16,14.046416477525765,16.496,6.840666666666667,0.0,6.840666666666666,74.84466666666665,118.11866666666666,55.41093333333332,108.60789999999997,11.226700000000001,17.7178,-3.079563812869829,2.3957923352003596,0.41128030911322083,-0.975712593201815,-0.5910873705241059,2.1923245968224805,-5.201023900507042,-3.15078391198735,-5.330487621810647,0.0,-1.9371028864513906,-3.0571050728681133,-0.43605390850739173,-0.3733168077107442,6.691350909312731,-6.840577192587512,1.781157781366872,26.52365459682248,0.0,0.0,3.0,1.0
40,purete,OECD37 as Home,2.0,1.2106843626246475,0.0,1.0,1.1988994540390363,0.057913510706746885,0.7795968539285809,0.05791351070674689,1.0100234993171322,26.772030772298248,27.78205427161538,2.0874144227990796,1.7870884161000669,7.229217019889357,0.847537171270234,2.043802725456649,0.8475371712702342,-2.0393737731599816e-16,13.786995616110872,16.496,6.840666666666667,0.0,6.840666666666666,74.84466666666665,118.11866666666664,55.410933333333325,108.6079,11.2267,17.7178,-3.0973556538911056,2.693716337242451,0.416982454787838,-0.9394619521552301,-0.5910872287047576,2.4407007722982463,-5.498901658432478,-3.459778796518826,-5.853245728384621,0.0,-2.1463854936558144,-3.3873915664883705,-0.4831647251255473,-0.413649572365319,7.588435714568169,-8.052613912796831,1.0100234993171322,26.772030772298248,0.0,0.0,3.0,1.0
42,purete,OECD37 as Home,2.1,1.2404268264284237,0.0,1.0,1.240423455517572,0.057913510706746885,0.7795968539285809,0.057913510706746885,0.017021637020050284,27.09888513065168,27.11590676767173,2.0373632254282974,1.7442383169265054,7.055877713642008,0.8272152602136655,1.9947972321145055,0.8272152602136655,0.0,13.456416488557101,16.495999999999995,6.840666666666666,0.0,6.840666666666666,74.84466666666665,118.11866666666664,55.41093333333332,108.60789999999997,11.2267,17.717799999999997,-3.101323314342408,3.0942846941208884,0.4245111518857259,-0.9016922388080907,-0.5910872065814194,2.7675551306516795,-5.878486279328392,-3.8535299343027276,-6.5193932323282695,0.0,-2.4188546575937866,-3.8173980824565708,-0.5444992286843893,-0.46615959606740454,8.61898800623793,-9.673198194367814,0.017021637020050284,27.09888513065168,0.0,0.0,3.0,1.0
