,regionbase,tax_sce,varphi,pe,tb,prop,te,jxbar_prime,jmbar_prime,j0_prime,Qe_prime,Qestar_prime,Qeworld_prime,Ced_prime,Cedstar_prime,Cey_prime,Cex_prime,Cem_prime,Cex1_prime,Cex2_prime,Ceystar_prime,Vgm_prime,Vgx1_prime,Vgx2_prime,Vgx_prime,Vg_prime,Vgstar_prime,Lg_prime,Lgstar_prime,Ve_prime,Vestar_prime,delta_Le,delta_Lestar,leakage1,leakage2,leakage3,chg_extraction,chg_production,chg_consumption,chg_Qeworld,subsidy_ratio,delta_Vg,delta_Vgstar,delta_UCed,delta_UCedstar,leak,leakstar,welfare,welfare_noexternality,Qe1_prime,Qe1star_prime,Qe2_prime,Qe2star_prime,conv
466,OECD37 as Home,puretc,6.6000000000000005,0.7730068542259761,2.0634579664948762,1.0,2.0634579664948762,0.057913183842328936,0.7795968539285809,0.027406982868101757,9.176221366169333,21.39230202016345,30.56852338633278,0.8909682156247379,2.7988108878624964,3.0856367179536224,1.3274138442503849,0.872353495070375,0.17119696962620268,0.2128347350052921,21.593340225571172,16.496,3.2372945450582673,3.6033721216083987,6.840666666666666,74.84466666666667,118.11933333333334,55.41093333333333,108.60846666666666,11.226700000000001,17.7179,0.6965555420306295,-2.598311303580486,-0.9583443302451996,1.2830424592937155,1.9036811914066456,-2.9390279798365526,3.9348046085040416,5.83816495768405,-3.066776613667219,0.17716853355811701,-11.704491459777957,4.561780997786057,-2.6347538294557493,0.5570306406916251,0.0,0.0,21.283935063530592,-9.77848952391107,7.092168924115956,18.54712585148171,2.084052442053377,2.845176168681739,1
467,OECD37 as Home,puretc,6.7,0.7719266583369251,2.0916765582613115,1.0,2.0916765582613115,0.057913183842328936,0.7795968539285809,0.027232864408884113,9.181210396163738,21.37735004727594,30.558560443439678,0.8825245010732107,2.8027274050376043,3.056394108397856,1.3292713613631089,0.8640861924088132,0.16849721550576952,0.21224152120782688,21.623556875159093,16.496,3.216727788734452,3.623938877932216,6.840666666666666,74.84466666666665,118.11933333333334,55.41093333333332,108.60846666666669,11.226700000000001,17.7179,0.7210728682124173,-2.6098612046358585,-0.9601007489975844,1.2872946831526373,1.9092144569190912,-2.9539799527240618,3.960670472605507,5.874155641559803,-3.076739556560323,0.17851529907131758,-11.811394370104113,4.586557217222981,-2.6588183395055656,0.5600560190238079,0.0,0.0,21.759833083295185,-9.933655219618572,7.087211911197614,18.53416249098824,2.0939984849661233,2.8431875562877007,1
468,OECD37 as Home,puretc,6.800000000000001,0.770866853835778,2.119857927385404,1.0,2.119857927385404,0.057913183842328936,0.7795968539285809,0.02706171914221827,9.18623648656544,21.362670159533177,30.548906646098615,0.8742444166311774,2.8065806555757056,3.0277181891742058,1.3310988725150137,0.8559791011839922,0.1658673411957796,0.21164094765223684,21.653285411018526,16.496,3.1965122239327273,3.644154442733941,6.840666666666666,74.84466666666665,118.11933333333334,55.41093333333332,108.60846666666664,11.2267,17.717900000000004,0.7457820160232276,-2.621185221529734,-0.9618540153717803,1.2915220811823913,1.9147154174756105,-2.968659840466824,3.9861451677782185,5.9095649391092415,-3.0863933539013857,0.1798450810158192,-11.917223556199446,4.610899441864629,-2.682641147552463,0.563028403054205,0.0,0.0,22.238105771694077,-10.088272136950126,7.082345102400662,18.521435028315263,2.103891384164777,2.8412351312179127,1
469,OECD37 as Home,puretc,6.9,0.7698268138803711,2.1480028427666173,1.0,2.1480028427666173,0.057913183842328936,0.7795968539285809,0.02689346519132266,9.191297739595656,21.348254226669507,30.539551966265165,0.8661232139590086,2.810372360368577,2.9995925156431738,1.332897193886849,0.8480275722618591,0.16330484743269721,0.2110336971977162,21.682539110145708,16.496,3.1766381794222385,3.6640284872444275,6.840666666666666,74.84466666666665,118.11933333333336,55.410933333333325,108.60846666666669,11.226699999999997,17.717900000000007,0.7706798881477774,-2.6322904889249497,-0.9636041889790335,1.295725297751968,1.9201849115703253,-2.9830757733304942,4.01123904277614,5.944408664401134,-3.0957480337348358,0.18115827413568963,-12.02200023236837,4.634820260273977,-2.706227029068322,0.5659493299489634,0.0,0.0,22.718710070786162,-10.242342456514285,7.077565802306102,18.508936414522463,2.1137319372895536,2.8393178121470446,1
470,OECD37 as Home,puretc,7.0,0.768805937428054,2.176112044803893,1.0,2.176112044803893,0.057913183842328936,0.7795968539285809,0.026728023769157134,9.196392345879891,21.334094444406205,30.530486790286098,0.8581563273570835,2.8141041772358357,2.9720012756914373,1.33466711174564,0.840227135332529,0.16080734852270342,0.21042040979984344,21.71133076292357,16.496,3.157096348930328,3.68357031773633,6.840666666666666,74.84466666666664,118.11933333333333,55.41093333333331,108.60846666666667,11.2267,17.717900000000004,0.7957634982880216,-2.64318384049655,-0.9653513281302937,1.299904954946978,1.9256237487007988,-2.9972355555937966,4.035962075491934,5.978702051905046,-3.104813209713903,0.18245525992527056,-12.125744990864789,4.658331770130205,-2.7295806194975825,0.5688202769333097,0.0,0.0,23.201604208037693,-10.395868627143743,7.072871423569048,18.49665988330018,2.1235209223108424,2.837434561106025,1
471,OECD37 as Home,puretc,7.1000000000000005,0.7678036479173604,2.2041862467775544,1.0,2.2041862467775544,0.057913183842328936,0.7795968539285809,0.02656531903119766,9.201518579726981,21.32018331820254,30.521701897929525,0.8503393650534017,2.817777703802808,2.944929259558755,1.3364093838095963,0.8325734903799211,0.1583725661056375,0.2098016853165945,21.73967269532504,16.495999999999995,3.13787777375238,3.7027888929142856,6.840666666666666,74.84466666666665,118.11933333333334,55.410933333333325,108.60846666666666,11.226699999999997,17.7179,0.8210299656495768,-2.6538718246724122,-0.9670954898755595,1.3040616535601492,1.9310327106569354,-3.0111466817974595,4.060323889507767,6.012459782937441,-3.113598102070476,0.18373640720617845,-12.22847782591594,4.681445602048727,-2.7527064196651505,0.5716426642001817,0.0,0.0,23.686747644841002,-10.548853341110034,7.068259481531766,18.484598936881603,2.1332590981952158,2.8355843813209383,1
472,OECD37 as Home,puretc,7.2,0.7668193920297149,2.232226136150334,1.0,2.232226136150334,0.057913183842328936,0.7795968539285809,0.02640527793664251,9.206674794699195,21.30651364797007,30.513188442669268,0.8426681009853209,2.8213944802222244,2.918361831376156,1.3381247405389527,0.8250624996352,0.15599832331906868,0.20917808611297878,21.76757678991141,16.496,3.118973826357589,3.7216928403090757,6.840666666666666,74.84466666666665,118.11933333333334,55.41093333333332,108.60846666666666,11.226699999999997,17.7179,0.8464765097634728,-2.6643607193969223,-0.9688367300417715,1.3081959740287938,1.9364125527408715,-3.02481635202993,4.084333769768833,6.045696010672582,-3.122111557330733,0.1850020726736208,-12.330218156603348,4.704172942025951,-2.775608800927073,0.5744178576509156,0.0,0.0,24.17410102759739,-10.701299511281256,7.063727589155982,18.47274733279005,2.142947205543213,2.8337663151800196,1
473,OECD37 as Home,puretc,7.300000000000001,0.765852638525568,2.260232375793019,1.0,2.260232375793019,0.057913183842328936,0.7795968539285809,0.026247830117487395,9.211859419453004,21.293078513684065,30.50493793313707,0.8351384670430596,2.824955991749542,2.8922849023033277,1.3398138863573863,0.8176901799823308,0.15368253933320217,0.20855013948025336,21.79505450570142,16.496,3.1003761949241992,3.7402904717424583,6.840666666666666,74.84466666666665,118.11933333333333,55.410933333333325,108.60846666666666,11.2267,17.7179,0.8721004456195302,-2.674656545987661,-0.9705751032693475,1.3123084773225908,1.9417640049222147,-3.038251486315936,4.108000677433289,6.078424383808343,-3.1303620668629293,0.18625260141395117,-12.43098484866541,4.7265245526005435,-2.798292010078404,0.5771471714791979,0.0,0.0,24.66362614121026,-10.853210250068049,7.059273452252683,18.461099071364085,2.1525859672003214,2.8319794423199807,1
474,OECD37 as Home,puretc,7.4,0.7649028771498009,2.2882056051397965,1.0,2.2882056051397965,0.057913183842328936,0.7795968539285809,0.026092907754951995,9.217070953831662,21.27987126183143,30.496942215663093,0.8277465457450086,2.828463671180953,2.8666849051614585,1.3414775008083089,0.8104526957864234,0.1514232242297417,0.20791833988426991,21.822116896980933,16.496000000000002,3.0820768687430933,3.75858979792357,6.840666666666666,74.84466666666665,118.11933333333334,55.410933333333325,108.60846666666666,11.2267,17.7179,0.8978991790894258,-2.6847650821492577,-0.9723106630473943,1.316399705784725,1.9470877729325853,-3.05145873816857,4.1313332639483065,6.110658068970192,-3.1383577843369075,0.18748832739523247,-12.530796235281068,4.748510792815547,-2.8207601740317547,0.5798318706086204,0.0,0.0,25.155285864848636,-11.00458885001221,7.054894864989194,18.44964838400785,2.162176088842468,2.830222877823581,1
475,OECD37 as Home,puretc,7.5,0.763969617601641,2.3161464412779664,1.0,2.3161464412779664,0.057913183842328936,0.7795968539285809,0.025940445462776813,9.222307965192247,21.266885492638924,30.48919345783117,0.8204885633170815,2.831918901162533,2.8415487704653737,1.343116239650046,0.8033463521176744,0.14921847420000034,0.2072831510562682,21.848774631118452,16.496,3.0640681244328887,3.776598542233769,6.840666666666666,74.84466666666665,118.11933333333333,55.410933333333325,108.60846666666666,11.226700000000001,17.7179,0.9238702026193847,-2.6946918742035857,-0.9740434617476567,1.3204701839292396,1.9523845393031862,-3.0644445073610775,4.154339884398659,6.142409771931032,-3.1461065421688303,0.18870957393246957,-12.629670136891088,4.7701416370604575,-2.8430173042791873,0.58247317299343,0.0,0.0,25.649044129848132,-11.15543876588691,7.050589705654959,18.438389722117947,2.171718259537287,2.828495770520977,1
476,OECD37 as Home,puretc,7.6000000000000005,0.7630523885647017,2.34405547997638,1.0,2.34405547997638,0.057913183842328936,0.7795968539285809,0.025790380176946612,9.227569084951163,21.254115048029732,30.481684132980895,0.8133608831503578,2.8353230163783825,2.8168639037657783,1.3447307358936254,0.7963675883456969,0.14706646703954965,0.2066450079382769,21.875038005447053,16.496,3.0463425129141495,3.794324153752518,6.840666666666666,74.84466666666665,118.11933333333334,55.41093333333332,108.60846666666667,11.226699999999997,17.717900000000004,0.9500110911739282,-2.7044422485906487,-0.9757735506572484,1.3245204191972129,1.9576549643487877,-3.0772149519702694,4.177028610171128,6.173691757719059,-3.1536158670191057,0.18991665412904246,-12.72762388010946,4.791426692865093,-2.8650673011492795,0.5850722517913309,0.0,0.0,26.144865879627073,-11.305763598188584,7.046355932668813,18.427317746641776,2.181213152282351,2.8267973013879546,1
477,OECD37 as Home,puretc,7.7,0.7621507367930943,2.371933296656588,1.0,2.371933296656588,0.057913183842328936,0.7795968539285809,0.02564265105142814,9.232853005333288,21.241554000260525,30.47440700559381,0.8063599996131292,2.838677305625092,2.7926181642188936,1.3463216007866456,0.7895129720808508,0.14496545791850188,0.206004318494267,21.90091696326921,16.496,3.028892847093991,3.8117738195726694,6.840666666666666,74.84466666666665,118.11933333333336,55.41093333333332,108.60846666666669,11.226699999999996,17.717900000000007,0.9763194984135785,-2.7140213226903813,-0.9775009800102159,1.328550902674279,1.9628996871014082,-3.0897759997394765,4.199407240975148,6.204515869680943,-3.16089299440619,0.1911098712957765,-12.824674315774166,4.812375217713464,-2.8869139578704752,0.5876302374165719,0.0,0.0,26.642717031503476,-11.455567077909553,7.042191580811815,18.416427318225875,2.190661424521473,2.82512668203465,1
478,OECD37 as Home,puretc,7.800000000000001,0.761264226249939,2.399780447310555,1.0,2.399780447310555,0.057913183842328936,0.7795968539285809,0.025497199359541024,9.238158476311517,21.229196641195458,30.467355117506976,0.7994825321951073,2.8419830137790782,2.7687998443064408,1.3478894247463429,0.7827791934407936,0.14291377540816858,0.2053614653972347,21.926421109035193,16.496,3.0117121902160795,3.8289544764505883,6.840666666666666,74.84466666666665,118.11933333333336,55.410933333333325,108.60846666666669,11.226700000000001,17.717900000000004,1.00279315309126,-2.723434015010846,-0.9792257990181034,1.3325621097716038,1.9681193261967487,-3.1021333588045437,4.2214833162550605,6.23489354756061,-3.1679448824930247,0.1922895193489751,-12.92083783618447,4.832996134937741,-2.9085609644512975,0.5901482194807393,0.0,0.0,27.142564440286844,-11.604853052496788,7.038094757671286,18.40571348791646,2.200063718640231,2.823483153278996,1
479,OECD37 as Home,puretc,7.9,0.7603924372943933,2.4275974693675777,1.0,2.4275974693675777,0.057913183842328936,0.7795968539285809,0.025353968400605248,9.243484302721669,21.217037472170134,30.460521774891802,0.792725219963491,2.845241343664731,2.7453976506356685,1.3494347782456118,0.7761630596223733,0.14090981774639458,0.2047168076016638,21.95155972275617,16.496,2.9947938448338913,3.8458728218327742,6.840666666666666,74.84466666666667,118.11933333333332,55.410933333333325,108.60846666666666,11.2267,17.7179,1.029429855649949,-2.7326850547900268,-0.9809480558988433,1.336554500873414,1.9733144807155785,-3.1142925278298677,4.243264126043272,6.264835844666511,-3.1747782251081986,0.19345588318867624,-13.01613039156366,4.853298048760408,-2.9300119113862193,0.5926272486295289,0.0,0.0,27.64437586365104,-11.753625472872505,7.034063640280405,18.395171488371506,2.2094206624412633,2.821865983798628,1
480,OECD37 as Home,puretc,8.0,0.7595349659150642,2.4553848825156006,1.0,2.4553848825156006,0.057913183842328936,0.7795968539285809,0.02521290341154202,9.248829341547092,21.2050711944223,30.45390053596939,0.7860849163109404,2.848453457825318,2.722400685750333,1.3509582126529045,0.7696614897593346,0.13895204932509364,0.20407068180969812,21.97634177366705,16.495999999999995,2.978131342369069,3.862535324297592,6.840666666666666,74.84466666666664,118.11933333333334,55.41093333333332,108.60846666666669,11.226699999999997,17.717900000000004,1.0562274750152993,-2.7417789910393173,-0.9826677979058153,1.3405285219506973,1.9784857309841752,-3.1262588055777023,4.264756721251697,6.294353444145269,-3.181399464030612,0.194609239058244,-13.110567505799038,4.873289258513597,-2.951270293198832,0.5950683382790372,0.0,0.0,28.148119928928374,-11.901888381511787,7.030096471945714,18.384796725564133,2.2187328696013777,2.820274468858166,1
481,OECD37 as Home,puretc,8.1,0.7586914230053978,2.483143189477185,1.0,2.483143189477185,0.057913183842328936,0.7795968539285809,0.025073951483114667,9.25419249935401,21.19329270003378,30.447485199387792,0.7795585839786816,2.8516204802075467,2.6997984308945133,1.3524602610311824,0.7632715100494024,0.1370389973850229,0.2034234038392278,22.000775933223174,16.496,2.961718433217849,3.878948233448816,6.840666666666666,74.84466666666665,118.11933333333333,55.41093333333331,108.60846666666666,11.2267,17.7179,1.0831839455611492,-2.750720201080488,-0.9843850713547011,1.3444846051461385,1.9836336393342247,-3.1380372999662214,4.285967923480122,6.323456674461902,-3.187814800612209,0.1957498548864377,-13.204164291482671,4.892977772118919,-2.9723395118276095,0.597472466261763,0.0,0.0,28.653766101595266,-12.049645901391631,7.026191559244106,18.374584770929285,2.228000940109905,2.8187079291044927,1
482,OECD37 as Home,puretc,8.200000000000001,0.7578614336793941,2.5108728767449335,1.0,2.5108728767449335,0.057913183842328936,0.7795968539285809,0.024937061480531177,9.259572729873758,21.181697063366148,30.441269793239904,0.7731432903373338,2.8547434977608943,2.6775807296689798,1.3539414388964428,0.7569902491337047,0.13516924890372853,0.20277526990087066,22.024870587439477,16.496,2.945549077372689,3.8951175892939696,6.840666666666666,74.84466666666665,118.11933333333332,55.41093333333332,108.60846666666664,11.226700000000001,17.7179,1.1102972642436983,-2.7595128985982407,-0.9860999216499965,1.348423169329645,1.9887587508260276,-3.1496329366338536,4.306904334334071,6.352155524096808,-3.1940302067600967,0.196877990612921,-13.29693546430011,4.912371318849077,-2.993222879864898,0.5998405763848973,0.0,0.0,29.16128465509486,-12.19690222582298,7.022347269183504,18.36453135393845,2.237225460690255,2.8171657094276976,1
483,OECD37 as Home,puretc,8.3,0.7570446366246568,2.538574415278071,1.0,2.538574415278071,0.057913183842328936,0.7795968539285809,0.024802183968141878,9.264969031720057,21.1702795329534,30.435248564673458,0.7668362029103211,2.8578235619581625,2.6557377725276994,1.355402244938882,0.7508149337137141,0.13334144766380948,0.2021265577905996,22.048633848621805,16.496,2.9296174355276063,3.9110492311390623,6.840666666666666,74.84466666666665,118.11933333333332,55.410933333333325,108.60846666666666,11.226699999999997,17.717900000000004,1.1375654878906993,-2.768161141244294,-0.9878123933104959,1.3523446206270366,1.9938615939364632,-3.1610504670466,4.327572344293678,6.380459655518848,-3.200051435326543,0.19799389849817006,-13.388895356796294,4.931477361424502,-3.013923623655713,0.6021735799074325,0.0,0.0,29.670646642031183,-12.343661609065617,7.018562026515039,18.3546323550706,2.246407005205018,2.815647177882803,1
484,OECD37 as Home,puretc,8.4,0.7562406834904886,2.566248261162728,1.0,2.566248261162728,0.057913183842328936,0.7795968539285809,0.024669271137986233,9.270380446233181,21.1590355238244,30.429415970057583,0.7606345851253917,2.8608616902415176,2.634260082064326,1.3568431617087224,0.7447428843915278,0.1315542914895529,0.20147752800411425,22.072073566523397,16.496,2.913917860638175,3.926748806028488,6.840666666666666,74.84466666666665,118.11933333333333,55.41093333333332,108.60846666666666,11.2267,17.717899999999997,1.1649867306363204,-2.776668837821168,-0.9895225299938814,1.3562493529232669,1.9989426812138102,-3.172294476175601,4.347978141156439,6.408378418473632,-3.2058840299424176,0.19909782341865967,-13.48005793155139,4.950303107483947,-3.034444886263698,0.6044723569408071,0.0,0.0,30.181823866642908,-12.489928357672511,7.014834311187723,18.344883799155756,2.2555461350454578,2.814151724668646,1
485,OECD37 as Home,puretc,8.5,0.7554492383088388,2.5938948562380943,1.0,2.5938948562380943,0.057913183842328936,0.7795968539285809,0.024538276741959575,9.275806055442944,21.14796061022869,30.423766665671636,0.7545357922808034,2.8638588673982204,2.613138499042131,1.3582646562686915,0.7387715117203305,0.12980652964089573,0.20082842477858795,22.095197338958922,16.495999999999995,2.8984448899091038,3.9422217767575654,6.840666666666666,74.84466666666665,118.11933333333333,55.410933333333325,108.60846666666667,11.226699999999997,17.7179,1.19255916149244,-2.78503975507247,-0.9912303745204799,1.3601377483416304,2.0040025099013303,-3.183369389771311,4.368127718077471,6.4359208626258315,-3.211533334328365,0.20019000314815216,-13.570436793796395,4.968855520466227,-3.054789730310977,0.6067377577776535,0.0,0.0,30.694788858488813,-12.635706822508123,7.0111626559368405,18.335281849068274,2.2646433995061033,2.812678761160416,1
486,OECD37 as Home,puretc,8.6,0.7546699769460636,2.6215146286905275,1.0,2.6215146286905275,0.057913183842328936,0.7795968539285809,0.02440915602738619,9.281244980143093,21.137050518741198,30.41829549888429,0.7485372677136202,2.866816046870015,2.5923641691238988,1.3596671808150327,0.7328983124527468,0.12809696035447696,0.20017947706697495,22.118012521906607,16.496,2.8831932371841718,3.957473429482497,6.840666666666666,74.84466666666665,118.11933333333334,55.41093333333332,108.60846666666669,11.2267,17.717900000000007,1.2202810020479147,-2.7932775241045995,-0.9929359688962123,1.3640101777002567,2.009041562531275,-3.1942794812588033,4.388026881229365,6.463095749591652,-3.21700450111571,0.20127066862585585,-13.660045203496827,4.98714132993816,-3.074961140698261,0.6089706041529308,0.0,0.0,31.209514847281994,-12.78100139138926,7.007545643997968,18.325822799748618,2.273699336145125,2.8112277189925794,1
487,OECD37 as Home,puretc,8.700000000000001,0.7539025865836024,2.6491079936175237,1.0,2.6491079936175237,0.057913183842328936,0.7795968539285809,0.02428186567579891,9.286696378070172,21.126301121723,30.41299749979317,0.742636539158405,2.8697341519998654,2.571928530261201,1.3610511732688064,0.7271208659756083,0.12642442852229108,0.19953089944966274,22.140526239127052,16.496,2.8681577857149163,3.972508880951743,6.840666666666666,74.84466666666665,118.11933333333332,55.410933333333325,108.60846666666666,11.2267,17.717900000000004,1.2481505242878668,-2.801385646462989,-0.9946393543347594,1.3678670009471814,2.0140603074910413,-3.205028878277002,4.407681257102521,6.489911564395719,-3.2223025002068297,0.20234004421218055,-13.748896086930959,5.005167041401455,-3.094962027211195,0.6111716904414197,0.0,0.0,31.725975738812757,-12.925816482302203,7.003981906939024,18.31650307253384,2.2827144711311482,2.809798049189159,1
488,OECD37 as Home,puretc,8.8,0.7531467652258076,2.6766753535633168,1.0,2.6766753535633168,0.057913183842328936,0.7795968539285809,0.024156363744739593,9.292159442180374,21.115708431116843,30.407867873297217,0.7368312152853603,2.8726140772195197,2.551823300705151,1.3624170578391264,0.721436830920424,0.12478782349914526,0.19888289298787468,22.16274539132554,16.496,2.8533335812861442,3.987333085380515,6.840666666666666,74.84466666666665,118.11933333333337,55.41093333333332,108.6084666666667,11.226699999999997,17.717900000000007,1.2761660485256243,-2.809367499884346,-0.9963405712789717,1.371708567575146,2.019059199562923,-3.215621568883158,4.427096299465482,6.516376526384185,-3.2274321267027837,0.20339834793276323,-13.837002047787797,5.022938945608794,-3.1147952270185635,0.6133417847952988,0.0,0.0,32.244146091903865,-13.070156537152815,7.000470122603287,18.307319209778303,2.2916893195770878,2.8083892213385404,1
489,OECD37 as Home,puretc,8.9,0.7524022212332857,2.704217099027795,1.0,2.704217099027795,0.057913183842328936,0.7795968539285809,0.02403260961240645,9.297633399018483,21.10526859255759,30.402901991576073,0.7311189824076778,2.8754566891811404,2.532040467603164,1.363765245559865,0.7158439419395211,0.12318607703074884,0.19823564602289429,22.184676664882723,16.496,2.838715825677708,4.001950840988949,6.840666666666666,74.84466666666665,118.11933333333334,55.41093333333332,108.60846666666666,11.226699999999997,17.7179,1.3043259414405362,-2.817226343744857,-0.9980396594215803,1.3755352170172022,2.0240386804389083,-3.226061407442412,4.44627729600338,6.542498599623723,-3.232398008423928,0.20444579171139599,-13.924375377808257,5.040463127417763,-3.1344635070677076,0.615481630225271,0.0,0.0,32.76400109634606,-13.214026016009054,6.997009013156862,18.29826786974743,2.3006243858616218,2.8070007228101597,1
490,OECD37 as Home,puretc,9.0,0.7516686728802184,2.7317336089502735,1.0,2.7317336089502735,0.057913183842328936,0.7795968539285809,0.023910563924985733,9.303117507173216,21.0949778797791,30.398095386952317,0.7254976013485248,2.878262827836065,2.51257227614858,1.3650961348012882,0.710340006638489,0.12161816129484865,0.1975893349248719,22.206326540177518,16.495999999999995,2.824299870443365,4.016366796223302,6.840666666666666,74.84466666666665,118.11933333333337,55.41093333333332,108.60846666666669,11.226699999999996,17.717900000000007,1.3326286142152148,-2.8249653242229598,-0.9997366577252028,1.3793472790242487,2.0289991792119433,-3.2363521202209,4.465229374652068,6.568285502814867,-3.237204613047684,0.20548258159245691,-14.011028066992091,5.057745474208944,-3.153969566382143,0.6175919456284912,0.0,0.0,33.28551655176285,-13.35742939180132,6.993597343234393,18.28934582176848,2.3095201639388216,2.805632058010621,1
491,OECD37 as Home,puretc,9.1,0.7509458479342412,2.759225251169574,1.0,2.759225251169574,0.057913183842328936,0.7795968539285809,0.023790188546516145,9.308611055813804,21.084832689300313,30.39344374511412,0.7199649044587091,2.88103330746354,2.493411219252121,1.3664101117579566,0.704922902656153,0.12008308704835931,0.19694412479468484,22.227701299523893,16.496000000000002,2.8100812109887894,4.030585455677872,6.840666666666666,74.84466666666668,118.11933333333336,55.41093333333334,108.6084666666667,11.226700000000001,17.717900000000007,1.3610725207663172,-2.832587479193924,-1.0014316044416873,1.3831450740253215,2.033941112844776,-3.246497310699688,4.483957509643584,6.593744718745388,-3.2418562548858816,0.20650891795339643,-14.096971813391216,5.074791683893177,-3.173316038266122,0.6196734267663145,0.0,0.0,33.80866884735949,-13.500371145443832,6.990233918177328,18.28054994162337,2.318377137636476,2.804282747676942,1
492,OECD37 as Home,puretc,9.200000000000001,0.7502334832575457,2.7866923828617693,1.0,2.7866923828617693,0.057913183842328936,0.7795968539285809,0.023671446511143623,9.314113363302996,21.074829535374267,30.388942898677264,0.7145187927766273,2.8837689176521293,2.4745500277061074,1.36770755091419,0.6995905748838582,0.11857990187392954,0.19630017012206347,22.2488070347427,16.496,2.796055480931944,4.04461118573472,6.840666666666666,74.84466666666665,118.11933333333334,55.41093333333331,108.60846666666667,11.2267,17.717900000000004,1.3896561560633445,-2.840095742872388,-1.0031245371308242,1.3869289134717013,2.038864886617722,-3.2565004646257343,4.502466527278685,6.618883503309018,-3.2463571013227366,0.20752499570780636,-14.182218032509734,5.091607272531211,-3.192505492420621,0.6217267471947172,0.0,0.0,34.33343494251059,-13.642855761348438,6.986917582359397,18.27187720716949,2.3271957809435984,2.8029523282047775,1
493,OECD37 as Home,puretc,9.3,0.7495313244279678,2.8141353509568594,1.0,2.8141353509568594,0.057913183842328936,0.7795968539285809,0.023554301977633845,9.31962377588188,21.06496504518516,30.38458882106704,0.7091572333226416,2.88647042423631,2.4559816608142433,1.3689888154882726,0.6943410328163756,0.11710768851984524,0.19565761540295515,22.26964965438764,16.496,2.7822184467301248,4.058448219936536,6.840666666666666,74.84466666666665,118.11933333333334,55.41093333333331,108.60846666666669,11.226700000000001,17.7179,1.4183780545302607,-2.8474929502178394,-1.0048154926784416,1.3906991001655995,2.0437708945563737,-3.26636495481484,4.520761111440322,6.643708894112219,-3.25071117893296,0.2085310044995624,-14.266777866329049,5.108197581587402,-3.21154043697496,0.623752559150032,0.0,0.0,34.85979234814554,-13.784887723301148,6.983647217594284,18.263324694175534,2.335976558287595,2.8016403510096266,1
494,OECD37 as Home,puretc,9.4,0.7488391253789013,2.8415544925355625,1.0,2.8415544925355625,0.057913183842328936,0.7795968539285809,0.023438720186017413,9.325141666422356,21.05523595427923,30.380377620701587,0.7038782565205104,2.8891385701906285,2.437699297461405,1.3702542578565304,0.6891723480272044,0.11566556332758376,0.1950165957188772,22.290234890643834,16.496,2.768566002558919,4.072100664107738,6.840666666666666,74.84466666666665,118.11933333333332,55.410933333333325,108.60846666666664,11.226700000000001,17.717899999999997,1.447236788525165,-2.854781841117049,-1.0065045073139107,1.3944559285742457,2.048659519840317,-3.2760940457207717,4.538845808861662,6.668227718690989,-3.2549223792984137,0.2095271288885059,-14.350662191976111,5.124567784837877,-3.2304233204380646,0.625751494392492,0.0,0.0,35.38771910889329,-13.926471510673515,6.980421741620828,18.254889572360092,2.344719924801528,2.800346381919138,1
495,OECD37 as Home,puretc,9.5,0.7481566480569559,2.868950135207332,1.0,2.868950135207332,0.057913183842328936,0.7795968539285809,0.023324667416251683,9.330666433243293,21.045639102216263,30.376305535459558,0.6986799537389681,2.89177407648364,2.4196963275995453,1.3715042199583374,0.6840826517615158,0.11425267474173162,0.19437723728080414,22.31056830591617,16.496,2.7550941654293712,4.085572501237286,6.840666666666666,74.84466666666667,118.11933333333332,55.410933333333325,108.60846666666666,11.226700000000003,17.717899999999997,1.476230966893505,-2.8619650643564927,-1.0081916166270812,1.3981996851301415,2.0535311351938295,-3.285690897783738,4.556725034161321,6.692446602358142,-3.258994464540443,0.21051354852809367,-14.433881630051221,5.140722894952175,-3.2491565335731285,0.627724165009906,0.0,0.0,35.917193785947816,-14.067611594946783,6.977240106661385,18.2465691016215,2.353426326581908,2.7990700005947633,1
496,OECD37 as Home,puretc,9.600000000000001,0.747483662096345,2.8963225974706384,1.0,2.8963225974706384,0.057913183842328936,0.7795968539285809,0.023212110948788913,9.33619749898668,21.03617142842951,30.37236892741619,0.6935604749469647,2.8943776428937396,2.401966344127223,1.3727390336830445,0.6790701326403804,0.11286820189732613,0.19373965793995526,22.330655299123524,16.496,2.741799070530314,4.098867596136345,6.840666666666666,74.84466666666665,118.11933333333336,55.41093333333333,108.6084666666667,11.226699999999997,17.717900000000004,1.5053592335906334,-2.869045181397005,-1.009876855584682,1.4019306485182104,2.0583861032595534,-3.295158571570493,4.574403074657642,6.716371975700305,-3.262931072583811,0.21149043833543568,-14.516446552631674,5.156667769766381,-3.2677424111992632,0.6296711641836548,0.0,0.0,36.44819544062115,-14.208312436523505,6.974101298049259,18.238360628448383,2.3620962009374207,2.7978107999811246,1
