,region,tax_sce,varphi,pe,tb,prop,te,jxbar_prime,jmbar_prime,j0_prime,Qe_prime,Qestar_prime,Qeworld_prime,Ced_prime,Cedstar_prime,Cey_prime,Cex_prime,Cem_prime,Cex1_prime,Cex2_prime,Ceystar_prime,Vgm_prime,Vgx1_prime,Vgx2_prime,Vgx_prime,Vg_prime,Vgstar_prime,Lg_prime,Lgstar_prime,Ve_prime,Vestar_prime,delta_Le,delta_Lestar,leakage1,leakage2,leakage3,chg_extraction,chg_production,chg_consumption,chg_Qeworld,subsidy_ratio,delta_Vg,delta_Vgstar,delta_UCed,delta_UCedstar,leak,leakstar,welfare,welfare_noexternality,Qe1_prime,Qe1star_prime
62,EU28 as Home,Unilateral,1.2000000000000002,0.9816250137197539,0.4248743657289555,0.0,1.2000000000000002,0.022990178212281002,0.6430656460819928,0.017967781810660784,0.39343859176340373,32.46703455182624,32.860473143589644,0.6371136831579939,3.8656309150281367,1.4096700140579783,0.4258088169318258,0.782439022782471,0.3303748293869531,0.09543398754487269,25.739810469412507,7.336666666666666,3.097813283454818,0.8659080153390651,3.963721298793884,20.554666666666662,172.4093333333333,14.629065741744276,149.41493689602518,3.0831999999999997,25.825194187032206,-0.2615183916498944,-0.2996822542079496,-0.39036520955795795,0.2651952568798014,0.48430200665854756,-0.30246544817376275,0.20548040722311356,0.3752502013724701,-0.7748268564103569,0.06096597195764386,-1.0516915683599848,0.2935048336458915,-0.30566321173046956,0.07037428470211834,0.0,0.0,2.300764987861814,-2.222744163470058,0.39343859176340373,32.46703455182624
63,EU28 as Home,Unilateral,1.3,0.9813685645202452,0.4601877005573958,0.0,1.3,0.023110831147483777,0.6430656460819928,0.01770625807322669,0.32574827843688603,32.46279327395712,32.788541552394,0.6216198574474211,3.866641073687783,1.375388563063276,0.4181258130530478,0.763411062516334,0.3176488033301164,0.10047700972293136,25.743357251017066,7.336666666666664,3.0527241502329647,0.9317988406839545,3.9845229909169193,20.55466666666666,172.40933333333334,14.650894017251384,149.39725545772063,3.0831999999999997,25.82023515269649,-0.27322943011633427,-0.30384505480640966,-0.36221277379637645,0.22557718527782544,0.43946905851365997,-0.30670672604288285,0.19100938722118244,0.372124137757897,-0.8467584476059997,0.0657162706197737,-1.1275979849741045,0.2887849994244548,-0.32772462193023294,0.07136575217178182,0.0,0.0,2.694955581200178,-2.6604510509732124,0.32574827843688603,32.46279327395712
64,EU28 as Home,Unilateral,1.4000000000000001,0.9815353951454886,0.495695815738345,0.0,1.4000000000000001,0.023238002712954522,0.6430656460819928,0.017454691073230652,0.24061018305008325,32.46555246053911,32.70616264358919,0.6066078169739316,3.865983864430628,1.342173104245301,0.41078719530114505,0.744974782479424,0.3055735245745119,0.10521367072663311,25.735630973241634,7.336666666666666,3.009351651474981,0.997096904263704,4.006448555738685,20.554666666666662,172.40933333333334,14.673990106938277,149.37861872762215,3.0831999999999997,25.81510640623182,-0.2824057947373537,-0.3011370456760536,-0.3271287472877198,0.17671189197035098,0.3835837947041118,-0.3039475394608928,0.16418962015168503,0.35640203297340634,-0.9291373564108127,0.07041868824655728,-1.2029707016197027,0.27335182526686347,-0.3496309177871749,0.07072073284828868,0.0,0.0,3.126283942996181,-3.202168471581878,0.24061018305008325,32.46555246053911
65,EU28 as Home,Unilateral,1.5,0.9827952543556224,0.5317944352123722,0.0,1.5,0.023371373871983007,0.6430656460819928,0.01721256191536782,0.10457806627001781,32.48638151512605,32.59095958139606,0.5916453849990184,3.861028004747499,1.3090674085900613,0.4034878655739431,0.7265994266169176,0.2939020064536823,0.10958585912026082,25.699130556249017,7.336666666666667,2.967606324787289,1.0618366635653822,4.029442988352671,20.554666666666666,172.40933333333334,14.698305179363183,149.3590734599002,3.0832000000000006,25.80982496275307,-0.2880914128258331,-0.2806794719159674,-0.2710978909084283,0.09992717485064656,0.29458442964576204,-0.2831184848739525,0.10435798761343307,0.30764642657045727,-1.0443404186039373,0.07507230978905832,-1.2799737391841437,0.22955803949982814,-0.37201104945605573,0.06585326064802383,0.0,0.0,3.603704194790995,-4.01748788440873,0.10457806627001781,32.48638151512605
66,EU28 as Home,Unilateral,1.6,0.9834899015594184,0.567671070978454,0.0,1.6,0.023510796997109697,0.6430656460819928,0.016979138150157554,0.0,32.49786029864313,32.49786029864313,0.5776963293073836,3.8583009281369276,1.27820389701791,0.39687781678032247,0.7094685977042468,0.28308105421067997,0.11379676256964255,25.67731283717024,7.336666666666666,2.92736188904323,1.1261189473637925,4.053480836407022,20.554666666666662,172.40933333333334,14.723821154782142,149.338641289054,3.0831999999999993,25.804400124712835,-0.28859999999999997,-0.2693941913319112,-0.238816792690483,0.05510829535547298,0.24308240846319748,-0.2716397013568681,0.06268236301141528,0.2764915820874876,-1.1374397013568682,0.07968129196871987,-1.3535361002373067,0.2010493571083105,-0.39339118429639663,0.0631721557418978,0.0,0.0,4.145674127448363,-4.708293449278688,0.0,32.49786029864313
67,EU28 as Home,Unilateral,1.7000000000000002,0.9821333969717717,0.6023845251385174,0.0,1.7000000000000002,0.023656184088774696,0.6430656460819928,0.016753725276679628,0.0,32.47544079650101,32.47544079650101,0.5655347834794814,3.8636299424293616,1.2512954081070944,0.3914975166052924,0.694533008837372,0.27344265711635457,0.1180548594889378,25.708949556810843,7.336666666666665,2.88849860580215,1.1900483221541007,4.078546927956251,20.554666666666662,172.40933333333328,14.750530711962282,149.31733511123716,3.083199999999999,25.798838371855776,-0.28859999999999997,-0.2914283374589341,-0.25353008590343556,0.0730368891517357,0.2656158738199495,-0.29405920349898906,0.08471250807757613,0.30807701584549463,-1.1598592034989892,0.08425028498089604,-1.4191359464876152,0.22686149908295017,-0.4124570970574568,0.06840957140469787,0.0,0.0,4.704533538938536,-4.888230371681676,0.0,32.47544079650101
68,EU28 as Home,Unilateral,1.8,0.9808312679062767,0.637043464574953,0.0,1.8,0.0238071919477119,0.6430656460819928,0.016536102427584944,0.0,32.453905411856816,32.453905411856816,0.5538747728791767,3.86875920880878,1.2254966099626645,0.3864633508825568,0.6802133551540386,0.2643262489580334,0.12213710192452336,25.739098571004973,7.336666666666665,2.8509783954716346,1.2536036967720643,4.104582092243699,20.554666666666662,172.4093333333333,14.778379312396522,149.29520522159282,3.0831999999999997,25.79315533402322,-0.28859999999999997,-0.31256493545936853,-0.26713732338930835,0.08944609703509297,0.2863743698268094,-0.31559458814318475,0.10567113496778902,0.33832113069630765,-1.1813945881431849,0.08877518008632135,-1.4833688177019868,0.25163290453791914,-0.4311257127473889,0.0734438542576435,0.0,0.0,5.274096175113236,-5.071536245704745,0.0,32.453905411856816
69,EU28 as Home,Unilateral,1.9000000000000001,0.9795800144525368,0.671651433772495,0.0,1.9000000000000001,0.023963634884480122,0.6430656460819928,0.016325839703223394,0.0,32.43319796612738,32.43319796612738,0.5426858851091106,3.8737009167349212,1.200740212482796,0.38175153908002174,0.6664722872029641,0.25569345312238884,0.12605808595763288,25.76784589353373,7.336666666666666,2.8147271393396096,1.3168271753370193,4.131554314676629,20.554666666666662,172.40933333333336,14.807340831511022,149.2722788325249,3.0831999999999997,25.78735990536369,-0.28859999999999997,-0.3328624891996515,-0.2797616378613133,0.10449952993335047,0.30554673313828656,-0.33630203387262014,0.12561909747161337,0.367298349348669,-1.2021020338726203,0.09325662233143428,-1.5462906010459596,0.2754313264044482,-0.44941327438936307,0.07828774292838306,0.0,0.0,5.853910953323879,-5.257891059315485,0.0,32.43319796612738
70,EU28 as Home,Unilateral,2.0,0.9783762391188804,0.7062116575279087,0.0,2.0,0.024125343134016146,0.6430656460819928,0.016122538780737408,0.0,32.413263767305565,32.413263767305565,0.5319401865487148,3.8784670439435374,1.1769644100771528,0.37734050522570817,0.6532754997175099,0.24750945038493619,0.12983105484077198,25.795275725218634,7.336666666666665,2.7796761628277493,1.3797581633458809,4.15943432617363,20.554666666666662,172.4093333333333,14.837391738767598,149.2485808227524,3.0831999999999997,25.781459894654073,-0.28859999999999997,-0.3523776325917695,-0.29151036864838237,0.11834204666813673,0.32329914925416486,-0.3562362326944353,0.14461826887967888,0.3950832743878756,-1.2220362326944354,0.09769525801353685,-1.6079534305588736,0.29832388014901395,-0.4673349341994707,0.08295367603929947,0.0,0.0,6.44363029266974,-5.44696615933891,0.0,32.413263767305565
71,EU28 as Home,Unilateral,2.1,0.9772169765659995,0.7407271712207371,0.0,2.1,0.02429216079434373,0.6430656460819928,0.01592583074494356,0.0,32.394055093460345,32.394055093460345,0.5216118353757102,3.8830680299215197,1.1541120254429422,0.37321052612377914,0.6405912563675583,0.23974253165208936,0.13346799447168983,25.821461679374497,7.336666666666664,2.7457618615152226,1.4424333862637098,4.188195247778932,20.554666666666662,172.4093333333333,14.868510755731611,149.22413403938785,3.0831999999999993,25.775462182086397,-0.28859999999999997,-0.3711598076187557,-0.30247447909882785,0.13109497151308191,0.3397719766645582,-0.3754449065396557,0.1627209656635742,0.42174023541979366,-1.2412449065396558,0.10209171732450506,-1.668406814685504,0.32036816281055747,-0.4849050812920603,0.0874525034673639,0.0,0.0,7.042868220677848,-5.638506505580314,0.0,32.394055093460345
72,EU28 as Home,Unilateral,2.2,0.9760994658029719,0.7752007369543357,0.0,2.2,0.024463944584112888,0.6430656460819928,0.01573537327116809,0.0,32.375527447360895,32.375527447360895,0.5116769806736442,3.8875136530050605,1.1321302863314744,0.36934360384114184,0.6283902658535268,0.23236380700138554,0.1369797968397563,25.84647264690226,7.336666666666664,2.7129252154332426,1.5048871610172707,4.217812376450514,20.554666666666662,172.40933333333334,14.900678660333268,149.19895948001707,3.0831999999999993,25.769372832368493,-0.28859999999999997,-0.389254984513858,-0.3127330817088927,0.1428643332352431,0.35508783137983635,-0.3939725526391058,0.17997656576084609,0.4473299037484608,-1.259772552639106,0.10644661714757919,-1.7276972811733409,0.34161805995060524,-0.5021372384728301,0.09179435685277226,0.0,0.0,7.651276387163154,-5.832277789371131,0.0,32.375527447360895
73,EU28 as Home,Unilateral,2.3000000000000003,0.9750211240512634,0.8096348297646021,0.0,2.3000000000000003,0.024640562521673917,0.6430656460819928,0.015550848372554282,0.0,32.35763914205902,32.35763914205902,0.5021135855815806,3.891813117066879,1.1109704342513111,0.36572329061406145,0.6166454647165824,0.225346913079847,0.14037637753421447,25.870373404418444,7.336666666666666,2.681111400679835,1.567151556640283,4.248262957320118,20.554666666666662,172.40933333333334,14.933878072246582,149.17307648627792,3.0832,25.76319719991761,-0.28859999999999997,-0.4067061040214846,-0.3223553851408705,0.15374344841280144,0.3693545193674387,-0.4118608579409795,0.1964319862019046,0.4719098120993799,-1.2776608579409796,0.11076055788585226,-1.7858685354693122,0.36212427750677734,-0.5190441082751858,0.09598874242682265,0.0,0.0,8.268545155765125,-6.0280621350249,0.0,32.35763914205902
74,EU28 as Home,Unilateral,2.4000000000000004,0.9739796329119085,0.8440318516874081,0.0,2.4000000000000004,0.02482189341846006,0.6430656460819928,0.01537195969977149,0.0,32.340352748029375,32.340352748029375,0.49290117669278494,3.8959746916424502,1.0905871699908323,0.36233447943260205,0.6053317095752816,0.21866770476826058,0.1436667746643415,25.893222233147878,7.336666666666664,2.6502693238644692,1.629256772483294,4.279526096347763,20.554666666666662,172.4093333333333,14.968093387623778,149.14650281810435,3.0832,25.756939996576723,-0.28859999999999997,-0.4235517007442406,-0.3314013380217286,0.1638125676878309,0.38266531974089024,-0.4291472519706261,0.2121286343656088,0.49553140422292685,-1.2949472519706262,0.11503413688788422,-1.8429621823230231,0.38193188157672114,-0.5356377826867097,0.10004419765376364,0.0,0.0,8.894354958969734,-6.225683011626582,0.0,32.340352748029375
75,EU28 as Home,Unilateral,2.5,0.9729727238126991,0.8783939196824562,0.0,2.5,0.02500782564572113,0.6430656460819928,0.015198431004653996,0.0,32.32363154827635,32.32363154827635,0.48402081951107867,3.9000065542746647,1.0709385993132634,0.35916334829497387,0.5944257469835308,0.21230408626231,0.1468592620326639,25.915076549154804,7.336666666666665,2.6203513572250587,1.6912311904699537,4.3115825476950125,20.554666666666662,172.4093333333333,15.00331057472963,149.1192548344592,3.0831999999999993,25.750605377626552,-0.28859999999999997,-0.4398293896518233,-0.3399246594196402,0.17314501245688943,0.39510476221595403,-0.44586845172364775,0.22710885041299989,0.5182464517244405,-1.3116684517236479,0.11926794046226696,-1.8990171622424248,0.40108587224706826,-0.5519295793608713,0.10396911918079596,0.0,0.0,9.528460817965108,-6.424953472264784,0.0,32.32363154827635
76,EU28 as Home,Unilateral,2.6,0.9719984542310574,0.9127230628328247,0.0,2.6,0.02519825591738537,0.6430656460819928,0.015030004763443782,0.0,32.30744413744729,32.30744413744729,0.4754548573287323,3.903915673406998,1.0519856552010685,0.35619713579719753,0.5839058927466465,0.2062357550811313,0.1499613807160662,25.935985509731506,7.336666666666665,2.5913131012621666,1.7531014026169685,4.344414503879135,20.554666666666662,172.40933333333334,15.039516968203182,149.09134767170272,3.0831999999999997,25.744197019857822,-0.28859999999999997,-0.4555714127483329,-0.34797139929362486,0.18180216896513246,0.40674468831082333,-0.4620558625527096,0.24140707588514942,0.5400983189357014,-1.3278558625527097,0.12346253570874322,-1.95407072317097,0.41962374583421397,-0.5679303240248794,0.10777068056683943,0.0,0.0,10.170563349854106,-6.62574523848129,0.0,32.30744413744729
77,EU28 as Home,Unilateral,2.7,0.9710549568189638,0.9470211390934673,0.0,2.7,0.025393089076256065,0.6430656460819928,0.014866440123150863,0.0,32.291760269616525,32.291760269616525,0.4671868868548326,3.907708799953571,1.0336920439315662,0.3534241106494382,0.5737520019905628,0.20044405715716004,0.15298005349227814,25.955996608812214,7.336666666666666,2.563113030672358,1.814892528238895,4.378005558911253,20.554666666666662,172.40933333333334,15.076701250682849,149.06279527492543,3.0831999999999993,25.737718160002277,-0.28859999999999997,-0.47080870859306495,-0.35558288272362326,0.18983987223328927,0.4176501124049844,-0.47773973038347606,0.255057410756347,0.5611295194152213,-1.3435397303834762,0.12761848317441926,-2.0081579953731374,0.43758202438408283,-0.583650226924581,0.11145580372501157,0.0,0.0,10.820409286609095,-6.827929802820979,0.0,32.291760269616525
78,EU28 as Home,Unilateral,2.8000000000000003,0.9701404581112703,0.981289922187278,0.0,2.8000000000000003,0.025592237760780977,0.6430656460819928,0.014707511299195087,0.0,32.27655117727111,32.27655117727111,0.45920162412502064,3.9113923847558763,1.0160239483904454,0.350833460159118,0.5639453044856435,0.19491181266472504,0.15592164749439294,25.97515513519907,7.336666666666664,2.535712218086692,1.8766284327577158,4.412340650844408,20.55466666666666,172.40933333333334,15.114853411285319,149.03361044678226,3.0831999999999993,25.731171633616018,-0.28859999999999997,-0.4855706182101149,-0.36279613603554783,0.19730859740665863,0.4278796569232189,-0.4929488227288914,0.26809282444058624,0.5813809801140657,-1.3587488227288915,0.13173634328139505,-2.0613123070855277,0.45499566124683183,-0.5990989745651731,0.11503108216039387,0.0,0.0,11.477777595712023,-7.031385142551293,0.0,32.27655117727111
79,EU28 as Home,Unilateral,2.9000000000000004,0.9692533800963334,1.0155309591710389,0.0,2.9000000000000004,0.02579562030537459,0.6430656460819928,0.014553007533452662,0.0,32.26179126967223,32.26179126967223,0.4514848199229395,3.914972160966678,0.9989498409342843,0.348415186247237,0.5544683007758007,0.18962319561860105,0.15879199062863597,25.993501454212666,7.336666666666666,2.509074326837551,1.938331372931883,4.447405699769433,20.554666666666662,172.40933333333334,15.153964362949829,149.00380515519592,3.0832,25.724559967709247,-0.28859999999999997,-0.4998832546359364,-0.36964361355505354,0.20425200783994485,0.43748451550299444,-0.5077087303277708,0.28054191595514055,0.6008888014265779,-1.3735087303277709,0.13581664541978666,-2.113565242978666,0.47189530300863863,-0.6142857467025109,0.11850237963892585,0.0,0.0,12.142428714033036,-7.236018927786518,0.0,32.26179126967223
80,EU28 as Home,Unilateral,3.0,0.9683922130690708,1.049745781745962,0.0,3.0,0.0260031619630015,0.6430656460819928,0.01440273053647585,0.0,32.24745602702912,32.24745602702912,0.44402315515700397,3.9184536480048595,0.9824402519024569,0.3461600454775394,0.545304633690752,0.18456358110940518,0.16159646436813427,26.0110743222317,7.336666666666667,2.483165169973444,2.0000226486263206,4.483187818599765,20.554666666666666,172.4093333333333,15.194026193702355,148.97339035419017,3.0831999999999993,25.717885360459647,-0.28859999999999997,-0.5137715640459086,-0.3761546565305665,0.21071000027569106,0.4465112993844448,-0.5220439729708772,0.29243260392730974,0.6196880157140967,-1.3878439729708774,0.13985992502297062,-2.1649468897798587,0.48831053672981,-0.6292192877308418,0.12187532320335862,0.0,0.0,12.814153886328237,-7.441742190374377,0.0,32.24745602702912
81,EU28 as Home,Unilateral,3.1,0.967555545725056,1.0839357488228702,0.0,3.1,0.026214793261310144,0.6430656460819928,0.01425649438357405,0.0,32.233522507561965,32.233522507561965,0.43680419331122133,3.9218420242286394,0.9664676644103988,0.3440594835999713,0.5364390299508972,0.1797194581479364,0.1643400254520349,26.027910084149493,7.336666666666665,2.457952692342413,2.061722337311236,4.519675029653649,20.554666666666662,172.4093333333333,15.235031867334643,148.94237622479437,3.083199999999999,25.711149752414023,-0.28859999999999997,-0.5272588465183354,-0.38235561301946663,0.216718516289387,0.45500202094755293,-0.535977492438036,0.3037911383290286,0.6378115919780996,-1.4017774924380362,0.1438667000123801,-2.2154857418231613,0.5042690619742364,-0.6439078792318804,0.12515518247315083,0.0,0.0,13.492758843115485,-7.648475393511623,0.0,32.233522507561965
82,EU28 as Home,Unilateral,3.2,0.9667420849884867,1.118102216909017,0.0,3.2,0.026430450325104604,0.6430656460819928,0.014114124033205618,0.0,32.21996968437731,32.21996968437731,0.4298162693417547,3.925142040387319,0.9510062685234875,0.34210555535905185,0.5278571637212377,0.17507830533921986,0.16702725001983204,26.044042090359802,7.336666666666666,2.4334067151489585,2.1234496051021012,4.556856320251059,20.554666666666662,172.4093333333333,15.276975300514199,148.91077212778654,3.0832000000000006,25.70435483116875,-0.28859999999999997,-0.5403664430197476,-0.3882700098746333,0.22230944324111762,0.4629941709528544,-0.5495303156226896,0.3146412944683554,0.655289686106169,-1.4153303156226897,0.14783748596071078,-2.265209086876351,0.5197960743973744,-0.6583594521114101,0.12834678881536674,0.0,0.0,14.178047234707087,-7.856155914582328,0.0,32.21996968437731
83,EU28 as Home,Unilateral,3.3000000000000003,0.9659506179922286,1.1522463897281017,0.0,3.3000000000000003,0.02665007371364414,0.6430656460819928,0.013975455013245116,0.0,32.20677781833884,32.20677781833884,0.4230484684540324,3.9283581679229576,0.9360319142995314,0.3402908897104159,0.5195456305475535,0.1706285255631222,0.1696623641472937,26.059501712399623,7.336666666666667,2.4094988818635814,2.185222560389989,4.5947214422535705,20.554666666666666,172.40933333333325,15.319851151254849,148.87858677408443,3.0832000000000006,25.697502081439595,-0.28859999999999997,-0.5531143542790664,-0.39391910667204066,0.2275117005829071,0.47052175924309747,-0.5627221816611581,0.32500551087013463,0.6721507700329958,-1.4285221816611582,0.1517727818894805,-2.3141428058530393,0.5349152479903818,-0.6725815283876844,0.13145468157789056,0.0,0.0,14.869836000336484,-8.06472808640046,0.0,32.20677781833884
84,EU28 as Home,Unilateral,3.4000000000000004,0.9651799972351587,1.1863694157463085,0.0,3.4000000000000004,0.02687360867175869,0.6430656460819928,0.013840332238851958,0.0,32.193928215514454,32.193928215514454,0.4164905507599973,3.931494654748294,0.9215219450863145,0.338608636995603,0.5114918548280069,0.16635935293991275,0.17224928405569026,26.074318706135156,7.336666666666665,2.3862024544123064,2.247058500946497,4.633260955358804,20.554666666666662,172.40933333333328,15.363654880230612,148.845828187945,3.0831999999999993,25.69059278836665,-0.28859999999999997,-0.5655214846536221,-0.399322222538843,0.2323517216836522,0.4776158415816093,-0.5755717844855468,0.33490521571145493,0.6884219978790505,-1.441371784485547,0.1556730820058021,-2.3623115809252826,0.5496490646814972,-0.6865812816772017,0.13448316412271485,0.0,0.0,15.56795788432769,-8.274141560652497,0.0,32.193928215514454
85,EU28 as Home,Unilateral,3.5,0.9644290933979629,1.220472217733862,0.0,3.5,0.02710100401883169,0.6430656460819928,0.013708609789801707,0.0,32.18140244413468,32.18140244413468,0.4101329407577687,3.934555713816684,0.9074551742444236,0.3370524461406045,0.5036840768931197,0.16226080299907322,0.17479164314153123,26.08852249160128,7.336666666666667,2.363492274786519,2.3089737607642316,4.67246603555075,20.554666666666666,172.4093333333333,15.408382545125837,148.81250386978184,3.0831999999999997,25.683628081813897,-0.28859999999999997,-0.5776064055093997,-0.4044972450038263,0.23685457130171084,0.48430554733238407,-0.5880975558653176,0.344362282311085,0.7041306515585681,-1.4538975558653178,0.15953886227162983,-2.4097386619873604,0.5640200560438527,-0.700365469319822,0.13743648752721999,0.0,0.0,16.27228455043897,-8.48433898450174,0.0,32.18140244413468
86,EU28 as Home,Unilateral,3.6,0.9636970047075861,1.2545559953524172,0.0,3.6,0.0273322133103021,0.6430656460819928,0.01358014941494742,0.0,32.1691858314246,32.1691858314246,0.40396654483314604,3.937544665453632,0.8938114813532849,0.3356163378110506,0.4961111288794523,0.15832354382941047,0.17729279398164013,26.10213643481187,7.336666666666665,2.341344507198141,2.3709841681554997,4.712328675353641,20.554666666666662,172.4093333333333,15.454031039904914,148.77862062594937,3.0831999999999997,25.67660890929302,-0.28859999999999997,-0.5893839901247979,-0.40945935960684204,0.24104004771220522,0.49061488763557964,-0.6003141685754017,0.35339222914495494,0.719297438076552,-1.4661141685754018,0.1633706057049613,-2.456446947302191,0.578045111362987,-0.7139407464574126,0.14031802507886473,0.0,0.0,16.982609499015016,-8.695311201254743,0.0,32.1691858314246
87,EU28 as Home,Unilateral,3.7,0.9629827683041968,1.28862162391643,0.0,3.7,0.0275671929079486,0.6430656460819928,0.013454820921824925,0.0,32.157262653159464,32.157262653159464,0.3979828797172617,3.9404651099647947,0.8805720964350127,0.33429478165425885,0.4887625924883903,0.1545389176668419,0.17975586398741694,26.115185676288466,7.336666666666667,2.3197367052512203,2.4331046458795953,4.752841351130815,20.554666666666666,172.40933333333334,15.50059772579193,148.74418485153876,3.0832,25.669536102639572,-0.28859999999999997,-0.6008700630584471,-0.4142231914161437,0.2449284380502921,0.49656767433948956,-0.6122373468405371,0.3620133787416506,0.7339455679075151,-1.4780373468405372,0.16716877423690368,-2.5024577756565,0.5917432175466185,-0.7273133149863092,0.14313140550504297,0.0,0.0,17.698799306466956,-8.907023458728242,0.0,32.157262653159464
88,EU28 as Home,Unilateral,3.8000000000000003,0.962285488778035,1.3226699836481415,0.0,3.8000000000000003,0.027805902792041894,0.6430656460819928,0.013332501029988758,0.0,32.145618280056304,32.145618280056304,0.3921739442250561,3.943320401535514,0.8677193161645114,0.3330826086815459,0.48162864146822254,0.1508988452063112,0.18218376347523463,26.127693619760404,7.336666666666665,2.2986476142463417,2.4953495488610735,4.793997163107415,20.554666666666662,172.4093333333333,15.54808060036901,148.70920241135866,3.0831999999999997,25.662410359554027,-0.28859999999999997,-0.6120793337679616,-0.4188020243460304,0.24853809898273777,0.5021855473971574,-0.6238817199436966,0.37024266276414153,0.7480966299774643,-1.4896817199436967,0.1709338269649997,-2.547791643658729,0.6051319560065759,-0.7404891320324947,0.14588000637759896,0.0,0.0,18.42072219375628,-9.119449717501743,0.0,32.145618280056304
89,EU28 as Home,Unilateral,3.9000000000000004,0.9616043337467981,1.3567018961466655,0.0,3.9000000000000004,0.028048305873992947,0.6430656460819928,0.013213073139719598,0.0,32.134239107214384,32.134239107214384,0.3865321968449266,3.946113663209803,0.8552364542846065,0.33197498554725496,0.4747000140920006,0.1473957863242456,0.18457919922300936,26.13968205044398,7.336666666666666,2.2780571313036293,2.55773258556091,4.835789716864539,20.554666666666662,172.40933333333334,15.596478170590297,148.67367874066514,3.0831999999999993,25.655232270058224,-0.28859999999999997,-0.6230254709489362,-0.4232079430213664,0.25188566937089857,0.5074882057498475,-0.6352608927856167,0.3780957277457837,0.7617706992010369,-1.5010608927856168,0.17466621273099514,-2.5924681627335415,0.6182276005131526,-0.7534738974524928,0.1485669700064611,0.0,0.0,19.148248014518934,-9.332571338088293,0.0,32.134239107214384
90,EU28 as Home,Unilateral,4.0,0.9609385155142238,1.3907181482004038,0.0,4.0,0.028294368051927667,0.6430656460819928,0.01309642674884305,0.0,32.123112250559345,32.123112250559345,0.3810505223090429,3.9488478593965066,0.8431077676399278,0.3309673914395424,0.4679679721025575,0.1440226951274167,0.1869446963121257,26.15117161436112,7.336666666666668,2.257946204816864,2.620266928103948,4.878213132920812,20.554666666666666,172.40933333333336,15.645789472122603,148.6376188370173,3.0832,25.64800231974185,-0.28859999999999997,-0.633721400083576,-0.42745204732662906,0.25498648960938014,0.5124938126789003,-0.646387749440656,0.3855874458601818,0.7749868651971674,-1.5121877494406561,0.17836637449444015,-2.636506116790322,0.6310455754144171,-0.7662730705941252,0.15119527445991598,0.0,0.0,19.881255276317706,-9.546373475122158,0.0,32.123112250559345
91,EU28 as Home,Unilateral,4.1000000000000005,0.9602873349300405,1.4247195108424497,0.0,4.1000000000000005,0.028544057639189515,0.6430656460819928,0.012982457223906655,0.0,32.11222628250337,32.11222628250337,0.3757221919879892,3.951525613192062,0.8313183685465753,0.33005557965423027,0.46142425207318616,0.14077297926647833,0.18928260038775194,26.162180624406705,7.336666666666666,2.2382967950022636,2.682965153198643,4.921261948200907,20.554666666666662,172.4093333333333,15.696013962777563,148.6010273440292,3.0831999999999997,25.64072091089518,-0.28859999999999997,-0.6441786015014795,-0.43154425813147407,0.257853894503186,0.5172184433382417,-0.6572737174966292,0.39273048967195123,0.7877618172529957,-1.5230737174966293,0.18203474377149287,-2.679923590000594,0.6435992567827421,-0.7788919074336841,0.15376755916948592,0.0,0.0,20.619603925866834,-9.760855864624451,0.0,32.11222628250337
92,EU28 as Home,Unilateral,4.2,0.959650091653244,1.458706660113163,0.0,4.2,0.028797345469319904,0.6430656460819928,0.01287106528015573,0.0,32.10156973444358,32.10156973444358,0.37054086389258906,3.954149572854024,0.819854224796157,0.32923558385222723,0.4550610654098809,0.13764047318208542,0.19159511067014176,26.17272748508763,7.336666666666666,2.219091784241462,2.7458393498936733,4.964931134135135,20.554666666666662,172.4093333333333,15.747151550407802,148.56390853598512,3.0832,25.633388363030857,-0.28859999999999997,-0.6544085540427386,-0.4354939591115803,0.26050090574863133,0.5216775464123791,-0.6679302655564214,0.3995381233515367,0.8001126417938806,-1.5337302655564216,0.18567174521753615,-2.7227377889930624,0.6559023568361224,-0.7913354088987692,0.1562864781649135,0.0,0.0,21.363183803009818,-9.976011425990757,0.0,32.10156973444358
93,EU28 as Home,Unilateral,4.3,0.9590260801551083,1.492680196314482,0.0,4.3,0.02905420492765288,0.6430656460819928,0.012762156556999206,0.0,32.091131030658744,32.091131030658744,0.365500553063953,3.956722427596838,0.8087020941411669,0.3285036977539469,0.4488710619873678,0.1346194031278661,0.19388429462608076,26.182830794990295,7.336666666666666,2.2003149038878616,2.80890119821882,5.009216102106682,20.554666666666666,172.40933333333334,15.79920260655198,148.52626631320933,3.0832000000000006,25.626004915346066,-0.28859999999999997,-0.6644227999744623,-0.4393100643841129,0.262940321063251,0.5258860503378084,-0.6783689693412569,0.40602428457449946,0.8120569203410781,-1.544168969341257,0.18927779941120149,-2.7649651118231913,0.667969010521958,-0.8036083409135845,0.1587547155351428,0.0,0.0,22.11191645871601,-10.191825926633982,0.0,32.091131030658744
