,tax_sce,regionbase,varphi,pe,tb,prop,te,jxbar_prime,jmbar_prime,j0_prime,Qe_prime,Qestar_prime,Qeworld_prime,Cec_prime,Cecstar_prime,Cey_prime,Cex_prime,Cem_prime,Cex1_prime,Cex2_prime,Ceystar_prime,Vgm_prime,Vgx1_prime,Vgx2_prime,Vgx_prime,Vg_prime,Vgstar_prime,Lg_prime,Lgstar_prime,Ve_prime,Vestar_prime,delta_Le,delta_Lestar,leakage1,leakage2,leakage3,chg_extraction,chg_production,chg_consumption,chg_Qeworld,subsidy_ratio,delta_Vg,delta_Vgstar,delta_UCec,delta_UCecstar,welfare,welfare_noexternality,Qe1_prime,Qe1star_prime,Qe2_prime,Qe2star_prime,region_scenario,conv,petb,Qeworld_chg
27,purete,OECD37 as Home,2.7,1.2303426361210161,0.0,1.0,1.2303426361210161,0.05485995970618288,0.7786238142659195,0.05485995970618288,0.0,26.233326457060816,26.233326457060816,2.068123078317611,1.5416030821949351,7.111165412900014,0.7400946478379511,2.021827031730473,0.7400946478379511,0.0,12.75052130962401,16.583599999999997,6.070466666666666,0.0,6.070466666666666,74.91139999999999,110.65386666666664,54.738526666666665,102.99194999999999,11.236709999999997,16.598079999999996,-2.875163333333333,2.8751600091344667,0.42743178379984964,-0.0038849852351861337,-0.5730189900096427,2.582826457060815,-0.023475658645516262,-3.462560960343101,-6.042663542939184,0.0,-2.3292879161838393,-3.4406607606543784,-0.527456266356414,-0.39317205753515827,12.848001625126305,-8.931315763062678,0.0,26.233326457060816,0.0,0.0,3.0,1.0,1.2303426361210161,18.72187861859954
28,purete,OECD37 as Home,2.8000000000000003,1.2303428871187787,0.0,1.0,1.2303428871187787,0.05485995970618288,0.7786238142659195,0.05485995970618288,0.0,26.233329132943826,26.233329132943826,2.0681226564073687,1.541602767698116,7.111163962177109,0.7400944968539428,2.0218266192649184,0.7400944968539428,0.0,12.750518708436688,16.583599999999997,6.070466666666666,0.0,6.070466666666666,74.91139999999999,110.65386666666664,54.73852666666665,102.99194999999996,11.236709999999997,16.598079999999996,-2.875163333333333,2.875163301387758,0.4274324159121827,-0.0038854856850224244,-0.5730197512636718,2.582829132943825,-0.023478672298391956,-3.4625640270112523,-6.042660867056174,0.0,-2.3292902085442746,-3.4406641467684542,-0.5274567854506264,-0.3931724444740432,13.654619823505506,-8.931328947652545,0.0,26.233329132943826,0.0,0.0,3.0,1.0,1.2303428871187787,18.721870327971796
29,purete,OECD37 as Home,2.9000000000000004,1.230342883529012,0.0,1.0,1.230342883529012,0.05485995970618288,0.7786238142659195,0.05485995970618288,0.0,26.233329094673383,26.233329094673383,2.0681226624415223,1.5416027721960446,7.1111639829253255,0.7400944990133137,2.0218266251639947,0.7400944990133137,0.0,12.75051874563883,16.5836,6.070466666666666,0.0,6.070466666666666,74.9114,110.65386666666666,54.73852666666666,102.99194999999999,11.236709999999999,16.59808,-2.875163333333333,2.8751632543019925,0.4274324068717167,-0.0038854785275934784,-0.5730197403762229,2.5828290946733823,-0.023478629197175138,-3.46256398315181,-6.042660905326617,0.0,-2.329290175758967,-3.4406640983402963,-0.5274567780265486,-0.39317243894004894,14.461261187766716,-8.93132875908676,0.0,26.233329094673383,0.0,0.0,3.0,1.0,1.230342883529012,18.72187044654424
0,puretc,OECD37 as Home,0.0,1.0,0.0,0.5,0.0,0.05485995970618288,0.7786238142659195,0.054859959706182876,8.62549,23.6505,32.27599,2.5445,1.8967,8.74917,0.91057,2.48754,0.9105699999999999,-4.692867212632701e-16,15.68751,16.5836,6.070466666666665,0.0,6.070466666666666,74.91139999999999,110.65386666666664,54.73852666666666,102.99194999999999,11.236709999999999,16.59808,0.0,0.0,,-inf,,0.0,3.379225999999999,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,8.62549,23.6505,0.0,0.0,3.0,1.0,1.0,3.098277358772504e-05
1,puretc,OECD37 as Home,0.1,0.9857397142085511,0.05179150541355074,1.0,0.05179150541355074,0.05485995970618288,0.7786238142659195,0.05328851480275581,8.5637681909838,23.481263047184843,32.04503123816865,2.4524563231232492,1.9241387687447062,8.432681190245718,0.9237428368513031,2.397556770297507,0.8524919684821437,0.025236692867127358,15.914454671835427,16.583599999999997,5.896580211848834,0.17388645481783388,6.070466666666666,74.91139999999999,110.65386666666663,54.73852666666666,102.99194999999996,11.236709999999997,16.598079999999992,-0.0612811969571161,-0.1680288248707348,-0.7327583135327667,15.22430850534465,1.1584590916139799,-0.16923695281515805,3.516187442132935,0.2675562774314386,-0.2309587618313529,0.007651626808812595,-0.41400606095126774,0.23839723979744762,-0.09374972052233205,0.027242189742658154,0.013735621117107123,-0.017095302057650384,8.5637681909838,23.481263047184843,0.0,0.0,3.0,1.0,1.0375312196221018,0.7156052851386666
2,puretc,OECD37 as Home,0.2,0.9726551387215527,0.10258177075394304,1.0,0.10258177075394304,0.05485995970618288,0.7786238142659195,0.05182288998260074,8.50674116686599,23.324898871480244,31.831640038346233,2.3664552818755795,1.9500231114729951,8.136969761653512,0.9361694230052013,2.313480908578023,0.7999729991729793,0.04723976214605397,16.128542764519285,16.5836,5.734403158416037,0.33606350825062237,6.070466666666666,74.9114,110.65386666666664,54.73852666666666,102.99194999999997,11.23671,16.59808,-0.11712149675787217,-0.32113908416473225,-0.7327583135327517,8.205693682355683,1.1701481801918647,-0.3256011285197573,3.646199673097307,0.5199552989974805,-0.44434996165376717,0.01492746660458999,-0.8151221034081954,0.4601932295504256,-0.18458055713123794,0.052587317237192725,0.053674687032357046,-0.06495878174643158,8.50674116686599,23.324898871480244,0.0,0.0,3.0,1.0,1.0752369094754957,1.3767504078998956
3,puretc,OECD37 as Home,0.30000000000000004,0.9606175077249621,0.1524722798591781,1.0,0.1524722798591781,0.05485995970618288,0.7786238142659195,0.05045310718381865,8.453937345150518,23.1801144261349,31.634051771285417,2.285979098925268,1.974459121083447,7.86025535584358,0.9479006916670818,2.2348062282336656,0.7523424572019819,0.06645485633242575,16.330651767062676,16.583599999999997,5.58283139523731,0.4876352714293483,6.070466666666666,74.91139999999999,110.65386666666663,54.73852666666666,102.99194999999997,11.236710000000002,16.59808,-0.16816325901284201,-0.4610920837289509,-0.7327583135327546,5.872269054367827,1.181159722067795,-0.4703855738651015,3.769633995296342,0.7582315798132093,-0.641938228714583,0.02185543836041537,-1.203898241715643,0.6668936603682282,-0.27261708062639944,0.07620744119924841,0.11803622757232703,-0.1390427598906959,8.453937345150518,23.1801144261349,0.0,0.0,3.0,1.0,1.1130897875841401,1.9889336618992008
4,puretc,OECD37 as Home,0.4,0.9495142796238898,0.2015527581392873,1.0,0.2015527581392873,0.05485995970618288,0.7786238142659195,0.04917027056617249,8.404938233269345,23.04576223332665,31.450700466595993,2.2105575586707475,1.997547631143892,7.600921153702235,0.9589850511365496,2.161073039691818,0.7090221844050751,0.08326047855385829,16.521615668817482,16.5836,5.440880563193175,0.6295861034734848,6.070466666666666,74.91139999999999,110.65386666666667,54.73852666666667,102.99195,11.236709999999997,16.598080000000003,-0.2149603760513227,-0.5894065582131344,-0.7327583135327527,4.7096982951879385,1.1915434660147743,-0.6047377666733524,3.8868647085093,0.9833683510979263,-0.8252895334040069,0.028461241670424298,-1.580885924333963,0.8598587167164157,-0.3579841639116575,0.09825799297244205,0.20521491931704494,-0.23546008256731826,8.404938233269345,23.04576223332665,0.0,0.0,3.0,1.0,1.151067037763177,2.5570068577395277
5,puretc,OECD37 as Home,0.5,0.9392471658827279,0.24990248139106674,1.0,0.24990248139106674,0.05485995970618288,0.7786238142659195,0.04796645180978473,8.359373356399251,22.920826476585155,31.280199832984408,2.139764250303873,2.0193832559690867,7.357500957292645,0.9694679239667691,2.091864477579444,0.6695128540680783,0.09797857243303813,16.70221702000717,16.583599999999997,5.307673363033011,0.7627933036336476,6.070466666666666,74.91139999999999,110.65386666666664,54.73852666666666,102.99194999999997,11.236709999999999,16.598079999999992,-0.2579907554821384,-0.7073928973925334,-0.7327583135327551,4.015160653342754,1.20134566454731,-0.7296735234148457,3.9982574975866143,1.196288199943023,-0.995790167015592,0.03476845934133299,-1.9466308695072798,1.04031141941624,-0.44080538231041533,0.1188787299016991,0.3137474855398857,-0.35089779342672833,8.359373356399251,22.920826476585155,0.0,0.0,3.0,1.0,1.1891496472737946,3.0852651103469917
6,puretc,OECD37 as Home,0.6000000000000001,0.9297300639889067,0.2975915960025101,1.0,0.2975915960025101,0.05485995970618288,0.7786238142659195,0.046834586292318216,8.316914049575047,22.804405979193607,31.121320028768654,2.0732136780050867,2.040054499111724,7.128669253366776,0.97939179904896,2.026803675608085,0.6333826343331291,0.11088346011939937,16.87318782905054,16.5836,5.182428066978674,0.8880385996879923,6.070466666666666,74.9114,110.65386666666664,54.738526666666665,102.99194999999997,11.236709999999999,16.59808,-0.29766832283278516,-0.8161860565784405,-0.7327583135327531,3.5544074124331133,1.210609232108588,-0.8460940208063938,4.104167504658626,1.3978541272112253,-1.1546699712313462,0.040798668987070075,-2.301663202430738,1.2093525200185613,-0.521200780173646,0.13819543734692194,0.4423096309922652,-0.48251887673660904,8.316914049575047,22.804405979193607,0.0,0.0,3.0,1.0,1.2273216599914167,3.577518810358623
7,puretc,OECD37 as Home,0.7000000000000001,0.9208877230708228,0.3446820648283144,1.0,0.3446820648283144,0.05485995970618288,0.7786238142659195,0.0457683738192749,8.277269918194634,22.69570449913712,30.972974417331752,2.01055686672913,2.0596430514625617,6.913226104020633,0.9887958946434672,1.9655494707264216,0.6002570111596233,0.12220936525280689,17.035203757183236,16.583599999999997,5.064447534148202,1.0060191325184604,6.070466666666666,74.91139999999999,110.65386666666664,54.73852666666666,102.99194999999999,11.236709999999999,16.598079999999996,-0.33435125059704207,-0.9167681201004632,-0.7327583135327527,3.227075166130417,1.21937352432553,-0.9547955008628826,4.204929227909659,1.5888627032892657,-1.3030155826682481,0.046571590869552426,-2.646497303089747,1.367966578375744,-0.5992868364238173,0.1563206231808313,0.5896743894898367,-0.6279118628933439,8.277269918194634,22.69570449913712,0.0,0.0,3.0,1.0,1.2655697878991372,4.037134659400952
8,puretc,OECD37 as Home,0.8,0.912653915981136,0.3912288514433777,1.0,0.3912288514433777,0.05485995970618288,0.7786238142659195,0.044762194494813265,8.240182622059248,22.59401368536886,30.83419630742811,1.9514791234077034,2.0782247977986037,6.710089448671633,0.9977166416046155,1.9077942144396138,0.5698108018315251,0.1321567401055278,17.18889244356702,16.583599999999997,4.953109901336467,1.1173567653301995,6.070466666666666,74.91139999999999,110.65386666666664,54.73852666666666,102.99194999999997,11.236709999999999,16.59808,-0.3683516871926405,-1.00999497743891,-0.7327583135327531,2.9829945020321853,1.2276748692198776,-1.0564863146311403,4.300862658006636,1.7700538829702417,-1.441793692571892,0.052105209605498914,-2.981622312543493,1.5170401576655586,-0.6751743147475487,0.17335559697532696,0.7547325854795425,-0.7849996235801117,8.240182622059248,22.59401368536886,0.0,0.0,3.0,1.0,1.3038827674245137,4.467107735072174
9,puretc,OECD37 as Home,0.9,0.9049703570632706,0.437280870931687,1.0,0.437280870931687,0.05485995970618288,0.7786238142659195,0.043811022326127776,8.20542259409205,22.49870408076226,30.704126674854308,1.8956958319618555,2.0958697544027878,6.518280645362825,1.0061876534330925,1.8532596619526016,0.54176062942723,0.14089761243357188,17.334832989345326,16.5836,4.847859023005698,1.2226076436609639,6.070466666666666,74.9114,110.65386666666666,54.738526666666665,102.99194999999999,11.236710000000004,16.59808,-0.3999419283898295,-1.0966132448572388,-0.7327583135327524,2.7943069737890984,1.2355466064463316,-1.1517959192377418,4.392268651297929,1.9421103971812066,-1.5718633251456922,0.05741595753039952,-3.3075053878622698,1.6573695834512805,-0.7489690006608305,0.18939135664679593,0.9364645667457295,-0.9520023323258712,8.20542259409205,22.49870408076226,0.0,0.0,3.0,1.0,1.3422512279949577,4.870099532611523
10,puretc,OECD37 as Home,1.0,0.8977856204961825,0.48288144934086086,1.0,0.48288144934086086,0.05485995970618288,0.7786238142659195,0.042910358710677096,8.172785459880823,22.40921530474343,30.582000764624254,1.842949727409897,2.1126424356760625,6.336915097882823,1.0142399022795128,1.8016943072985712,0.5158590237055323,0.14857997067593604,17.473558989873244,16.5836,4.748197111390101,1.322269555276565,6.070466666666666,74.91139999999999,110.65386666666663,54.73852666666666,102.99194999999996,11.236709999999999,16.59808,-0.4293602449062389,-1.1772762442661233,-0.7327583135327539,2.6443080059940454,1.2430193084206704,-1.2412846952565708,4.479429297171816,2.1056613278288197,-1.6939892353757457,0.06251883341796449,-3.6245892087376173,1.789670865706205,-0.8207711368926363,0.20450972226817565,1.1339341767638353,-1.127389514123995,8.172785459880823,22.40921530474343,0.0,0.0,3.0,1.0,1.3806670698370433,5.248479475076678
11,puretc,OECD37 as Home,1.1,0.8910542012755156,0.5280693869743667,1.0,0.5280693869743667,0.05485995970618288,0.7786238142659195,0.04205616881681317,8.142088846932328,22.32504730448624,30.46713615141857,1.7930080244651023,2.128602275018663,6.165192382554268,1.0219019210016047,1.752870576214549,0.49188925841480946,0.1553314751514236,17.605562015805354,16.583599999999997,4.653677696766468,1.4167889699001925,6.070466666666666,74.91139999999999,110.65386666666663,54.73852666666665,102.99194999999999,11.236709999999997,16.598079999999996,-0.4568158419274771,-1.2525576018876377,-0.7327583135327536,2.5223754785927364,1.2501210164652066,-1.3254526955137607,4.562608592019902,2.2612862118256203,-1.8088538485814318,0.06742754221030767,-3.933292316257446,1.9145888832398097,-0.8906755000989681,0.21878438559405353,1.3462812465554592,-1.3098421651543413,8.142088846932328,22.32504730448624,0.0,0.0,3.0,1.0,1.4191235882498823,5.604361905383055
12,puretc,OECD37 as Home,1.2000000000000002,0.8847358546114765,0.572879235597944,1.0,0.572879235597944,0.05485995970618288,0.7786238142659195,0.04124482874853451,8.113170257469829,22.245754522269483,30.35892477973931,1.7456597541360686,2.1438037015386002,6.002387090231739,1.0291998399905111,1.7065822223633857,0.46966100430266466,0.16126251268797137,17.73129224754774,16.583599999999997,4.563899781029837,1.506566885636823,6.070466666666666,74.91139999999997,110.65386666666663,54.73852666666665,102.99194999999997,11.236709999999997,16.598079999999996,-0.4824924595496725,-1.3229611204209304,-0.7327583135327532,2.421435859798179,1.256877316228813,-1.4047454777305184,4.642050469911126,2.4095157890768526,-1.9170652202606888,0.07215460679073937,-4.234010309523933,2.0327029199802866,-0.9587716718313151,0.2322815427041329,1.5727036547342892,-1.498228492192383,8.113170257469829,22.245754522269483,0.0,0.0,3.0,1.0,1.4576150902094205,5.939630748112195
13,puretc,OECD37 as Home,1.3,0.8787946469730596,0.6173419415012207,1.0,0.6173419415012207,0.05485995970618288,0.7786238142659195,0.04047307334888282,8.085883455611539,22.170935989368804,30.256819444980344,1.7007137046189162,2.158297170485775,5.847841746135066,1.0361578818628312,1.6626423143201954,0.4490066712262434,0.16646885470810052,17.851166997926555,16.583599999999997,4.4785020619374984,1.591964604729161,6.070466666666666,74.91139999999997,110.65386666666664,54.738526666666644,102.99194999999997,11.236709999999995,16.59808,-0.5065529677201847,-1.3889333780534472,-0.7327583135327536,2.3365957375506707,1.2633118306592628,-1.4795640106311971,4.71798531224675,2.550842050275161,-2.019170555019656,0.0767115051140177,-4.527115143402575,2.1445388226390394,-1.0251438795152534,0.24506128328695026,1.812473335576927,-1.6915617265438627,8.085883455611539,22.170935989368804,0.0,0.0,3.0,1.0,1.4961365884742803,6.255981394905376
14,puretc,OECD37 as Home,1.4000000000000001,0.8731986561542159,0.6614852940935776,1.0,0.6614852940935776,0.05485995970618288,0.7786238142659195,0.039737958191841415,8.060097685621953,22.10023318255566,30.16033086817761,1.6579960972349777,2.1721288582297396,5.700958818646234,1.0427982150251773,1.6208809635354273,0.42977826737442765,0.17103374857721257,17.965568189364483,16.583599999999997,4.397158727365594,1.6733079393010644,6.070466666666666,74.91139999999999,110.65386666666662,54.73852666666666,102.99194999999997,11.236709999999997,16.598079999999992,-0.5291411774810679,-1.4508686947658633,-0.7327583135327526,2.2643653133164947,1.2694461136118718,-1.5502668174443421,4.79062515289991,2.6857152626194,-2.1156591318223903,0.08110874986623928,-4.812957790522022,2.2505700717225086,-1.0898715992477574,0.25717771302681325,2.0649074129943297,-1.888993841756412,8.060097685621953,22.10023318255566,0.0,0.0,3.0,1.0,1.5346839502477936,6.554929767698579
15,puretc,OECD37 as Home,1.5,0.8679193085146673,0.7053342875594856,1.0,0.7053342875594856,0.05485995970618288,0.7786238142659195,0.03903682096213639,8.03569512278288,22.03332303456111,30.06901815734399,1.6173489372898973,2.1853414037371275,5.56119504879884,1.0491413096435473,1.581143712110871,0.41184478266167973,0.17502977667176434,18.074848486603166,16.5836,4.319575181834778,1.750891484831889,6.070466666666666,74.91139999999999,110.65386666666666,54.73852666666666,102.99194999999997,11.236709999999999,16.59808,-0.5503850151998662,-1.5091178358544775,-0.732758313532753,2.2021885847283866,1.2753000040982094,-1.6171769654388903,4.860168198714039,2.8145511999838426,-2.20697184265601,0.08535599243942582,-5.091868130265907,2.3512264371108316,-1.1530295306599174,0.268679942696271,2.329377549905156,-2.089786641371493,8.03569512278288,22.03332303456111,0.0,0.0,3.0,1.0,1.573253596074153,6.837841872152723
16,puretc,OECD37 as Home,1.6,0.8629310737912873,0.7489113465558863,1.0,0.7489113465558863,0.05485995970618288,0.7786238142659195,0.03836725047219617,8.0125698775952,21.96991520366556,29.982485081260762,1.5786282255173532,2.1979739258511684,5.42805530039287,1.055205945938893,1.5432897842811697,0.3950899105419093,0.17852035691436485,18.179331439621162,16.583599999999997,4.245484618116998,1.8249820485496675,6.070466666666666,74.91139999999999,110.65386666666664,54.73852666666666,102.99194999999997,11.236709999999999,16.59808,-0.5703981572330173,-1.5639924940657823,-0.7327583135327539,2.1481520199270565,1.2808916551293583,-1.6805847963344398,4.926797223902334,2.937731311411227,-2.293504918739238,0.08946210000693378,-5.364157121814767,2.4468965759835877,-1.2146880889920353,0.27961238502694635,2.6052940827234936,-2.293303286946252,8.0125698775952,21.96991520366556,0.0,0.0,3.0,1.0,1.6118424203471737,7.1059453424812276
17,puretc,OECD37 as Home,1.7000000000000002,0.858210925603276,0.7922369025432596,1.0,0.7922369025432596,0.05485995970618288,0.7786238142659195,0.037727057968658696,7.990625843534491,21.90974617239282,29.90037201592731,1.5417027770320322,2.210062751958934,5.301088499007798,1.061009564006562,1.5071909318051722,0.37941019137312426,0.18156107027615417,18.27931751040401,16.583599999999997,4.174644842189562,1.8958218244770966,6.070466666666666,74.91139999999999,110.65386666666663,54.73852666666665,102.99194999999999,11.236709999999997,16.598079999999996,-0.5892825328902689,-1.6157721525526423,-0.7327583135327529,2.1007941831006427,1.2862378744629035,-1.7407538276071826,4.990684442209183,3.055609826369505,-2.37561798407269,0.09343523449461955,-5.6301160383181195,2.5379356578000123,-1.2749132316755059,0.29001562603320913,2.8921195868800846,-2.498983199776651,7.990625843534491,21.90974617239282,0.0,0.0,3.0,1.0,1.6504478281465356,7.360354393582516
18,puretc,OECD37 as Home,1.8,0.8537382148597884,0.8353292132524957,1.0,0.8353292132524957,0.05485995970618288,0.7786238142659195,0.03711425235045905,7.969776396929061,21.85257842459626,29.82235482152532,1.5064525601364214,2.221641209198419,5.179881920050609,1.0665681635787443,1.472729809959424,0.3647132776438619,0.18420071244013309,18.375082346028517,16.5836,4.106835531020715,1.963631135645945,6.070466666666666,74.9114,110.65386666666664,54.738526666666665,102.99194999999999,11.236710000000002,16.59808,-0.607129108684702,-1.664706235233887,-0.7327583135327526,2.0589809765967515,1.2913540474975622,-1.7979215754037412,5.051988155987942,3.168511718805682,-2.4536351784746806,0.0972829215284321,-5.890020196597472,2.6246655470215234,-1.33376730290648,0.2999264458922794,3.189345224602475,-2.7063439779146674,7.969776396929061,21.85257842459626,0.0,0.0,3.0,1.0,1.689067428112284,7.602073300516432
19,puretc,OECD37 as Home,1.9000000000000001,0.8494943750503521,0.8782051213655253,1.0,0.8782051213655253,0.05485995970618288,0.7786238142659195,0.03652702025869009,7.949943273328986,21.798197364540126,29.748140637869113,1.4727677110349349,2.23273991647982,5.064057800886428,1.0718964442183951,1.439799014308446,0.35091658790360397,0.1864822160511623,18.466879193956,16.583599999999997,4.041856029435725,2.028610637230943,6.070466666666666,74.91139999999999,110.65386666666666,54.73852666666666,102.99194999999997,11.236709999999997,16.598080000000003,-0.6240193024458806,-1.7110179841952515,-0.7327583135327533,2.0218191340152396,1.2962542799196093,-1.8523026354598748,5.1108542082644455,3.2767355546542163,-2.527849362130887,0.10101210079726386,-6.1441289746451835,2.707378546821067,-1.3913090376083972,0.3093782467463414,3.4964903285797084,-2.9149687925269405,7.949943273328986,21.798197364540126,0.0,0.0,3.0,1.0,1.7276994964158774,7.832009425365255
20,puretc,OECD37 as Home,2.0,0.8454624397639949,0.9208795907266216,1.0,0.9208795907266216,0.05485995970618288,0.7786238142659195,0.03596370386027025,7.931054518936058,21.74640569986137,29.677460218797428,1.4405477068553827,2.243387654843012,4.9532704973031665,1.0770082231614917,1.408300272238569,0.3379461137444745,0.18844349738644292,18.55494610071508,16.5836,3.979522891793829,2.090943774872832,6.070466666666666,74.9114,110.65386666666664,54.73852666666665,102.99194999999999,11.23671,16.59808,-0.6400270988396876,-1.7549102602991866,-0.7327583135327532,1.9885946316005751,1.3009517932694614,-1.904094300138631,5.167422372953652,3.3805619787195873,-2.598529781202572,0.10462920137644405,-6.392685380969737,2.7863451730885047,-1.4475934639122572,0.31840194105565084,3.8131248258692088,-3.1244835520347487,7.931054518936058,21.74640569986137,0.0,0.0,3.0,1.0,1.7663420304906166,8.0509969674141
21,puretc,OECD37 as Home,2.1,0.8416272344429188,0.9633665505680671,1.0,0.9633665505680671,0.05485995970618288,0.7786238142659195,0.03542278888860002,7.913045560560363,21.697026375316984,29.610071935877347,1.409700089636217,2.2536105325244664,4.847202095988406,1.0819160344813639,1.3781431955094026,0.3257353380896023,0.19011802766948535,18.639499006212308,16.583599999999997,3.9196685586406272,2.1507981080260294,6.070466666666666,74.91139999999999,110.65386666666664,54.738526666666644,102.99194999999997,11.236709999999999,16.598079999999996,-0.6552184496149215,-1.7965638987023,-0.732758313532753,1.9587316924686493,1.3054585660581723,-1.953473624683017,5.22181820172171,3.480245573218138,-2.6659180641226534,0.10814016083619227,-6.635919856226238,2.861809038896745,-1.5026727640179076,0.3270253670349494,4.138825423984027,-3.334573731094604,7.913045560560363,21.697026375316984,0.0,0.0,3.0,1.0,1.8049937850109858,8.259784558565672
22,puretc,OECD37 as Home,2.2,0.8379748340669306,1.0056785021881387,1.0,1.0056785021881387,0.05485995970618288,0.7786238142659195,0.03490288815473101,7.895856813797535,21.649896014570608,29.545752828368144,1.3801401543136789,2.26343312817018,4.745561341684656,1.0866316779237204,1.3492449752255642,0.31422443603200717,0.1915354902449902,18.720741199188577,16.583599999999997,3.862139532155184,2.208327134511482,6.070466666666666,74.91139999999999,110.65386666666664,54.738526666666644,102.99194999999996,11.236709999999999,16.59808,-0.6696535655472556,-1.836143993207965,-0.7327583135327532,1.9317597127511772,1.309785846606541,-2.000603985429393,5.2741621744141405,3.576026005282479,-2.730237171631856,0.1115504803707611,-6.874047363601998,2.933996291253433,-1.5565956153255984,0.3352743670123519,4.4732137107083,-3.5449541216778053,7.895856813797535,21.649896014570608,0.0,0.0,3.0,1.0,1.8436533362550693,8.459062993034635
23,puretc,OECD37 as Home,2.3000000000000003,0.8344926415879241,1.0478269934444695,1.0,1.0478269934444695,0.05485995970618288,0.7786238142659195,0.03440272467286767,7.879434174802235,21.604866268601583,29.484300443403818,1.3517895571748346,2.2728780404712046,4.648078852406109,1.0911660026951362,1.3215290214402389,0.3033593081236378,0.19272222041266376,18.79885959227734,16.5836,3.8067945089215414,2.2636721577451224,6.070466666666666,74.91139999999999,110.65386666666666,54.73852666666666,102.99194999999999,11.236709999999999,16.598080000000003,-0.6833867204170393,-1.873799358786943,-0.7327583135327531,1.907291088701728,1.3139439615614377,-2.045633731398418,5.324564613717577,3.6681236354436813,-2.7916895565961823,0.11486529031833481,-7.10727362381493,3.003113082702463,-1.60940860232195,0.34317249850354736,4.815923096410337,-3.7553837810091495,7.879434174802235,21.604866268601583,0.0,0.0,3.0,1.0,1.8823196350323936,8.649459525951746
24,puretc,OECD37 as Home,2.4000000000000004,0.8311692144099342,1.0898225304786369,1.0,1.0898225304786369,0.05485995970618288,0.7786238142659195,0.03392112731892197,7.863728314105374,21.561801879400374,29.425530193505747,1.324576228279209,2.28196613531519,4.554506818303637,1.0955290261158603,1.2949248775373012,0.29309110069200794,0.19370162464014118,18.874026766182524,16.583599999999997,3.753503899531015,2.31696276713565,6.070466666666666,74.91139999999999,110.65386666666664,54.73852666666666,102.99194999999997,11.236709999999999,16.59808,-0.6964670382772928,-1.9096646902120495,-0.7327583135327532,1.8850038269187777,1.317942431271798,-2.088698120599627,5.373127643719826,3.756741927613575,-2.8504598064942535,0.11808933908282448,-7.335791583195014,3.0693481149543533,-1.6611554167936788,0.3507413248781722,5.166607090401995,-3.9656525330814945,7.863728314105374,21.561801879400374,0.0,0.0,3.0,1.0,1.9209917448885712,8.831546060522545
25,puretc,OECD37 as Home,2.5,0.827994030397758,1.1316747176045436,1.0,1.1316747176045436,0.05485995970618288,0.7786238142659195,0.03345701678184639,7.848693664292263,21.52057790425172,29.369271568543983,1.2984337109263597,2.29071699839291,4.464616730448252,1.0997301509076987,1.269367574485265,0.2833755623029134,0.19449457379453117,18.946404713164316,16.583599999999997,3.702148274042859,2.3683183926237987,6.070466666666666,74.91139999999999,110.65386666666662,54.738526666666644,102.99194999999996,11.236709999999997,16.59808,-0.7089394998484334,-1.9438633215232268,-0.7327583135327532,1.8646279010019735,1.3217901744065308,-2.129922095748281,5.419948287649582,3.842071862464927,-2.9067184314560173,0.12122705052470195,-7.559782814745451,3.1328765504491884,-1.7118771750912682,0.3580008623429317,5.5249485698667335,-4.175572417112611,7.848693664292263,21.52057790425172,0.0,0.0,3.0,1.0,1.9596687480023016,9.005850884421923
26,puretc,OECD37 as Home,2.6,0.8249574051830157,1.173392479970993,1.0,1.173392479970993,0.05485995970618288,0.7786238142659195,0.03300939601557232,7.834288105532139,21.481078853478223,29.315366959010362,1.2733005677366982,2.2991490082802755,4.378197338661773,1.1037782002793115,1.2447970502133012,0.27417251063626813,0.1951197088228871,19.016145441496757,16.583599999999997,3.6526173054543367,2.4178493612123284,6.070466666666666,74.91139999999999,110.65386666666666,54.738526666666665,102.99194999999999,11.236709999999997,16.59808,-0.7208453376680137,-1.9765083095009515,-0.7327583135327529,1.8459352697205416,1.3254955445947563,-2.1694211465217776,5.465118491710058,3.924292650056344,-2.9606230409896384,0.12428255675007738,-7.779418906413896,3.1938610462551575,-1.7616127324964475,0.36496969808749946,5.890655706840791,-4.384976448709714,7.834288105532139,21.481078853478223,0.0,0.0,3.0,1.0,1.9983498851540087,9.172862315620403
27,puretc,OECD37 as Home,2.7,0.8220505604158281,1.2149837683530058,1.0,1.2149837683530058,0.05485995970618288,0.7786238142659195,0.03257734481823304,7.8204733584783686,21.443199767745682,29.26367312622405,1.2491198425398526,2.307279006099781,4.295052801239694,1.1076812593368888,1.2211576235455237,0.2654453917855301,0.19559367196434835,19.083388243254266,16.583599999999997,3.604809169870782,2.4656574967958784,6.070466666666666,74.91139999999999,110.65386666666663,54.738526666666644,102.99194999999996,11.236709999999999,16.598079999999996,-0.7322218309819346,-2.007701871272035,-0.7327583135327523,1.8287325330069222,1.3290661893987423,-2.207300232254319,5.508721866799789,4.003568508690936,-3.0123168737759514,0.127259706653591,-7.994862865866683,3.252449824328003,-1.8103990013267044,0.371664769768728,6.263441863791662,-4.59372481470463,7.8204733584783686,21.443199767745682,0.0,0.0,3.0,1.0,2.0370343287688337,9.33302414727957
