,regionbase,tax_sce,varphi,pe,tb,prop,te,jxbar_prime,jmbar_prime,j0_prime,Qe_prime,Qestar_prime,Qeworld_prime,Ced_prime,Cedstar_prime,Cey_prime,Cex_prime,Cem_prime,Cex1_prime,Cex2_prime,Ceystar_prime,Vgm_prime,Vgx1_prime,Vgx2_prime,Vgx_prime,Vg_prime,Vgstar_prime,Lg_prime,Lgstar_prime,Ve_prime,Vestar_prime,delta_Le,delta_Lestar,leakage1,leakage2,leakage3,chg_extraction,chg_production,chg_consumption,chg_Qeworld,subsidy_ratio,delta_Vg,delta_Vgstar,delta_UCed,delta_UCedstar,leak,leakstar,welfare,welfare_noexternality,Qe1_prime,Qe1star_prime,conv
10,OECD37 as Home,purete,1.0,1.023292584612356,0.0,0.0,0.3921193637843052,0.057913183842328936,0.7795968539285809,0.05791318384232893,7.391670238197082,25.478009954730975,32.86968019292806,2.4696748886901734,2.114253569832696,8.553076736420943,1.002743511904474,2.418076742867587,1.002743511904474,4.825707929887527e-16,16.31185474320934,16.496000000000002,6.840666666666665,0.0,6.840666666666666,74.84466666666667,118.11933333333334,55.41093333333333,108.60846666666666,11.226700000000001,17.717900000000004,-1.5461818961527674,1.1600857715706616,1.4977145890678667,-0.6341462689519437,-0.5910873397910528,1.146679954730974,-0.48551494409037943,-0.45254817505349365,-0.7656198070719427,0.0,-0.2584998480434834,-0.4079626655784545,-0.058189923661940174,-0.04981556657273169,0.0,0.0,0.5040411623149887,-0.5189038799573744,7.391670238197082,25.478009954730975,1
11,OECD37 as Home,purete,1.1,1.0258128432555174,0.0,0.0,0.42939793458420095,0.057913183842328936,0.7795968539285809,0.05791318384232893,7.185260977911937,25.603663650155163,32.7889246280671,2.4636072911503857,2.1090591858198233,8.532063190224562,1.0002799309312322,2.412135913747433,1.000279930931232,4.813851934712935e-16,16.271779116185503,16.496,6.840666666666665,0.0,6.840666666666666,74.84466666666665,118.11933333333333,55.41093333333331,108.60846666666664,11.226699999999997,17.7179,-1.6728577433596925,1.2888246711490698,1.5032734792949884,-0.6341462689557001,-0.5910873397945546,1.2723336501551614,-0.5367257842472419,-0.500281767063445,-0.8463753719329006,0.0,-0.2861159985758704,-0.4515462826268996,-0.06440649091905255,-0.05513748144324556,0.0,0.0,0.6117199102654225,-0.6322069459695229,7.185260977911937,25.603663650155163,1
12,OECD37 as Home,purete,1.2000000000000002,1.0283767194558793,0.0,0.0,0.4662972790269246,0.057913183842328936,0.7795968539285809,0.05791318384232893,6.9753684298120255,25.731809167341858,32.70717759715389,2.457465199462273,2.1038010284253823,8.510791652917716,0.9977861036594802,2.4061221468619216,0.9977861036594801,4.801850379082615e-16,16.231211465805785,16.496,6.840666666666665,0.0,6.840666666666666,74.84466666666665,118.11933333333336,55.410933333333325,108.60846666666667,11.226700000000001,17.717900000000007,-1.794419605395153,1.4204423314504921,1.5089380054260593,-0.6341462689641578,-0.591087339802437,1.4004791673418566,-0.5885653589069122,-0.5486014021093553,-0.9281224028461139,0.0,-0.3141405630149593,-0.4957744556675379,-0.07071499468690043,-0.060538101853873476,0.0,0.0,0.7302538263292774,-0.7578239927297561,6.9753684298120255,25.731809167341858,1
13,OECD37 as Home,purete,1.3,1.030987242301274,0.0,0.0,0.5028082414069771,0.057913183842328936,0.7795968539285809,0.05791318384232893,6.761746217191843,25.862614803004437,32.62436102019628,2.451242747057683,2.0984740753637605,8.489241807167204,0.9952596481306933,2.4000296982112737,0.9952596481306932,4.789691799809817e-16,16.190113044213927,16.496,6.840666666666665,0.0,6.840666666666666,74.84466666666665,118.11933333333332,55.41093333333331,108.60846666666663,11.2267,17.7179,-1.9108525462342736,1.5551306096331021,1.5147153622484182,-0.634146268982043,-0.5910873398191053,1.5312848030044357,-0.641083182211041,-0.5975532322916202,-1.0109389798037185,0.0,-0.3426033049787533,-0.5406941574356715,-0.07712213494101677,-0.06602316355844008,0.0,0.0,0.8597805001899679,-0.8961504595909571,6.761746217191843,25.862614803004437,1
14,OECD37 as Home,purete,1.4000000000000001,1.0336478030493508,0.0,0.0,0.5389206901460475,0.057913183842328936,0.7795968539285809,0.057913183842328936,6.544118537421389,25.996268914565473,32.54038745198686,2.444933363709129,2.093072701956592,8.467390898698719,0.9926978966848434,2.3938521348377124,0.9926978966848434,0.0,16.148440455982918,16.496,6.840666666666666,0.0,6.840666666666666,74.84466666666665,118.11933333333332,55.41093333333333,108.60846666666669,11.2267,17.7179,-2.0221390431615096,1.6931041673471536,1.520613602964653,-0.6341462690173187,-0.5910873398519878,1.6649389145654716,-0.6943347072227795,-0.6471889453756496,-1.0949125480131414,0.0,-0.3715375555633144,-0.5863579908357085,-0.0836354147184475,-0.071599089800317,0.0,0.0,1.0004485629547577,-1.0476299915871796,6.544118537421389,25.996268914565473,1
15,OECD37 as Home,purete,1.5,1.036362218483593,0.0,0.0,0.5746233597695113,0.057913183842328936,0.7795968539285809,0.057913183842328936,6.322175012478385,26.132983425454416,32.4551584379328,2.438529652014721,2.08759057539326,8.44521330853452,0.9900978458105035,2.387582213890956,0.9900978458105035,0.0,16.106144842315338,16.496,6.840666666666666,0.0,6.840666666666666,74.84466666666665,118.11933333333334,55.41093333333332,108.60846666666667,11.2267,17.717900000000004,-2.128258708382515,1.8346044522659355,1.52664178888721,-0.6341462689353493,-0.5910873397755827,1.8016534254544148,-0.7483823684004491,-0.6975667364809013,-1.180141562067199,0.0,-0.4009808383546897,-0.6328251753306454,-0.09026328081181108,-0.07727311175860764,0.0,0.0,1.152419045171285,-1.212762633016604,6.322175012478385,26.132983425454416,1
16,OECD37 as Home,purete,1.6,1.039134809275909,0.0,0.0,0.6099036572838655,0.057913183842328936,0.7795968539285809,0.05791318384232892,6.095564320683237,26.272998160015202,32.368562480698436,2.432023234560881,2.0820205238890725,8.422680023681227,0.9874560940894744,2.3812117329841103,0.9874560940894742,2.3760685793982447e-16,16.063170871574595,16.496,6.840666666666664,0.0,6.840666666666666,74.84466666666665,118.11933333333333,55.41093333333331,108.60846666666664,11.2267,17.717900000000004,-2.2291879681971785,1.979904621409135,1.5328101760858637,-0.6341462689090772,-0.5910873397510922,1.941668160015201,-0.8032968715522273,-0.7487525104468595,-1.2667375193015644,0.0,-0.43097564263303156,-0.6801627672074422,-0.0970152978223536,-0.08305341755249365,0.0,0.0,1.3158669766564555,-1.3921149292675963,6.095564320683237,26.272998160015202,1
17,OECD37 as Home,purete,1.7000000000000002,1.041970497906451,0.0,0.0,0.6447474225088955,0.057913183842328936,0.7795968539285809,0.05791318384232893,5.8638862367939275,26.416586259635082,32.28047249642901,2.4254045628716967,2.076354373129517,8.399757975475605,0.9847687646259291,2.3747313431345862,0.984768764625929,4.739204372945976e-16,16.019455477422362,16.496,6.840666666666665,0.0,6.840666666666666,74.84466666666665,118.11933333333333,55.410933333333325,108.60846666666666,11.2267,17.717900000000004,-2.3248996917464386,2.129315691960451,1.539130445860351,-0.634146268841612,-0.5910873396882117,2.0852562596350808,-0.8591588063135376,-0.8008213848221963,-1.3548275035709878,0.0,-0.4615703897042387,-0.7284471846349089,-0.10390236568720715,-0.08894933846322911,0.0,0.0,1.490983295225353,-1.5863325091570741,5.8638862367939275,26.416586259635082,1
18,OECD37 as Home,purete,1.8,1.0448749325022837,0.0,0.0,0.6791386278704378,0.057913183842328936,0.7795968539285809,0.05791318384232893,5.626681566620622,26.564061031448976,32.1907425980696,2.4186626756829357,2.070582739332079,8.376409202429466,0.9820314069002292,2.3681303120884194,0.982031406900229,4.726030825845422e-16,15.97492626225246,16.495999999999995,6.840666666666665,0.0,6.840666666666666,74.84466666666664,118.11933333333333,55.410933333333304,108.60846666666664,11.226699999999996,17.717899999999997,-2.4153627588280155,2.2831943181478573,1.5456159986895033,-0.6341462686791737,-0.5910873395368007,2.2327310314489743,-0.9160606863270466,-0.8538595915152349,-1.4445574019304033,0.0,-0.4928206552542957,-0.7777661367748391,-0.11093699483896739,-0.0949715844943439,0.0,0.0,1.6779771341433654,-1.7961559461136016,5.626681566620622,26.564061031448976,1
19,OECD37 as Home,purete,1.9000000000000001,1.047854645471231,0.0,0.0,0.7130589975531179,0.057913183842328936,0.7795968539285809,0.057913183842328936,5.383419252236621,26.715784720153287,32.09920397238991,2.411784889175628,2.0646947640596194,8.352589777434256,0.9792388709967996,2.3613962210257102,0.9792388709967996,0.0,15.92949945122735,16.496,6.840666666666666,0.0,6.840666666666666,74.84466666666667,118.11933333333334,55.41093333333333,108.60846666666669,11.226700000000001,17.717900000000004,-2.500541554477532,2.4419527509479684,1.552282329551426,-0.6341462683181807,-0.5910873392003216,2.384454720153286,-0.9741095636873212,-0.9079669137162334,-1.5360960276100926,0.0,-0.5247907354278739,-0.828221095356385,-0.11813365873973018,-0.10113254617102176,0.0,0.0,1.8770785987338767,-2.0224410096005085,5.383419252236621,26.715784720153287,1
20,OECD37 as Home,purete,2.0,1.0509172596924852,0.0,0.0,0.7464875173143505,0.057913183842328936,0.7795968539285809,0.05791318384232893,5.133479611083332,26.872179907912287,32.00565951899562,2.404756394180355,2.058677769392686,8.328248412782811,0.9763851440600119,2.354514570180385,0.9763851440600118,4.698858159018072e-16,15.883077231869125,16.495999999999995,6.840666666666665,0.0,6.840666666666666,74.84466666666665,118.11933333333333,55.41093333333334,108.60846666666667,11.226700000000001,17.717900000000004,-2.580395374831498,2.6060717805244256,1.5591475159885015,-0.6341462675993932,-0.5910873385303398,2.5408499079122855,-1.033430428557807,-0.9632598546781814,-1.6296404810043796,0.0,-0.5575556827745629,-0.8799305077922657,-0.12550925218522618,-0.10744668688775594,0.0,0.0,2.0885421717993804,-2.26618490117232,5.133479611083332,26.872179907912287,1
