,tax_sce,regionbase,pe,tb,region,varphi,jxbar_prime,jmbar_prime,j0_prime,Qe_prime,Qestar_prime,Qeworld_prime,CeHH_prime,CeFH_prime,CeHF_prime,CeFF_prime,Ge_prime,Ce_prime,Gestar_prime,Cestar_prime,VgFH_prime,VgHF_prime,VgFH1_prime,VgFH2_prime,CeFH1_prime,CeFH2_prime,Vg_prime,Vgstar_prime,Lg_prime,Lgstar_prime,Ve_prime,Vestar_prime,delta_Le,delta_Lestar,leakage1,leakage2,leakage3,chg_extraction,chg_production,chg_consumption,chg_Qeworld,pai_g,subsidy_ratio,welfare,welfare_noexternality
329,Unilateral,US as Home,1.013092742,1.660368104,1,4.7,0.021309065,0.793578719,0.008957092,0,27.97731685,27.97731685,1.720018831,0.227680874,0.447401727,25.5822379,1.947699705,2.167420558,26.02963962,25.80991877,3.761969888,7.231221776,1.581313389,2.180656499,0.088722829,0.138958045,38.63009333,176.5431669,29.50689378,153.6419798,5.794514,26.29515394,-1.493348267,0.182556884,0.042192287,-0.285284629,-0.156223841,0.18137085,-1.226345376,-0.671555229,-4.29867315,-4.703552111,0.197326481,38.59452679,-13.70605835
336,Unilateral,US as Home,1.012278587,1.694559542,1,4.8,0.021496297,0.793578719,0.008887,0,27.96607283,27.96607283,1.698809748,0.227435439,0.441884939,25.59791517,1.926245187,2.140694687,26.03980011,25.82535061,3.795024297,7.225272994,1.568939135,2.226085162,0.08694309,0.140492349,38.63009333,176.5431669,29.5461922,153.6138835,5.794514,26.28977965,-1.493348267,0.171170226,0.039473341,-0.282182893,-0.152235732,0.17012683,-1.216184895,-0.656123395,-4.30991717,-4.797364753,0.200703872,39.70841728,-13.84465936
343,Unilateral,US as Home,1.011480214,1.728723859,1,4.9,0.021685843,0.793578719,0.008818349,0,27.95504239,27.95504239,1.678124285,0.227237281,0.436504351,25.61315739,1.905361566,2.114628636,26.04966174,25.84039467,3.828487473,7.219477847,1.556819305,2.271668168,0.085220987,0.142016294,38.63009333,176.5431669,29.5861173,153.5854398,5.794514,26.28437148,-1.493348267,0.160008747,0.03681979,-0.279180255,-0.148365447,0.159096386,-1.206323256,-0.641079326,-4.320947614,-4.89114553,0.204053247,40.82559863,-13.9830818
350,Unilateral,US as Home,1.010699995,1.762881459,1,5,0.021877772,0.793578719,0.008751065,0,27.94425855,27.94425855,1.657929676,0.227083962,0.431251442,25.62790095,1.885013638,2.089181117,26.05915239,25.85498491,3.862371217,7.213828163,1.544940654,2.317430563,0.083553017,0.143530945,38.63009333,176.5431669,29.6266869,153.5566386,5.794514,26.27892717,-1.493348267,0.149105323,0.034238631,-0.276294278,-0.14462787,0.148312555,-1.196832611,-0.62648909,-4.331731445,-4.98495845,0.207376314,41.94501951,-14.12178354
357,Unilateral,US as Home,1.009939079,1.797031349,1,5.1,0.022072048,0.793578719,0.008685111,0,27.93373752,27.93373752,1.638208566,0.22697363,0.426121696,25.64211563,1.865182196,2.064330262,26.06823732,25.86908926,3.896669183,7.208319287,1.533297041,2.363372142,0.081936936,0.145036694,38.63009333,176.5431669,29.66789719,153.5274854,5.794514,26.27344743,-1.493348267,0.138475721,0.03173273,-0.273532615,-0.14102928,0.137791524,-1.187747676,-0.612384742,-4.342252476,-5.078803959,0.210672929,43.06609305,-14.26094621
364,Unilateral,US as Home,1.00917944,1.831134403,1,5.2,0.022268613,0.793578719,0.008620462,0,27.92323018,27.92323018,1.618977076,0.22690883,0.421119308,25.65625921,1.845885906,2.040096384,26.07737852,25.88316804,3.931371495,7.202947281,1.521883658,2.409487837,0.080372297,0.146536533,38.63009333,176.5431669,29.70973999,153.4979884,5.794514,26.26793351,-1.493348267,0.127867931,0.029242178,-0.270772229,-0.137454392,0.127284177,-1.178606478,-0.598305956,-4.352759823,-5.17252141,0.21394263,44.19409156,-14.39844679
371,Unilateral,US as Home,1.008443306,1.865243779,1,5.3,0.022467527,0.793578719,0.008557054,0,27.91304419,27.91304419,1.600175267,0.226883001,0.416228686,25.66976411,1.827058268,2.016403954,26.08599279,25.89664711,3.966488303,7.197705366,1.510689457,2.455798846,0.078854591,0.14802841,38.63009333,176.5431669,29.75223124,153.4681391,5.794514,26.26238346,-1.493348267,0.117592189,0.026839249,-0.268165652,-0.134044042,0.117098187,-1.169992208,-0.584826894,-4.362945813,-5.2663227,0.217186833,45.32199105,-14.53707738
378,Unilateral,US as Home,1.007721861,1.899337625,1,5.4,0.022668737,0.793578719,0.008494863,0,27.90305784,27.90305784,1.581805609,0.226896764,0.411450473,25.682854,1.808702373,1.993256081,26.09430447,25.90975076,4.002010681,7.19258997,1.499710009,2.502300672,0.077382834,0.149513931,38.63009333,176.5431669,29.79536388,153.4379451,5.794514,26.25679839,-1.493348267,0.107525125,0.024494283,-0.265652539,-0.130741392,0.107111839,-1.16168053,-0.571723239,-4.372932161,-5.360121624,0.22040514,46.45227077,-14.67581061
385,Unilateral,US as Home,1.007009929,1.933409028,1,5.5,0.022872247,0.793578719,0.008433848,0,27.89319967,27.89319967,1.563859799,0.226949943,0.406782509,25.69565945,1.790809742,1.970642308,26.10244196,25.92260939,4.037938835,7.187596359,1.48893823,2.549000604,0.075955412,0.15099453,38.63009333,176.5431669,29.83914185,153.4074062,5.794514,26.25117793,-1.493348267,0.097594342,0.022189898,-0.263198317,-0.127513425,0.097253669,-1.153543041,-0.558864607,-4.382790331,-5.453884206,0.223597992,47.58633172,-14.8141079
392,Unilateral,US as Home,1.006315277,1.967472683,1,5.6,0.023078039,0.793578719,0.008373976,0,27.88357741,27.88357741,1.546311661,0.227039521,0.402217985,25.7079815,1.773351182,1.948529646,26.11019949,25.93502102,4.074270104,7.182720436,1.478368228,2.595901876,0.074569955,0.152469566,38.63009333,176.5431669,29.88356556,153.3765246,5.794514,26.2455222,-1.493348267,0.087907969,0.019950632,-0.26085562,-0.124408389,0.087631406,-1.145785512,-0.546452976,-4.392412594,-5.547673578,0.226765559,48.72153144,-14.95295049
399,Unilateral,US as Home,1.005628011,2.001523337,1,5.7,0.023286184,0.793578719,0.008315192,0,27.8740542,27.8740542,1.529155825,0.227166519,0.397755504,25.7200697,1.756322343,1.926911328,26.1178252,25.94723622,4.111016592,7.17795641,1.467990246,2.643026346,0.07322496,0.153941559,38.63009333,176.5431669,29.92865358,153.3452901,5.794514,26.23982902,-1.493348267,0.078327899,0.017744058,-0.258558927,-0.121364283,0.078108205,-1.138159798,-0.534237783,-4.401935795,-5.641447173,0.229909257,49.8607416,-15.09130269
406,Unilateral,US as Home,1.004959557,2.035569901,1,5.8,0.023496587,0.793578719,0.008257487,0,27.86478853,27.86478853,1.512369166,0.227327237,0.393389052,25.73163325,1.739696403,1.905758218,26.1250223,25.95896048,4.148161954,7.17330242,1.457802922,2.690359032,0.07191854,0.155408698,38.63009333,176.5431669,29.97438958,153.3137165,5.794514,26.23410063,-1.493348267,0.069013176,0.0156063,-0.256384278,-0.11845152,0.068842532,-1.130962703,-0.522513518,-4.411201468,-5.73526214,0.23302804,51.00017658,-15.23049394
413,Unilateral,US as Home,1.004296116,2.06959561,1,5.9,0.023709304,0.793578719,0.008200815,0,27.85558931,27.85558931,1.495954773,0.227523714,0.389119431,25.74302268,1.723478487,1.885074204,26.13214211,25.97054639,4.18571559,7.168753467,1.447797898,2.737917692,0.070649751,0.156873963,38.63009333,176.5431669,30.02078882,153.2817959,5.794514,26.22833529,-1.493348267,0.059771386,0.013492739,-0.25424005,-0.115584003,0.059643315,-1.12384289,-0.510927607,-4.420400685,-5.829032585,0.236123046,52.14407884,-15.36900006
420,Unilateral,US as Home,1.003645957,2.103603768,1,6,0.023924241,0.793578719,0.008145169,0,27.8465713,27.8465713,1.479894894,0.227753024,0.384942025,25.75402777,1.707647917,1.864836918,26.13896979,25.98178079,4.223661304,7.16430784,1.437973909,2.785687395,0.069417043,0.158335981,38.63009333,176.5431669,30.06783495,153.2495421,5.794514,26.22253519,-1.493348267,0.050717564,0.011429333,-0.252180993,-0.112812367,0.050625303,-1.117015207,-0.499693208,-4.429418697,-5.922791028,0.239193291,53.28965984,-15.50777569
427,Unilateral,US as Home,1.003009268,2.137622952,1,6.1,0.02414156,0.793578719,0.008090477,0,27.8377373,27.8377373,1.464164754,0.228014214,0.380850388,25.76463823,1.692178967,1.845015142,26.14548862,25.99265245,4.26202738,7.159958802,1.428318439,2.833708942,0.068218037,0.159796176,38.63009333,176.5431669,30.11556678,153.2169309,5.794514,26.21669573,-1.493348267,0.041854168,0.009416161,-0.250210264,-0.110138288,0.041791303,-1.11049638,-0.488821555,-4.438252697,-6.016618324,0.242241368,54.4364913,-15.64706407
434,Unilateral,US as Home,1.002380996,2.171625842,1,6.2,0.024361149,0.793578719,0.00803674,0,27.82901735,27.82901735,1.44876909,0.228307462,0.376845754,25.77498574,1.677076553,1.825614844,26.1518315,26.0032932,4.300794315,7.155705356,1.418831531,2.881962784,0.067052385,0.161255077,38.63009333,176.5431669,30.16396386,153.183979,5.794514,26.21081964,-1.493348267,0.033110709,0.007436822,-0.248293298,-0.107529511,0.033071346,-1.104153504,-0.478180796,-4.446972654,-6.110423481,0.245266001,55.58620982,-15.78620869
441,Unilateral,US as Home,1.001758469,2.205598714,1,6.3,0.024582951,0.793578719,0.007983944,0,27.82037441,27.82037441,1.433704679,0.228632442,0.372927283,25.78513988,1.662337121,1.806631962,26.15806716,26.01377232,4.339951956,7.151545397,1.409510719,2.930441237,0.065919259,0.162713184,38.63009333,176.5431669,30.21301714,153.150695,5.794514,26.20490815,-1.493348267,0.024449889,0.005482613,-0.246412155,-0.104969037,0.024428414,-1.097917837,-0.467701678,-4.455615586,-6.204160412,0.248266723,56.73964852,-15.92489154
448,Unilateral,US as Home,1.001148539,2.239565695,1,6.4,0.024807014,0.793578719,0.00793205,0,27.81190378,27.81190378,1.418947389,0.228986774,0.369088699,25.79492224,1.647934163,1.788036088,26.16401094,26.02390901,4.379508866,7.147474945,1.400349216,2.97915965,0.064816694,0.16417008,38.63009333,176.5431669,30.26274095,153.1170716,5.794514,26.19895972,-1.493348267,0.01596694,0.003574702,-0.244613121,-0.102499137,0.015957776,-1.091974062,-0.457564988,-4.464086224,-6.297916192,0.251244504,57.89424873,-16.06403313
455,Unilateral,US as Home,1.000545724,2.273532193,1,6.5,0.025033444,0.793578719,0.00788101,0,27.80352942,27.80352942,1.404487956,0.229371021,0.365327592,25.80447038,1.633858977,1.769815547,26.16979798,26.03384141,4.419483555,7.143489293,1.391338442,3.028145112,0.063743372,0.165627649,38.63009333,176.5431669,30.31316237,153.0830931,5.794514,26.1929713,-1.493348267,0.007585489,0.001695581,-0.242861173,-0.100086426,0.00758342,-1.086187024,-0.447632595,-4.47246058,-6.391690613,0.254200986,59.05166056,-16.20312857
462,Unilateral,US as Home,0.99995313,2.307487376,1,6.6,0.025262121,0.793578719,0.007830827,0,27.79529459,27.79529459,1.3903207,0.229783589,0.361642484,25.8137067,1.620104289,1.751963184,26.17534918,26.04349029,4.459854829,7.139587867,1.38247904,3.077375789,0.06269859,0.167084999,38.63009333,176.5431669,30.36425845,153.0487776,5.794514,26.18694583,-1.493348267,-0.000651392,-0.000145381,-0.241175916,-0.097749049,-0.000651407,-1.080635819,-0.437983714,-4.480695407,-6.485461958,0.257134846,60.21076198,-16.34248619
469,Unilateral,US as Home,0.999372431,2.341441846,1,6.7,0.025493079,0.793578719,0.007781471,0,27.7872227,27.7872227,1.376431797,0.230223398,0.35802978,25.82258613,1.606655195,1.734461577,26.18061591,26.05280953,4.500628952,7.135767425,1.373765535,3.126863417,0.061681019,0.168542379,38.63009333,176.5431669,30.41604082,153.0141196,5.794514,26.18088212,-1.493348267,-0.008720563,-0.001943362,-0.23956891,-0.095497147,-0.0087233,-1.075369088,-0.42866447,-4.4887673,-6.579264736,0.260046804,61.3707563,-16.48238842
476,Unilateral,US as Home,0.998795104,2.375370763,1,6.8,0.025726281,0.793578719,0.007732927,0,27.77919534,27.77919534,1.362826601,0.230691657,0.354490872,25.83132923,1.593518259,1.717317473,26.18582011,26.06202089,4.541799113,7.132026081,1.365195445,3.176603668,0.060690353,0.170001305,38.63009333,176.5431669,30.46850452,152.9791249,5.794514,26.17478095,-1.493348267,-0.01674057,-0.003725023,-0.237983936,-0.093278244,-0.016750662,-1.070164894,-0.419453109,-4.496794662,-6.673005164,0.262936629,62.53460744,-16.62182903
483,Unilateral,US as Home,0.99822804,2.409307937,1,6.9,0.025961838,0.793578719,0.007685151,0,27.77130843,27.77130843,1.349480396,0.231186282,0.351019331,25.83975427,1.580666677,1.700499727,26.1907736,26.07094055,4.583385107,7.128359672,1.356760976,3.226624132,0.059724724,0.171461557,38.63009333,176.5431669,30.52167857,152.9437768,5.794514,26.16863914,-1.493348267,-0.024615736,-0.005469325,-0.236467636,-0.091134844,-0.024637568,-1.0652114,-0.41053345,-4.504681568,-6.766797653,0.265805935,63.6995978,-16.76177763
490,Unilateral,US as Home,0.997668795,2.443232234,1,7,0.026199644,0.793578719,0.007638146,0,27.76352807,27.76352807,1.33639502,0.23170704,0.347615636,25.84792664,1.56810206,1.684010656,26.19554228,26.07963368,4.625368047,7.124767606,1.34846243,3.276905617,0.058783837,0.172923203,38.63009333,176.5431669,30.57554262,152.9080913,5.794514,26.16245927,-1.493348267,-0.032380135,-0.007184089,-0.23500314,-0.089051238,-0.032417929,-1.060442724,-0.40184032,-4.512461929,-6.860575919,0.268653638,64.86657584,-16.90189121
497,Unilateral,US as Home,0.997122392,2.477164993,1,7.1,0.026439753,0.793578719,0.007591879,0,27.75592427,27.75592427,1.323552859,0.232252242,0.344275204,25.855714,1.5558051,1.667828063,26.1999892,26.08796624,4.66775764,7.121246849,1.340294426,3.327463213,0.057866302,0.17438594,38.63009333,176.5431669,30.63011286,152.8720602,5.794514,26.15623967,-1.493348267,-0.039964135,-0.008854237,-0.233623991,-0.087057973,-0.040021733,-1.055995798,-0.393507761,-4.520065733,-6.954414067,0.27148062,66.03347916,-17.04286261
504,Unilateral,US as Home,0.996571673,2.511057154,1,7.2,0.026682117,0.793578719,0.007546343,0,27.7482583,27.7482583,1.310971949,0.232825218,0.341002728,25.86356196,1.543797167,1.651974677,26.20456469,26.09638718,4.710545466,7.117795993,1.332255266,3.3782902,0.056972473,0.175852745,38.63009333,176.5431669,30.6853822,152.8356905,5.794514,26.14998136,-1.493348267,-0.047605937,-0.010532361,-0.232217892,-0.085050716,-0.047687705,-1.051420312,-0.385086822,-4.527731705,-7.048125977,0.27428654,67.20667307,-17.18263886
511,Unilateral,US as Home,0.9960397,2.544974707,1,7.3,0.026926791,0.793578719,0.007501508,0,27.74085125,27.74085125,1.298611774,0.233420129,0.337787668,25.87087031,1.532031903,1.636399442,26.20865798,26.10429044,4.753740926,7.114412261,1.324339989,3.429400937,0.056100025,0.177320104,38.63009333,176.5431669,30.74136656,152.7989744,5.794514,26.14368275,-1.493348267,-0.054985617,-0.012148415,-0.230936049,-0.083169134,-0.055094749,-1.047327024,-0.377183563,-4.535138749,-7.141961942,0.277072225,68.37729055,-17.32406745
518,Unilateral,US as Home,0.995502602,2.578856807,1,7.4,0.027173769,0.793578719,0.007457359,0,27.73337085,27.73337085,1.286497096,0.234042022,0.334636466,25.87825838,1.520539119,1.621133562,26.21289484,26.1123004,4.797343231,7.111093806,1.316545722,3.480797509,0.055249581,0.178792442,38.63009333,176.5431669,30.79806873,152.7619124,5.794514,26.13734374,-1.493348267,-0.062434389,-0.013775127,-0.22962307,-0.081268886,-0.062575155,-1.043090155,-0.369173598,-4.542619155,-7.235683855,0.279837815,69.55431938,-17.46432486
525,Unilateral,US as Home,0.994980123,2.612753757,1,7.5,0.027423047,0.793578719,0.007413879,0,27.72609211,27.72609211,1.274595952,0.234685751,0.331540806,25.88521287,1.509281703,1.606136759,26.21675368,26.11989862,4.841351591,7.107838846,1.308869684,3.532481907,0.054419328,0.180266423,38.63009333,176.5431669,30.8554915,152.7245053,5.794514,26.13096425,-1.493348267,-0.069678486,-0.015352848,-0.228407614,-0.079468899,-0.069853889,-1.03923132,-0.361575375,-4.549897889,-7.329488598,0.282583451,70.73007684,-17.60581103
532,Unilateral,US as Home,0.994458513,2.646628914,1,7.6,0.027674617,0.793578719,0.007371055,0,27.71882357,27.71882357,1.262920238,0.235354042,0.328503785,25.89209106,1.498274281,1.591424023,26.22059485,26.1274451,4.885764449,7.104645718,1.301309311,3.584455138,0.053609368,0.181744674,38.63009333,176.5431669,30.91363665,152.6867544,5.794514,26.1245443,-1.493348267,-0.076908649,-0.016923331,-0.227200426,-0.07768619,-0.077122435,-1.035390154,-0.354028897,-4.557166435,-7.423234528,0.285309227,71.90979091,-17.7469086
539,Unilateral,US as Home,0.993946159,2.680508994,1,7.7,0.027928509,0.793578719,0.007328864,0,27.71168216,27.71168216,1.25145166,0.236044517,0.325520642,25.89867337,1.487496177,1.576972302,26.22419402,26.13471789,4.93058737,7.101512325,1.293860943,3.636726427,0.052818481,0.183226036,38.63009333,176.5431669,30.97251529,152.6486549,5.794514,26.11808288,-1.493348267,-0.084008653,-0.018461472,-0.226056396,-0.075971236,-0.084263842,-1.031790983,-0.346756108,-4.564307842,-7.517020315,0.288015664,73.09005497,-17.8886851
546,Unilateral,US as Home,0.993436971,2.714371873,1,7.8,0.02818468,0.793578719,0.007287301,0,27.70458306,27.70458306,1.240194194,0.236758071,0.322592412,25.90511917,1.476952265,1.562786606,26.22771158,26.14187724,4.975812648,7.098437563,1.286523227,3.689289421,0.052046503,0.184711568,38.63009333,176.5431669,31.03212112,152.6102134,5.794514,26.11158092,-1.493348267,-0.091062971,-0.019985739,-0.224935874,-0.074287143,-0.091362945,-1.028273418,-0.33959676,-4.571406945,-7.610766651,0.290702476,74.27321268,-18.0304111
553,Unilateral,US as Home,0.992936649,2.748239446,1,7.9,0.028443175,0.793578719,0.007246343,0,27.69760578,27.69760578,1.229133001,0.237493018,0.319715236,25.91127824,1.466626019,1.548848237,26.23099348,26.14877126,5.021448249,7.095419309,1.279292324,3.742155925,0.051292386,0.186200632,38.63009333,176.5431669,31.09246847,152.5714232,5.794514,26.10503707,-1.493348267,-0.097992708,-0.021479241,-0.223876257,-0.072668157,-0.098340219,-1.024991524,-0.332702743,-4.578384219,-7.704551101,0.293370314,75.45685046,-18.17284101
560,Unilateral,US as Home,0.992437787,2.78209777,1,8,0.028704042,0.793578719,0.007205969,0,27.69064712,27.69064712,1.218269885,0.238250833,0.316889583,25.9173421,1.456520718,1.535159469,26.23423168,26.15559293,5.067502557,7.09245553,1.272164536,3.795338021,0.050555804,0.187695029,38.63009333,176.5431669,31.15357236,152.532277,5.794514,26.09844997,-1.493348267,-0.104900478,-0.022964232,-0.222830298,-0.071070164,-0.105298877,-1.021753321,-0.325881071,-4.585342877,-7.798313657,0.296019819,76.64382923,-18.31515675
567,Unilateral,US as Home,0.991950858,2.815959081,1,8.1,0.028967154,0.793578719,0.007166185,0,27.68385322,27.68385322,1.207592373,0.239028292,0.314112208,25.92304029,1.446620665,1.521704582,26.2371525,26.16206859,5.113953125,7.089546208,1.265140965,3.84881216,0.049836038,0.189192254,38.63009333,176.5431669,31.21540685,152.492794,5.794514,26.09182262,-1.493348267,-0.111641348,-0.024409721,-0.22186458,-0.069554856,-0.112092777,-1.018832497,-0.319405413,-4.592136777,-7.892118149,0.298649867,77.82987843,-18.45855013
574,Unilateral,US as Home,0.991462191,2.849798071,1,8.2,0.029232608,0.793578719,0.007126963,0,27.6770334,27.6770334,1.197107899,0.239828541,0.311385045,25.92872696,1.43693644,1.508492944,26.24011201,26.1685555,5.160817263,7.086688832,1.258216672,3.902600591,0.049132964,0.190695578,38.63009333,176.5431669,31.27799879,152.4529595,5.794514,26.0851524,-1.493348267,-0.118404608,-0.02585643,-0.220892059,-0.068041194,-0.118912598,-1.015872993,-0.312918497,-4.598956598,-7.985855018,0.301261611,79.02045019,-18.60148856
581,Unilateral,US as Home,0.990984211,2.883656137,1,8.3,0.029500451,0.793578719,0.007088285,0,27.67036111,27.67036111,1.186794796,0.24064834,0.308702458,25.93407571,1.427443136,1.495497254,26.24277817,26.17472405,5.208103094,7.083881595,1.251388335,3.956714759,0.048445335,0.192203005,38.63009333,176.5431669,31.34136302,152.4127665,5.794514,26.07843796,-1.493348267,-0.125018338,-0.027267696,-0.219993155,-0.066603271,-0.125584889,-1.013206832,-0.30674995,-4.605628889,-8.079675545,0.303855641,80.21028018,-18.74552981
588,Unilateral,US as Home,0.990503045,2.917483026,1,8.4,0.029770608,0.793578719,0.00705015,0,27.66364271,27.66364271,1.176668216,0.241490506,0.306068389,25.93945122,1.418158722,1.482736605,26.24551961,26.18094173,5.255797333,7.081124004,1.24465579,4.011141543,0.04777355,0.193716956,38.63009333,176.5431669,31.40548568,152.3722264,5.794514,26.07168103,-1.493348267,-0.13167455,-0.02868459,-0.21907834,-0.065158205,-0.132303289,-1.010465388,-0.300532271,-4.612347289,-8.173399487,0.30643137,81.40515684,-18.88898146
595,Unilateral,US as Home,0.990035436,2.951323961,1,8.5,0.030043047,0.793578719,0.007012549,0,27.65711204,27.65711204,1.166704818,0.242350536,0.303476765,25.94441562,1.409055354,1.470181584,26.24789238,26.18676615,5.3038947,7.078415085,1.238017675,4.065877025,0.047116396,0.195234139,38.63009333,176.5431669,31.47036351,152.3313437,5.794514,26.06488219,-1.493348267,-0.138141677,-0.030057942,-0.218254872,-0.063805073,-0.138833964,-1.008092617,-0.294707846,-4.618877964,-8.26720101,0.308988678,82.5979502,-19.03386412
602,Unilateral,US as Home,0.989561347,2.985140688,1,8.6,0.030317936,0.793578719,0.00697545,0,27.65048929,27.65048929,1.156917666,0.243233457,0.300930985,25.94948908,1.400151123,1.457848651,26.25042006,26.19272253,5.352424436,7.075752005,1.231468018,4.120956418,0.046473975,0.196759482,38.63009333,176.5431669,31.53603993,152.2900934,5.794514,26.05803715,-1.493348267,-0.144696856,-0.031446694,-0.217395911,-0.062425991,-0.145456706,-1.005564939,-0.288751467,-4.625500706,-8.36091628,0.311529252,83.79699963,-19.17792147
